,CPUPAXFE Index_ratio
11201,1020.3319925145131
11202,1020.3319925145131
11203,1020.3319925145131
11204,1020.3319925145131
11205,1020.3319925145131
11206,1020.3319925145131
11207,1020.3319925145131
11208,1020.3319925145131
11209,1020.3319925145131
11210,1020.3319925145131
11211,1020.3319925145131
11212,1020.3319925145131
11213,1020.3319925145131
11214,1020.3319925145131
11215,1020.3319925145131
11216,1020.3319925145131
11217,1020.3319925145131
11218,1020.3319925145131
11219,1020.3319925145131
11220,1020.3319925145131
11221,1020.3319925145131
11222,1020.3319925145131
11223,1020.3319925145131
11224,1020.3319925145131
11225,1020.3319925145131
11226,1020.3319925145131
11227,1020.3319925145131
11228,1020.3319925145131
11229,1020.3319925145131
11230,1024.530908408106
11231,1024.530908408106
11232,1024.530908408106
11233,1024.530908408106
11234,1024.530908408106
11235,1024.530908408106
11236,1024.530908408106
11237,1024.530908408106
11238,1024.530908408106
11239,1024.530908408106
11240,1024.530908408106
11241,1024.530908408106
11242,1024.530908408106
11243,1024.530908408106
11244,1024.530908408106
11245,1024.530908408106
11246,1024.530908408106
11247,1024.530908408106
11248,1024.530908408106
11249,1024.530908408106
11250,1024.530908408106
11251,1024.530908408106
11252,1024.530908408106
11253,1024.530908408106
11254,1024.530908408106
11255,1024.530908408106
11256,1024.530908408106
11257,1024.530908408106
11258,1024.530908408106
11259,1024.530908408106
11260,1024.530908408106
11261,1024.530908408106
11262,1024.530908408106
11263,1024.530908408106
11264,1024.530908408106
11265,1024.530908408106
11266,1024.530908408106
11267,1024.530908408106
11268,1024.530908408106
11269,1024.530908408106
11270,1024.530908408106
11271,1024.530908408106
11272,1024.530908408106
11273,1024.530908408106
11274,1024.530908408106
11275,1024.530908408106
11276,1024.530908408106
11277,1024.530908408106
11278,1024.530908408106
11279,1024.530908408106
11280,1024.530908408106
11281,1024.530908408106
11282,1024.530908408106
11283,1024.530908408106
11284,1024.530908408106
11285,1024.530908408106
11286,1024.530908408106
11287,1024.530908408106
11288,1024.530908408106
11289,1024.530908408106
11290,1024.530908408106
11291,1024.530908408106
11292,1024.530908408106
11293,1024.530908408106
11294,1024.530908408106
11295,1024.530908408106
11296,1024.530908408106
11297,1024.530908408106
11298,1024.530908408106
11299,1024.530908408106
11300,1024.530908408106
11301,1024.530908408106
11302,1024.530908408106
11303,1024.530908408106
11304,1024.530908408106
11305,1024.530908408106
11306,1024.530908408106
11307,1024.530908408106
11308,1024.530908408106
11309,1024.530908408106
11310,1024.530908408106
11311,1024.530908408106
11312,1024.530908408106
11313,1024.530908408106
11314,1024.530908408106
11315,1024.530908408106
11316,1024.530908408106
11317,1024.530908408106
11318,1024.530908408106
11319,1024.530908408106
11320,1024.530908408106
11321,1024.530908408106
11322,1028.7392435111974
11323,1028.7392435111974
11324,1028.7392435111974
11325,1028.7392435111974
11326,1028.7392435111974
11327,1028.7392435111974
11328,1028.7392435111974
11329,1028.7392435111974
11330,1028.7392435111974
11331,1028.7392435111974
11332,1028.7392435111974
11333,1028.7392435111974
11334,1028.7392435111974
11335,1028.7392435111974
11336,1028.7392435111974
11337,1028.7392435111974
11338,1028.7392435111974
11339,1028.7392435111974
11340,1028.7392435111974
11341,1028.7392435111974
11342,1028.7392435111974
11343,1028.7392435111974
11344,1028.7392435111974
11345,1028.7392435111974
11346,1028.7392435111974
11347,1028.7392435111974
11348,1028.7392435111974
11349,1028.7392435111974
11350,1028.7392435111974
11351,1028.7392435111974
11352,1028.7392435111974
11353,1028.7392435111974
11354,1028.7392435111974
11355,1028.7392435111974
11356,1028.7392435111974
11357,1028.7392435111974
11358,1028.7392435111974
11359,1028.7392435111974
11360,1028.7392435111974
11361,1028.7392435111974
11362,1028.7392435111974
11363,1028.7392435111974
11364,1028.7392435111974
11365,1028.7392435111974
11366,1028.7392435111974
11367,1028.7392435111974
11368,1028.7392435111974
11369,1028.7392435111974
11370,1028.7392435111974
11371,1028.7392435111974
11372,1028.7392435111974
11373,1028.7392435111974
11374,1028.7392435111974
11375,1028.7392435111974
11376,1028.7392435111974
11377,1028.7392435111974
11378,1028.7392435111974
11379,1028.7392435111974
11380,1028.7392435111974
11381,1028.7392435111974
11382,1028.7392435111974
11383,1028.7392435111974
11384,1028.7392435111974
11385,1028.7392435111974
11386,1028.7392435111974
11387,1028.7392435111974
11388,1028.7392435111974
11389,1028.7392435111974
11390,1028.7392435111974
11391,1028.7392435111974
11392,1028.7392435111974
11393,1028.7392435111974
11394,1028.7392435111974
11395,1028.7392435111974
11396,1028.7392435111974
11397,1028.7392435111974
11398,1028.7392435111974
11399,1028.7392435111974
11400,1028.7392435111974
11401,1028.7392435111974
11402,1028.7392435111974
11403,1028.7392435111974
11404,1028.7392435111974
11405,1028.7392435111974
11406,1028.7392435111974
11407,1028.7392435111974
11408,1028.7392435111974
11409,1028.7392435111974
11410,1028.7392435111974
11411,1028.7392435111974
11412,1019.591530420799
11413,1019.591530420799
11414,1019.591530420799
11415,1019.591530420799
11416,1019.591530420799
11417,1019.591530420799
11418,1019.591530420799
11419,1019.591530420799
11420,1019.591530420799
11421,1019.591530420799
11422,1019.591530420799
11423,1019.591530420799
11424,1019.591530420799
11425,1019.591530420799
11426,1019.591530420799
11427,1019.591530420799
11428,1019.591530420799
11429,1019.591530420799
11430,1019.591530420799
11431,1019.591530420799
11432,1019.591530420799
11433,1019.591530420799
11434,1019.591530420799
11435,1019.591530420799
11436,1019.591530420799
11437,1019.591530420799
11438,1019.591530420799
11439,1019.591530420799
11440,1019.591530420799
11441,1019.591530420799
11442,1019.591530420799
11443,1019.591530420799
11444,1019.591530420799
11445,1019.591530420799
11446,1019.591530420799
11447,1019.591530420799
11448,1019.591530420799
11449,1019.591530420799
11450,1019.591530420799
11451,1019.591530420799
11452,1019.591530420799
11453,1019.591530420799
11454,1019.591530420799
11455,1019.591530420799
11456,1019.591530420799
11457,1019.591530420799
11458,1019.591530420799
11459,1019.591530420799
11460,1019.591530420799
11461,1019.591530420799
11462,1019.591530420799
11463,1019.591530420799
11464,1019.591530420799
11465,1019.591530420799
11466,1019.591530420799
11467,1019.591530420799
11468,1019.591530420799
11469,1019.591530420799
11470,1019.591530420799
11471,1019.591530420799
11472,1019.591530420799
11473,1019.591530420799
11474,1019.591530420799
11475,1019.591530420799
11476,1019.591530420799
11477,1019.591530420799
11478,1019.591530420799
11479,1019.591530420799
11480,1019.591530420799
11481,1019.591530420799
11482,1019.591530420799
11483,1019.591530420799
11484,1019.591530420799
11485,1019.591530420799
11486,1019.591530420799
11487,1019.591530420799
11488,1019.591530420799
11489,1019.591530420799
11490,1019.591530420799
11491,1019.591530420799
11492,1019.591530420799
11493,1019.591530420799
11494,1019.591530420799
11495,1019.591530420799
11496,1019.591530420799
11497,1019.591530420799
11498,1019.591530420799
11499,1019.591530420799
11500,1019.591530420799
11501,1019.591530420799
11502,1019.591530420799
11503,1030.2422761515825
11504,1030.2422761515825
11505,1030.2422761515825
11506,1030.2422761515825
11507,1030.2422761515825
11508,1030.2422761515825
11509,1030.2422761515825
11510,1030.2422761515825
11511,1030.2422761515825
11512,1030.2422761515825
11513,1030.2422761515825
11514,1030.2422761515825
11515,1030.2422761515825
11516,1030.2422761515825
11517,1030.2422761515825
11518,1030.2422761515825
11519,1030.2422761515825
11520,1030.2422761515825
11521,1030.2422761515825
11522,1030.2422761515825
11523,1030.2422761515825
11524,1030.2422761515825
11525,1030.2422761515825
11526,1030.2422761515825
11527,1030.2422761515825
11528,1030.2422761515825
11529,1030.2422761515825
11530,1030.2422761515825
11531,1030.2422761515825
11532,1030.2422761515825
11533,1030.2422761515825
11534,1030.2422761515825
11535,1030.2422761515825
11536,1030.2422761515825
11537,1030.2422761515825
11538,1030.2422761515825
11539,1030.2422761515825
11540,1030.2422761515825
11541,1030.2422761515825
11542,1030.2422761515825
11543,1030.2422761515825
11544,1030.2422761515825
11545,1030.2422761515825
11546,1030.2422761515825
11547,1030.2422761515825
11548,1030.2422761515825
11549,1030.2422761515825
11550,1030.2422761515825
11551,1030.2422761515825
11552,1030.2422761515825
11553,1030.2422761515825
11554,1030.2422761515825
11555,1030.2422761515825
11556,1030.2422761515825
11557,1030.2422761515825
11558,1030.2422761515825
11559,1030.2422761515825
11560,1030.2422761515825
11561,1030.2422761515825
11562,1030.2422761515825
11563,1030.2422761515825
11564,1030.2422761515825
11565,1030.2422761515825
11566,1030.2422761515825
11567,1030.2422761515825
11568,1030.2422761515825
11569,1030.2422761515825
11570,1030.2422761515825
11571,1030.2422761515825
11572,1030.2422761515825
11573,1030.2422761515825
11574,1030.2422761515825
11575,1030.2422761515825
11576,1030.2422761515825
11577,1030.2422761515825
11578,1030.2422761515825
11579,1030.2422761515825
11580,1030.2422761515825
11581,1030.2422761515825
11582,1030.2422761515825
11583,1030.2422761515825
11584,1030.2422761515825
11585,1030.2422761515825
11586,1030.2422761515825
11587,1030.2422761515825
11588,1030.2422761515825
11589,1030.2422761515825
11590,1030.2422761515825
11591,1030.2422761515825
11592,1030.2422761515825
11593,1030.2422761515825
11594,1030.2422761515825
11595,1027.0031255300075
11596,1027.0031255300075
11597,1027.0031255300075
11598,1027.0031255300075
11599,1027.0031255300075
11600,1027.0031255300075
11601,1027.0031255300075
11602,1027.0031255300075
11603,1027.0031255300075
11604,1027.0031255300075
11605,1027.0031255300075
11606,1027.0031255300075
11607,1027.0031255300075
11608,1027.0031255300075
11609,1027.0031255300075
11610,1027.0031255300075
11611,1027.0031255300075
11612,1027.0031255300075
11613,1027.0031255300075
11614,1027.0031255300075
11615,1027.0031255300075
11616,1027.0031255300075
11617,1027.0031255300075
11618,1027.0031255300075
11619,1027.0031255300075
11620,1027.0031255300075
11621,1027.0031255300075
11622,1027.0031255300075
11623,1027.0031255300075
11624,1027.0031255300075
11625,1027.0031255300075
11626,1027.0031255300075
11627,1027.0031255300075
11628,1027.0031255300075
11629,1027.0031255300075
11630,1027.0031255300075
11631,1027.0031255300075
11632,1027.0031255300075
11633,1027.0031255300075
11634,1027.0031255300075
11635,1027.0031255300075
11636,1027.0031255300075
11637,1027.0031255300075
11638,1027.0031255300075
11639,1027.0031255300075
11640,1027.0031255300075
11641,1027.0031255300075
11642,1027.0031255300075
11643,1027.0031255300075
11644,1027.0031255300075
11645,1027.0031255300075
11646,1027.0031255300075
11647,1027.0031255300075
11648,1027.0031255300075
11649,1027.0031255300075
11650,1027.0031255300075
11651,1027.0031255300075
11652,1027.0031255300075
11653,1027.0031255300075
11654,1027.0031255300075
11655,1027.0031255300075
11656,1027.0031255300075
11657,1027.0031255300075
11658,1027.0031255300075
11659,1027.0031255300075
11660,1027.0031255300075
11661,1027.0031255300075
11662,1027.0031255300075
11663,1027.0031255300075
11664,1027.0031255300075
11665,1027.0031255300075
11666,1027.0031255300075
11667,1027.0031255300075
11668,1027.0031255300075
11669,1027.0031255300075
11670,1027.0031255300075
11671,1027.0031255300075
11672,1027.0031255300075
11673,1027.0031255300075
11674,1027.0031255300075
11675,1027.0031255300075
11676,1027.0031255300075
11677,1027.0031255300075
11678,1027.0031255300075
11679,1027.0031255300075
11680,1027.0031255300075
11681,1027.0031255300075
11682,1027.0031255300075
11683,1027.0031255300075
11684,1027.0031255300075
11685,1027.0031255300075
11686,1027.0031255300075
11687,1013.3716045741994
11688,1013.3716045741994
11689,1013.3716045741994
11690,1013.3716045741994
11691,1013.3716045741994
11692,1013.3716045741994
11693,1013.3716045741994
11694,1013.3716045741994
11695,1013.3716045741994
11696,1013.3716045741994
11697,1013.3716045741994
11698,1013.3716045741994
11699,1013.3716045741994
11700,1013.3716045741994
11701,1013.3716045741994
11702,1013.3716045741994
11703,1013.3716045741994
11704,1013.3716045741994
11705,1013.3716045741994
11706,1013.3716045741994
11707,1013.3716045741994
11708,1013.3716045741994
11709,1013.3716045741994
11710,1013.3716045741994
11711,1013.3716045741994
11712,1013.3716045741994
11713,1013.3716045741994
11714,1013.3716045741994
11715,1013.3716045741994
11716,1013.3716045741994
11717,1013.3716045741994
11718,1013.3716045741994
11719,1013.3716045741994
11720,1013.3716045741994
11721,1013.3716045741994
11722,1013.3716045741994
11723,1013.3716045741994
11724,1013.3716045741994
11725,1013.3716045741994
11726,1013.3716045741994
11727,1013.3716045741994
11728,1013.3716045741994
11729,1013.3716045741994
11730,1013.3716045741994
11731,1013.3716045741994
11732,1013.3716045741994
11733,1013.3716045741994
11734,1013.3716045741994
11735,1013.3716045741994
11736,1013.3716045741994
11737,1013.3716045741994
11738,1013.3716045741994
11739,1013.3716045741994
11740,1013.3716045741994
11741,1013.3716045741994
11742,1013.3716045741994
11743,1013.3716045741994
11744,1013.3716045741994
11745,1013.3716045741994
11746,1013.3716045741994
11747,1013.3716045741994
11748,1013.3716045741994
11749,1013.3716045741994
11750,1013.3716045741994
11751,1013.3716045741994
11752,1013.3716045741994
11753,1013.3716045741994
11754,1013.3716045741994
11755,1013.3716045741994
11756,1013.3716045741994
11757,1013.3716045741994
11758,1013.3716045741994
11759,1013.3716045741994
11760,1013.3716045741994
11761,1013.3716045741994
11762,1013.3716045741994
11763,1013.3716045741994
11764,1013.3716045741994
11765,1013.3716045741994
11766,1013.3716045741994
11767,1013.3716045741994
11768,1013.3716045741994
11769,1013.3716045741994
11770,1013.3716045741994
11771,1013.3716045741994
11772,1013.3716045741994
11773,1013.3716045741994
11774,1013.3716045741994
11775,1013.3716045741994
11776,1013.3716045741994
11777,1014.0537108326641
11778,1014.0537108326641
11779,1014.0537108326641
11780,1014.0537108326641
11781,1014.0537108326641
11782,1014.0537108326641
11783,1014.0537108326641
11784,1014.0537108326641
11785,1014.0537108326641
11786,1014.0537108326641
11787,1014.0537108326641
11788,1014.0537108326641
11789,1014.0537108326641
11790,1014.0537108326641
11791,1014.0537108326641
11792,1014.0537108326641
11793,1014.0537108326641
11794,1014.0537108326641
11795,1014.0537108326641
11796,1014.0537108326641
11797,1014.0537108326641
11798,1014.0537108326641
11799,1014.0537108326641
11800,1014.0537108326641
11801,1014.0537108326641
11802,1014.0537108326641
11803,1014.0537108326641
11804,1014.0537108326641
11805,1014.0537108326641
11806,1014.0537108326641
11807,1014.0537108326641
11808,1014.0537108326641
11809,1014.0537108326641
11810,1014.0537108326641
11811,1014.0537108326641
11812,1014.0537108326641
11813,1014.0537108326641
11814,1014.0537108326641
11815,1014.0537108326641
11816,1014.0537108326641
11817,1014.0537108326641
11818,1014.0537108326641
11819,1014.0537108326641
11820,1014.0537108326641
11821,1014.0537108326641
11822,1014.0537108326641
11823,1014.0537108326641
11824,1014.0537108326641
11825,1014.0537108326641
11826,1014.0537108326641
11827,1014.0537108326641
11828,1014.0537108326641
11829,1014.0537108326641
11830,1014.0537108326641
11831,1014.0537108326641
11832,1014.0537108326641
11833,1014.0537108326641
11834,1014.0537108326641
11835,1014.0537108326641
11836,1014.0537108326641
11837,1014.0537108326641
11838,1014.0537108326641
11839,1014.0537108326641
11840,1014.0537108326641
11841,1014.0537108326641
11842,1014.0537108326641
11843,1014.0537108326641
11844,1014.0537108326641
11845,1014.0537108326641
11846,1014.0537108326641
11847,1014.0537108326641
