,INJCSP Index_ratio
14616,1033.1699899599191
14617,1033.1699899599191
14618,1033.1699899599191
14619,1033.1699899599191
14620,1033.1699899599191
14621,1033.1699899599191
14622,1033.1699899599191
14623,1033.1699899599191
14624,1033.1699899599191
14625,1033.1699899599191
14626,1033.1699899599191
14627,1033.1699899599191
14628,1033.1699899599191
14629,1033.1699899599191
14630,1033.1699899599191
14631,1033.1699899599191
14632,1033.1699899599191
14633,1033.1699899599191
14634,1033.1699899599191
14635,1033.1699899599191
14636,1033.1699899599191
14637,1033.1699899599191
14638,1033.1699899599191
14639,1033.1699899599191
14640,1033.1699899599191
14641,1033.1699899599191
14642,1033.1699899599191
14643,1033.1699899599191
14644,1033.1699899599191
14645,1033.1699899599191
14646,1033.1699899599191
14647,1033.1699899599191
14648,1033.1699899599191
14649,1033.1699899599191
14650,1033.1699899599191
14651,1033.1699899599191
14652,1033.1699899599191
14653,1033.1699899599191
14654,1033.1699899599191
14655,1033.1699899599191
14656,1033.1699899599191
14657,1033.1699899599191
14658,1033.1699899599191
14659,1033.1699899599191
14660,1033.1699899599191
14661,1033.1699899599191
14662,1033.1699899599191
14663,1033.1699899599191
14664,1033.1699899599191
14665,1033.1699899599191
14666,1033.1699899599191
14667,1033.1699899599191
14668,1033.1699899599191
14669,1033.1699899599191
14670,1033.1699899599191
14671,1033.1699899599191
14672,1033.1699899599191
14673,1033.1699899599191
14674,1033.1699899599191
14675,1033.1699899599191
14676,1033.1699899599191
14677,1033.1699899599191
14678,1033.1699899599191
14679,1033.1699899599191
14680,1033.1699899599191
14681,1033.1699899599191
14682,1033.1699899599191
14683,1033.1699899599191
14684,1033.1699899599191
14685,1033.1699899599191
14686,1033.1699899599191
14687,1033.1699899599191
14688,1033.1699899599191
14689,1033.1699899599191
14690,1033.1699899599191
14691,1033.1699899599191
14692,1033.1699899599191
14693,1033.1699899599191
14694,1033.1699899599191
14695,1033.1699899599191
14696,1033.1699899599191
14697,1033.1699899599191
14698,1033.1699899599191
14699,1017.2589805163723
14700,1017.2589805163723
14701,1017.2589805163723
14702,1017.2589805163723
14703,1017.2589805163723
14704,1017.2589805163723
14705,1017.2589805163723
14706,1017.2589805163723
14707,1017.2589805163723
14708,1017.2589805163723
14709,1017.2589805163723
14710,1017.2589805163723
14711,1017.2589805163723
14712,1017.2589805163723
14713,1017.2589805163723
14714,1017.2589805163723
14715,1017.2589805163723
14716,1017.2589805163723
14717,1017.2589805163723
14718,1017.2589805163723
14719,1017.2589805163723
14720,1017.2589805163723
14721,1017.2589805163723
14722,1017.2589805163723
14723,1017.2589805163723
14724,1017.2589805163723
14725,1017.2589805163723
14726,1017.2589805163723
14727,1017.2589805163723
14728,1017.2589805163723
14729,1017.2589805163723
14730,1017.2589805163723
14731,1017.2589805163723
14732,1017.2589805163723
14733,1017.2589805163723
14734,1017.2589805163723
14735,1017.2589805163723
14736,1017.2589805163723
14737,1017.2589805163723
14738,1017.2589805163723
14739,1017.2589805163723
14740,1017.2589805163723
14741,1017.2589805163723
14742,1017.2589805163723
14743,1017.2589805163723
14744,1017.2589805163723
14745,1017.2589805163723
14746,1017.2589805163723
14747,1017.2589805163723
14748,1017.2589805163723
14749,1017.2589805163723
14750,1017.2589805163723
14751,1017.2589805163723
14752,1017.2589805163723
14753,1017.2589805163723
14754,1017.2589805163723
14755,1017.2589805163723
14756,1017.2589805163723
14757,1017.2589805163723
14758,1017.2589805163723
14759,1017.2589805163723
14760,1017.2589805163723
14761,1017.2589805163723
14762,1017.2589805163723
14763,1017.2589805163723
14764,1017.2589805163723
14765,1017.2589805163723
14766,1017.2589805163723
14767,1017.2589805163723
14768,1017.2589805163723
14769,1017.2589805163723
14770,1017.2589805163723
14771,1017.2589805163723
14772,1017.2589805163723
14773,1017.2589805163723
14774,1017.2589805163723
14775,1017.2589805163723
14776,1017.2589805163723
14777,1017.2589805163723
14778,1017.2589805163723
14779,1017.2589805163723
14780,1017.2589805163723
14781,1017.2589805163723
14782,1017.2589805163723
14783,1017.2589805163723
14784,1017.2589805163723
14785,1017.2589805163723
14786,1017.2589805163723
14787,1017.2589805163723
14788,1017.2589805163723
14789,1017.2589805163723
14790,1052.312465536376
14791,1052.312465536376
14792,1052.312465536376
14793,1052.312465536376
14794,1052.312465536376
14795,1052.312465536376
14796,1052.312465536376
14797,1052.312465536376
14798,1052.312465536376
14799,1052.312465536376
14800,1052.312465536376
14801,1052.312465536376
14802,1052.312465536376
14803,1052.312465536376
14804,1052.312465536376
14805,1052.312465536376
14806,1052.312465536376
14807,1052.312465536376
14808,1052.312465536376
14809,1052.312465536376
14810,1052.312465536376
14811,1052.312465536376
14812,1052.312465536376
14813,1052.312465536376
14814,1052.312465536376
14815,1052.312465536376
14816,1052.312465536376
14817,1052.312465536376
14818,1052.312465536376
14819,1052.312465536376
14820,1052.312465536376
14821,1052.312465536376
14822,1052.312465536376
14823,1052.312465536376
14824,1052.312465536376
14825,1052.312465536376
14826,1052.312465536376
14827,1052.312465536376
14828,1052.312465536376
14829,1052.312465536376
14830,1052.312465536376
14831,1052.312465536376
14832,1052.312465536376
14833,1052.312465536376
14834,1052.312465536376
14835,1052.312465536376
14836,1052.312465536376
14837,1052.312465536376
14838,1052.312465536376
14839,1052.312465536376
14840,1052.312465536376
14841,1052.312465536376
14842,1052.312465536376
14843,1052.312465536376
14844,1052.312465536376
14845,1052.312465536376
14846,1052.312465536376
14847,1052.312465536376
14848,1052.312465536376
14849,1052.312465536376
14850,1052.312465536376
14851,1052.312465536376
14852,1052.312465536376
14853,1052.312465536376
14854,1052.312465536376
14855,1052.312465536376
14856,1052.312465536376
14857,1052.312465536376
14858,1052.312465536376
14859,1052.312465536376
14860,1052.312465536376
14861,1052.312465536376
14862,1052.312465536376
14863,1052.312465536376
14864,1052.312465536376
14865,1052.312465536376
14866,1052.312465536376
14867,1052.312465536376
14868,1052.312465536376
14869,1052.312465536376
14870,1052.312465536376
14871,1052.312465536376
14872,1052.312465536376
14873,1052.312465536376
14874,1052.312465536376
14875,1052.312465536376
14876,1052.312465536376
14877,1052.312465536376
14878,1052.312465536376
14879,1052.312465536376
14880,1052.312465536376
14881,1052.312465536376
14882,1132.6199335175756
14883,1132.6199335175756
14884,1132.6199335175756
14885,1132.6199335175756
14886,1132.6199335175756
14887,1132.6199335175756
14888,1132.6199335175756
14889,1132.6199335175756
14890,1132.6199335175756
14891,1132.6199335175756
14892,1132.6199335175756
14893,1132.6199335175756
14894,1132.6199335175756
14895,1132.6199335175756
14896,1132.6199335175756
14897,1132.6199335175756
14898,1132.6199335175756
14899,1132.6199335175756
14900,1132.6199335175756
14901,1132.6199335175756
14902,1132.6199335175756
14903,1132.6199335175756
14904,1132.6199335175756
14905,1132.6199335175756
14906,1132.6199335175756
14907,1132.6199335175756
14908,1132.6199335175756
14909,1132.6199335175756
14910,1132.6199335175756
14911,1132.6199335175756
14912,1132.6199335175756
14913,1132.6199335175756
14914,1132.6199335175756
14915,1132.6199335175756
14916,1132.6199335175756
14917,1132.6199335175756
14918,1132.6199335175756
14919,1132.6199335175756
14920,1132.6199335175756
14921,1132.6199335175756
14922,1132.6199335175756
14923,1132.6199335175756
14924,1132.6199335175756
14925,1132.6199335175756
14926,1132.6199335175756
14927,1132.6199335175756
14928,1132.6199335175756
14929,1132.6199335175756
14930,1132.6199335175756
14931,1132.6199335175756
14932,1132.6199335175756
14933,1132.6199335175756
14934,1132.6199335175756
14935,1132.6199335175756
14936,1132.6199335175756
14937,1132.6199335175756
14938,1132.6199335175756
14939,1132.6199335175756
14940,1132.6199335175756
14941,1132.6199335175756
14942,1132.6199335175756
14943,1132.6199335175756
14944,1132.6199335175756
14945,1132.6199335175756
14946,1132.6199335175756
14947,1132.6199335175756
14948,1132.6199335175756
14949,1132.6199335175756
14950,1132.6199335175756
14951,1132.6199335175756
14952,1132.6199335175756
14953,1132.6199335175756
14954,1132.6199335175756
14955,1132.6199335175756
14956,1132.6199335175756
14957,1132.6199335175756
14958,1132.6199335175756
14959,1132.6199335175756
14960,1132.6199335175756
14961,1132.6199335175756
14962,1132.6199335175756
14963,1132.6199335175756
14964,1132.6199335175756
14965,1132.6199335175756
14966,1132.6199335175756
14967,1132.6199335175756
14968,1132.6199335175756
14969,1132.6199335175756
14970,1132.6199335175756
14971,1132.6199335175756
14972,1132.6199335175756
14973,1132.6199335175756
14974,1137.3667316750898
14975,1137.3667316750898
14976,1137.3667316750898
14977,1137.3667316750898
14978,1137.3667316750898
14979,1137.3667316750898
14980,1137.3667316750898
14981,1137.3667316750898
14982,1137.3667316750898
14983,1137.3667316750898
14984,1137.3667316750898
14985,1137.3667316750898
14986,1137.3667316750898
14987,1137.3667316750898
14988,1137.3667316750898
14989,1137.3667316750898
14990,1137.3667316750898
14991,1137.3667316750898
14992,1137.3667316750898
14993,1137.3667316750898
14994,1137.3667316750898
14995,1137.3667316750898
14996,1137.3667316750898
14997,1137.3667316750898
14998,1137.3667316750898
14999,1137.3667316750898
15000,1137.3667316750898
15001,1137.3667316750898
15002,1137.3667316750898
15003,1137.3667316750898
15004,1137.3667316750898
15005,1137.3667316750898
15006,1137.3667316750898
15007,1137.3667316750898
15008,1137.3667316750898
15009,1137.3667316750898
15010,1137.3667316750898
15011,1137.3667316750898
15012,1137.3667316750898
15013,1137.3667316750898
15014,1137.3667316750898
15015,1137.3667316750898
15016,1137.3667316750898
15017,1137.3667316750898
15018,1137.3667316750898
15019,1137.3667316750898
15020,1137.3667316750898
15021,1137.3667316750898
15022,1137.3667316750898
15023,1137.3667316750898
15024,1137.3667316750898
15025,1137.3667316750898
15026,1137.3667316750898
15027,1137.3667316750898
15028,1137.3667316750898
15029,1137.3667316750898
15030,1137.3667316750898
15031,1137.3667316750898
15032,1137.3667316750898
15033,1137.3667316750898
15034,1137.3667316750898
15035,1137.3667316750898
15036,1137.3667316750898
15037,1137.3667316750898
15038,1137.3667316750898
15039,1137.3667316750898
15040,1137.3667316750898
15041,1137.3667316750898
15042,1137.3667316750898
15043,1137.3667316750898
15044,1137.3667316750898
15045,1137.3667316750898
15046,1137.3667316750898
15047,1137.3667316750898
15048,1137.3667316750898
15049,1137.3667316750898
15050,1137.3667316750898
15051,1137.3667316750898
15052,1137.3667316750898
15053,1137.3667316750898
15054,1137.3667316750898
15055,1137.3667316750898
15056,1137.3667316750898
15057,1137.3667316750898
15058,1137.3667316750898
15059,1137.3667316750898
15060,1137.3667316750898
15061,1137.3667316750898
15062,1137.3667316750898
15063,1137.3667316750898
15064,1068.1543355034248
15065,1068.1543355034248
15066,1068.1543355034248
15067,1068.1543355034248
15068,1068.1543355034248
15069,1068.1543355034248
15070,1068.1543355034248
15071,1068.1543355034248
15072,1068.1543355034248
15073,1068.1543355034248
15074,1068.1543355034248
15075,1068.1543355034248
15076,1068.1543355034248
15077,1068.1543355034248
15078,1068.1543355034248
15079,1068.1543355034248
15080,1068.1543355034248
15081,1068.1543355034248
15082,1068.1543355034248
15083,1068.1543355034248
15084,1068.1543355034248
15085,1068.1543355034248
15086,1068.1543355034248
15087,1068.1543355034248
15088,1068.1543355034248
15089,1068.1543355034248
15090,1068.1543355034248
15091,1068.1543355034248
15092,1068.1543355034248
15093,1068.1543355034248
15094,1068.1543355034248
15095,1068.1543355034248
15096,1068.1543355034248
15097,1068.1543355034248
15098,1068.1543355034248
15099,1068.1543355034248
15100,1068.1543355034248
15101,1068.1543355034248
15102,1068.1543355034248
15103,1068.1543355034248
15104,1068.1543355034248
15105,1068.1543355034248
15106,1068.1543355034248
15107,1068.1543355034248
15108,1068.1543355034248
15109,1068.1543355034248
15110,1068.1543355034248
15111,1068.1543355034248
15112,1068.1543355034248
15113,1068.1543355034248
15114,1068.1543355034248
15115,1068.1543355034248
15116,1068.1543355034248
15117,1068.1543355034248
15118,1068.1543355034248
15119,1068.1543355034248
15120,1068.1543355034248
15121,1068.1543355034248
15122,1068.1543355034248
15123,1068.1543355034248
15124,1068.1543355034248
15125,1068.1543355034248
15126,1068.1543355034248
15127,1068.1543355034248
15128,1068.1543355034248
15129,1068.1543355034248
15130,1068.1543355034248
15131,1068.1543355034248
15132,1068.1543355034248
15133,1068.1543355034248
15134,1068.1543355034248
15135,1068.1543355034248
15136,1068.1543355034248
15137,1068.1543355034248
15138,1068.1543355034248
15139,1068.1543355034248
15140,1068.1543355034248
15141,1068.1543355034248
15142,1068.1543355034248
15143,1068.1543355034248
15144,1068.1543355034248
15145,1068.1543355034248
15146,1068.1543355034248
15147,1068.1543355034248
15148,1068.1543355034248
15149,1068.1543355034248
15150,1068.1543355034248
15151,1068.1543355034248
15152,1068.1543355034248
15153,1068.1543355034248
15154,1068.1543355034248
15155,951.4993486841325
15156,951.4993486841325
15157,951.4993486841325
15158,951.4993486841325
15159,951.4993486841325
15160,951.4993486841325
15161,951.4993486841325
15162,951.4993486841325
15163,951.4993486841325
15164,951.4993486841325
15165,951.4993486841325
15166,951.4993486841325
15167,951.4993486841325
15168,951.4993486841325
15169,951.4993486841325
15170,951.4993486841325
15171,951.4993486841325
15172,951.4993486841325
15173,951.4993486841325
15174,951.4993486841325
15175,951.4993486841325
15176,951.4993486841325
15177,951.4993486841325
15178,951.4993486841325
15179,951.4993486841325
15180,951.4993486841325
15181,951.4993486841325
15182,951.4993486841325
15183,951.4993486841325
15184,951.4993486841325
15185,951.4993486841325
15186,951.4993486841325
15187,951.4993486841325
15188,951.4993486841325
15189,951.4993486841325
15190,951.4993486841325
15191,951.4993486841325
15192,951.4993486841325
15193,951.4993486841325
15194,951.4993486841325
15195,951.4993486841325
15196,951.4993486841325
15197,951.4993486841325
15198,951.4993486841325
15199,951.4993486841325
15200,951.4993486841325
15201,951.4993486841325
15202,951.4993486841325
15203,951.4993486841325
15204,951.4993486841325
15205,951.4993486841325
15206,951.4993486841325
15207,951.4993486841325
15208,951.4993486841325
15209,951.4993486841325
15210,951.4993486841325
15211,951.4993486841325
15212,951.4993486841325
15213,951.4993486841325
15214,951.4993486841325
15215,951.4993486841325
15216,951.4993486841325
15217,951.4993486841325
15218,951.4993486841325
15219,951.4993486841325
15220,951.4993486841325
15221,951.4993486841325
