Date,GDP PIQQ Index_ratio_annual
1967-10-09,1011.7943548387094
1967-10-10,1010.0633994163226
1967-10-11,1008.338356439622
1967-10-12,1006.6191956674353
1967-10-13,1004.9058870644773
1967-10-14,1003.1984007996
1967-10-15,1001.4967072440628
1967-10-16,999.8007769698177
1967-10-17,998.1105807478122
1967-10-18,996.4260895463119
1967-10-19,994.7472745292366
1967-10-20,993.0741070545166
1967-10-21,991.4065586724613
1967-10-22,989.7446011241494
1967-10-23,988.0882063398303
1967-10-24,986.4373464373463
1967-10-25,984.7919937205651
1967-10-26,983.1521206778331
1967-10-27,981.517699980442
1967-10-28,979.8887044811089
1967-10-29,978.2651072124754
1967-10-30,976.6468813856183
1967-10-31,975.0340003885758
1967-11-01,973.4264377848899
1967-11-02,971.824167312161
1967-11-03,970.2271628806185
1967-11-04,968.6353985717043
1967-11-05,967.0488486366702
1967-11-06,965.4674874951904
1967-11-07,963.8912897339862
1967-11-08,962.320230105465
1967-11-09,960.7542835263712
1967-11-10,959.1934250764527
1967-11-11,957.6376299971375
1967-11-12,956.0868736902266
1967-11-13,954.5411317165953
1967-11-14,953.0003797949106
1967-11-15,951.4645938003604
1967-11-16,949.9337497633919
1967-11-17,948.4078238684682
1967-11-18,946.88679245283
1967-11-19,945.3706320052745
1967-11-20,943.8593191649427
1967-11-21,942.3528307201201
1967-11-22,940.851143607049
1967-11-23,939.3542349087505
1967-11-24,937.862081853859
1967-11-25,936.3746618154678
1967-11-26,934.8919523099851
1967-11-27,933.413930996001
1967-11-28,931.9405756731661
1967-11-29,930.4718642810791
1967-11-30,929.0077748981857
1967-12-01,927.5482857406892
1967-12-02,926.0933751614689
1967-12-03,924.6430216490095
1967-12-04,923.1972038263427
1967-12-05,921.7559004499952
1967-12-06,920.3190904089491
1967-12-07,918.8867527236107
1967-12-08,917.4588665447898
1967-12-09,916.0354111526876
1967-12-10,914.6163659558956
1967-12-11,913.2017104904013
1967-12-12,911.7914244186044
1967-12-13,910.3854875283445
1967-12-14,908.9838797319325
1967-12-15,907.5865810651958
1967-12-16,906.1935716865296
1967-12-17,904.8048318759577
1967-12-18,903.4203420342033
1967-12-19,902.040082681765
1967-12-20,900.6640344580045
1967-12-21,899.2921781202402
1967-12-22,897.9244945428519
1967-12-23,896.5609647163913
1967-12-24,895.2015697466999
1967-12-25,893.8462908540387
1967-12-26,892.4951093722212
1967-12-27,891.1480067477579
1967-12-28,889.8049645390071
1967-12-29,888.4659644153315
1967-12-30,887.1309881562663
1967-12-31,885.8000176506926
1968-01-01,886.311518786382
1968-01-02,886.8223887174964
1968-01-03,887.3326286116982
1968-01-04,887.8422396337704
1968-01-05,888.3512229456272
1968-01-06,888.8595797063219
1968-01-07,889.367311072056
1968-01-08,889.8744181961885
1968-01-09,890.3809022292431
1968-01-10,890.8867643189192
1968-01-11,891.3920056100981
1968-01-12,891.8966272448532
1968-01-13,892.4006303624584
1968-01-14,892.9040160993962
1968-01-15,893.4067855893669
1968-01-16,893.9089399632961
1968-01-17,894.4104803493449
1968-01-18,894.9114078729162
1968-01-19,895.4117236566642
1968-01-20,895.9114288205038
1968-01-21,896.4105244816169
1968-01-22,896.9090117544622
1968-01-23,897.4068917507832
1968-01-24,897.9041655796157
1968-01-25,898.4008343472968
1968-01-26,898.8968991574742
1968-01-27,899.3923611111111
1968-01-28,899.887221306498
1968-01-29,900.3814808392578
1968-01-30,900.8751408023568
1968-01-31,901.3682022861103
1968-02-01,901.8606663781912
1968-02-02,902.3525341636397
1968-02-03,902.843806724868
1968-02-04,903.3344851416722
1968-02-05,903.8245704912372
1968-02-06,904.3140638481449
1968-02-07,904.8029662843841
1968-02-08,905.2912788693553
1968-02-09,905.779002669882
1968-02-10,906.2661387502152
1968-02-11,906.7526881720428
1968-02-12,907.2386519944977
1968-02-13,907.7240312741644
1968-02-14,908.2088270650867
1968-02-15,908.6930404187761
1968-02-16,909.1766723842194
1968-02-17,909.6597240078853
1968-02-18,910.142196333733
1968-02-19,910.6240904032185
1968-02-20,911.1054072553047
1968-02-21,911.586147926464
1968-02-22,912.0663134506922
1968-02-23,912.5459048595097
1968-02-24,913.0249231819731
1968-02-25,913.5033694446815
1968-02-26,913.9812446717817
1968-02-27,914.4585498849789
1968-02-28,914.9352861035421
1968-02-29,916.2567375411323
1968-03-01,916.7293284654763
1968-03-02,917.201356685879
1968-03-03,917.6728232067422
1968-03-04,918.1437290300777
1968-03-05,918.6140751555165
1968-03-06,919.083862580314
1968-03-07,919.5530922993586
1968-03-08,920.0217653051772
1968-03-09,920.4898825879433
1968-03-10,920.9574451354833
1968-03-11,921.4244539332843
1968-03-12,921.8909099645002
1968-03-13,922.3568142099585
1968-03-14,922.8221676481689
1968-03-15,923.2869712553271
1968-03-16,923.751226005324
1968-03-17,924.2149328697529
1968-03-18,924.6780928179132
1968-03-19,925.1407068168212
1968-03-20,925.6027758312135
1968-03-21,926.0643008235554
1968-03-22,926.5252827540469
1968-03-23,926.9857225806301
1968-03-24,927.4456212589956
1968-03-25,927.9049797425884
1968-03-26,928.3637989826146
1968-03-27,928.82207992805
1968-03-28,929.2798235256427
1968-03-29,929.7370307199237
1968-03-30,930.1937024532109
1968-03-31,930.6498396656161
1968-04-01,933.5253879150532
1968-04-02,936.4047878825306
1968-04-03,939.2880473121409
1968-04-04,942.1751739687505
1968-04-05,945.0661756380689
1968-04-06,947.96106012672
1968-04-07,950.859835262311
1968-04-08,953.7625088935034
1968-04-09,956.6690888900837
1968-04-10,959.5795831430353
1968-04-11,962.4939995646087
1968-04-12,965.4123460883942
1968-04-13,968.334630669393
1968-04-14,971.2608612840907
1968-04-15,974.1910459305284
1968-04-16,977.1251926283767
1968-04-17,980.063309419009
1968-04-18,983.005404365573
1968-04-19,985.9514855530678
1968-04-20,988.9015610884136
1968-04-21,991.8556391005316
1968-04-22,994.8137277404128
1968-04-23,997.7758351811972
1968-04-24,1000.7419696182478
1968-04-25,1003.7121392692247
1968-04-26,1006.6863523741641
1968-04-27,1009.6646171955512
1968-04-28,1012.6469420183986
1968-04-29,1015.6333351503234
1968-04-30,1018.6238049216226
1968-05-01,1021.6183596853529
1968-05-02,1024.6170078174055
1968-05-03,1027.6197577165879
1968-05-04,1030.6266178046988
1968-05-05,1033.6375965266093
1968-05-06,1036.65270235034
1968-05-07,1039.6719437671422
1968-05-08,1042.695329291577
1968-05-09,1045.7228674615935
1968-05-10,1048.754566838614
1968-05-11,1051.790436007608
1968-05-12,1054.8304835771783
1968-05-13,1057.8747181796416
1968-05-14,1060.9231484711077
1968-05-15,1063.9757831315653
1968-05-16,1067.0326308649605
1968-05-17,1070.093700399282
1968-05-18,1073.159000486644
1968-05-19,1076.2285399033688
1968-05-20,1079.302327450071
1968-05-21,1082.3803719517414
1968-05-22,1085.4626822578316
1968-05-23,1088.5492672423388
1968-05-24,1091.6401358038906
1968-05-25,1094.7352968658324
1968-05-26,1097.8347593763092
1968-05-27,1100.938532308357
1968-05-28,1104.046624659985
1968-05-29,1107.159045454264
1968-05-30,1110.2758037394165
1968-05-31,1113.3969085888987
1968-06-01,1116.5223691014944
1968-06-02,1119.6521944013991
1968-06-03,1122.7863936383112
1968-06-04,1125.9249759875206
1968-06-05,1129.0679506499973
1968-06-06,1132.2153268524828
1968-06-07,1135.3671138475793
1968-06-08,1138.5233209138407
1968-06-09,1141.683957355864
1968-06-10,1144.8490325043801
1968-06-11,1148.018555716346
1968-06-12,1151.192536375037
1968-06-13,1154.370983890139
1968-06-14,1157.5539076978428
1968-06-15,1160.7413172609342
1968-06-16,1163.9332220688923
1968-06-17,1167.12963163798
1968-06-18,1170.3305555113404
1968-06-19,1173.5360032590916
1968-06-20,1176.7459844784203
1968-06-21,1179.9605087936814
1968-06-22,1183.1795858564894
1968-06-23,1186.4032253458197
1968-06-24,1189.6314369681015
1968-06-25,1192.8642304573189
1968-06-26,1196.1016155751042
1968-06-27,1199.3436021108416
1968-06-28,1202.5901998817621
1968-06-29,1205.8414187330434
1968-06-30,1209.0972685379095
1968-07-01,1212.3647273116896
1968-07-02,1215.6397665198515
1968-07-03,1218.9224125726992
1968-07-04,1222.212692003364
1968-07-05,1225.5106314685204
1968-07-06,1228.8162577491041
1968-07-07,1232.129597751039
1968-07-08,1235.4506785059662
1968-07-09,1238.7795271719788
1968-07-10,1242.116171034363
1968-07-11,1245.460637506344
1968-07-12,1248.8129541298342
1968-07-13,1252.1731485761923
1968-07-14,1255.5412486469836
1968-07-15,1258.917282274745
1968-07-16,1262.30127752376
1968-07-17,1265.6932625908344
1968-07-18,1269.0932658060815
1968-07-19,1272.5013156337077
1968-07-20,1275.9174406728089
1968-07-21,1279.3416696581708
1968-07-22,1282.774031461073
1968-07-23,1286.2145550901032
1968-07-24,1289.6632696919708
1968-07-25,1293.1202045523314
1968-07-26,1296.5853890966177
1968-07-27,1300.0588528908722
1968-07-28,1303.5406256425879
1968-07-29,1307.0307372015577
1968-07-30,1310.5292175607242
1968-07-31,1314.0360968570405
1968-08-01,1317.551405372337
1968-08-02,1321.0751735341898
1968-08-03,1324.607431916802
1968-08-04,1328.148211241884
1968-08-05,1331.697542379549
1968-08-06,1335.2554563492063
1968-08-07,1338.821984320466
1968-08-08,1342.3971576140507
1968-08-09,1345.9810077027091
1968-08-10,1349.5735662121442
1968-08-11,1353.174864921939
1968-08-12,1356.7849357664961
1968-08-13,1360.403810835982
1968-08-14,1364.031522377275
1968-08-15,1367.6681027949264
1968-08-16,1371.313584652124
1968-08-17,1374.9680006716635
1968-08-18,1378.6313837369294
1968-08-19,1382.3037668928773
1968-08-20,1385.9851833470332
1968-08-21,1389.6756664704897
1968-08-22,1393.3752497989167
1968-08-23,1397.083967033577
1968-08-24,1400.8018520423484
1968-08-25,1404.528938860756
1968-08-26,1408.2652616930097
1968-08-27,1412.0108549130523
1968-08-28,1415.7657530656122
1968-08-29,1419.5299908672646
1968-08-30,1423.303603207504
1968-08-31,1427.0866251498187
1968-09-01,1430.8790919327805
1968-09-02,1434.6810389711372
1968-09-03,1438.4925018569136
1968-09-04,1442.3135163605243
1968-09-05,1446.1441184318912
1968-09-06,1449.9843442015724
1968-09-07,1453.8342299818983
1968-09-08,1457.6938122681115
1968-09-09,1461.5631277395282
1968-09-10,1465.442213260693
1968-09-11,1469.331105882553
1968-09-12,1473.2298428436372
1968-09-13,1477.1384615712432
1968-09-14,1481.0569996826387
1968-09-15,1484.985494986264
1968-09-16,1488.9239854829507
1968-09-17,1492.8725093671467
1968-09-18,1496.831105028148
1968-09-19,1500.799811051349
1968-09-20,1504.7786662194897
1968-09-21,1508.767709513923
1968-09-22,1512.766980115885
1968-09-23,1516.776517407781
1968-09-24,1520.7963609744763
1968-09-25,1524.8265506045977
1968-09-26,1528.8671262918494
1968-09-27,1532.9181282363324
1968-09-28,1536.979596845882
1968-09-29,1541.0515727374059
1968-09-30,1545.134096738243
1968-10-01,1545.432174179579
1968-10-02,1545.7302516209147
1968-10-03,1546.0283290622515
1968-10-04,1546.3264065035871
1968-10-05,1546.6244839449228
1968-10-06,1546.922561386259
1968-10-07,1547.220638827595
1968-10-08,1547.5187162689308
1968-10-09,1547.8167937102662
1968-10-10,1548.1148711516025
1968-10-11,1548.4129485929386
1968-10-12,1548.7110260342743
1968-10-13,1549.0091034756101
1968-10-14,1549.3071809169458
1968-10-15,1549.605258358282
1968-10-16,1549.9033357996175
1968-10-17,1550.2014132409538
1968-10-18,1550.4994906822894
1968-10-19,1550.7975681236255
1968-10-20,1551.0956455649616
1968-10-21,1551.3937230062975
1968-10-22,1551.6918004476329
1968-10-23,1551.9898778889692
1968-10-24,1552.287955330305
1968-10-25,1552.586032771641
1968-10-26,1552.8841102129772
1968-10-27,1553.1821876543127
1968-10-28,1553.4802650956485
1968-10-29,1553.7783425369844
1968-10-30,1554.0764199783205
1968-10-31,1554.3744974196566
1968-11-01,1554.6725748609922
1968-11-02,1554.9706523023283
1968-11-03,1555.268729743664
1968-11-04,1555.566807185
1968-11-05,1555.8648846263359
1968-11-06,1556.1629620676717
1968-11-07,1556.4610395090076
1968-11-08,1556.7591169503437
1968-11-09,1557.0571943916798
1968-11-10,1557.3552718330152
1968-11-11,1557.6533492743515
1968-11-12,1557.9514267156871
1968-11-13,1558.2495041570232
1968-11-14,1558.547581598359
1968-11-15,1558.8456590396945
1968-11-16,1559.1437364810308
1968-11-17,1559.441813922367
1968-11-18,1559.7398913637026
1968-11-19,1560.037968805038
1968-11-20,1560.3360462463747
1968-11-21,1560.6341236877106
1968-11-22,1560.9322011290465
1968-11-23,1561.230278570382
1968-11-24,1561.5283560117177
1968-11-25,1561.8264334530538
1968-11-26,1562.12451089439
1968-11-27,1562.4225883357262
1968-11-28,1562.7206657770619
1968-11-29,1563.0187432183975
1968-11-30,1563.3168206597336
1968-12-01,1563.6148981010697
1968-12-02,1563.9129755424053
1968-12-03,1564.2110529837414
1968-12-04,1564.5091304250773
1968-12-05,1564.807207866413
1968-12-06,1565.105285307749
1968-12-07,1565.403362749085
1968-12-08,1565.7014401904205
1968-12-09,1565.9995176317564
1968-12-10,1566.2975950730925
1968-12-11,1566.5956725144285
1968-12-12,1566.8937499557646
1968-12-13,1567.1918273971005
1968-12-14,1567.4899048384366
1968-12-15,1567.787982279772
1968-12-16,1568.0860597211076
1968-12-17,1568.384137162444
1968-12-18,1568.68221460378
1968-12-19,1568.9802920451161
1968-12-20,1569.2783694864515
1968-12-21,1569.5764469277874
1968-12-22,1569.8745243691235
1968-12-23,1570.1726018104591
1968-12-24,1570.4706792517954
1968-12-25,1570.7687566931313
1968-12-26,1571.0668341344676
1968-12-27,1571.3649115758033
1968-12-28,1571.6629890171387
1968-12-29,1571.9610664584748
1968-12-30,1572.2591438998106
1968-12-31,1572.5572213411467
1969-01-01,1571.8702401946305
1969-01-02,1571.1848978064409
1969-01-03,1570.5011883198008
1969-01-04,1569.8191059058115
1969-01-05,1569.138644763282
1969-01-06,1568.459799118569
1969-01-07,1567.7825632254096
1969-01-08,1567.1069313647608
1969-01-09,1566.4328978446404
1969-01-10,1565.760456999964
1969-01-11,1565.0896031923871
1969-01-12,1564.42033081015
1969-01-13,1563.7526342679182
1969-01-14,1563.0865080066287
1969-01-15,1562.4219464933349
1969-01-16,1561.7589442210533
1969-01-17,1561.0974957086135
1969-01-18,1560.4375955005037
1969-01-19,1559.7792381667236
1969-01-20,1559.1224183026343
1969-01-21,1558.4671305288102
1969-01-22,1557.8133694908925
1969-01-23,1557.1611298594428
1969-01-24,1556.5104063298002
1969-01-25,1555.8611936219354
1969-01-26,1555.2134864803065
1969-01-27,1554.5672796737238
1969-01-28,1553.9225679951992
1969-01-29,1553.279346261816
1969-01-30,1552.637609314583
1969-01-31,1551.9973520182982
1969-02-01,1551.3585692614167
1969-02-02,1550.7212559559064
1969-02-03,1550.0854070371213
1969-02-04,1549.4510174636598
1969-02-05,1548.8180822172353
1969-02-06,1548.186596302547
1969-02-07,1547.5565547471404
1969-02-08,1546.9279526012851
1969-02-09,1546.3007849378396
1969-02-10,1545.6750468521234
1969-02-11,1545.0507334617935
1969-02-12,1544.4278399067107
1969-02-13,1543.806361348819
1969-02-14,1543.186292972017
1969-02-15,1542.567629982036
1969-02-16,1541.9503676063146
1969-02-17,1541.3345010938742
1969-02-18,1540.720025715204
1969-02-19,1540.106936762132
1969-02-20,1539.4952295477087
1969-02-21,1538.8848994060882
1969-02-22,1538.2759416924066
1969-02-23,1537.6683517826684
1969-02-24,1537.0621250736253
1969-02-25,1536.4572569826614
1969-02-26,1535.8537429476798
1969-02-27,1535.2515784269854
1969-02-28,1534.65075889917
1969-03-01,1531.8654840681456
1969-03-02,1531.2783276878524
1969-03-03,1530.692472965894
1969-03-04,1530.107915578621
1969-03-05,1529.5246512215135
1969-03-06,1528.9426756090734
1969-03-07,1528.361984474718
1969-03-08,1527.7825735706788
1969-03-09,1527.204438667897
1969-03-10,1526.6275755559182
1969-03-11,1526.0519800427942
1969-03-12,1525.4776479549773
1969-03-13,1524.904575137224
1969-03-14,1524.3327574524901
1969-03-15,1523.7621907818334
1969-03-16,1523.1928710243167
1969-03-17,1522.6247940969047
1969-03-18,1522.0579559343723
1969-03-19,1521.4923524892024
1969-03-20,1520.927979731492
1969-03-21,1520.364833648858
1969-03-22,1519.8029102463374
1969-03-23,1519.2422055462994
1969-03-24,1518.6827155883439
1969-03-25,1518.124436429216
1969-03-26,1517.567364142707
1969-03-27,1517.0114948195662
1969-03-28,1516.4568245674086
1969-03-29,1515.903349510623
1969-03-30,1515.351065790282
1969-03-31,1514.7999695640547
1969-04-01,1510.8757745192506
1969-04-02,1506.9704727102182
1969-04-03,1503.0839280209668
1969-04-04,1499.2160056398973
1969-04-05,1495.366572044221
1969-04-06,1491.5354949845887
1969-04-07,1487.7226434699496
1969-04-08,1483.9278877526206
1969-04-09,1480.1510993135673
1969-04-10,1476.3921508478963
1969-04-11,1472.6509162505515
1969-04-12,1468.9272706022102
1969-04-13,1465.2210901553815
1969-04-14,1461.5322523206953
1969-04-15,1457.8606356533885
1969-04-16,1454.2061198399745
1969-04-17,1450.5685856851028
1969-04-18,1446.9479150986006
1969-04-19,1443.3439910826905
1969-04-20,1439.7566977193926
1969-04-21,1436.1859201580908
1969-04-22,1432.6315446032804
1969-04-23,1429.0934583024768
1969-04-24,1425.5715495342931
1969-04-25,1422.065707596682
1969-04-26,1418.5758227953338
1969-04-27,1415.1017864322391
1969-04-28,1411.6434907944015
1969-04-29,1408.200829142703
1969-04-30,1404.773695700928
1969-05-01,1401.3619856449222
1969-05-02,1397.9655950919132
1969-05-03,1394.5844210899584
1969-05-04,1391.2183616075483
1969-05-05,1387.8673155233419
1969-05-06,1384.531182616039
1969-05-07,1381.2098635543896
1969-05-08,1377.9032598873362
1969-05-09,1374.611274034283
1969-05-10,1371.3338092755014
1969-05-11,1368.0707697426528
1969-05-12,1364.822060409444
1969-05-13,1361.5875870824025
1969-05-14,1358.3672563917703
1969-05-15,1355.1609757825224
1969-05-16,1351.968653505498
1969-05-17,1348.7901986086488
1969-05-18,1345.625520928402
1969-05-19,1342.4745310811331
1969-05-20,1339.337140454753
1969-05-21,1336.2132612003975
1969-05-22,1333.1028062242322
1969-05-23,1330.0056891793554
1969-05-24,1326.9218244578083
1969-05-25,1323.851127182688
1969-05-26,1320.7935132003608
1969-05-27,1317.7488990727732
1969-05-28,1314.7172020698627
1969-05-29,1311.6983401620641
1969-05-30,1308.6922320129127
1969-05-31,1305.6987969717359
1969-06-01,1302.7179550664443
1969-06-02,1299.7496269964083
1969-06-03,1296.793734125424
1969-06-04,1293.8501984747722
1969-06-05,1290.918942716359
1969-06-06,1287.9998901659446
1969-06-07,1285.0929647764572
1969-06-08,1282.1980911313863
1969-06-09,1279.3151944382641
1969-06-10,1276.444200522222
1969-06-11,1273.5850358196292
1969-06-12,1270.7376273718098
1969-06-13,1267.901902818837
1969-06-14,1265.0777903934036
1969-06-15,1262.2652189147675
1969-06-16,1259.4641177827693
1969-06-17,1256.6744169719302
1969-06-18,1253.8960470256097
1969-06-19,1251.1289390502477
1969-06-20,1248.3730247096653
1969-06-21,1245.6282362194404
1969-06-22,1242.894506341353
1969-06-23,1240.1717683778909
1969-06-24,1237.4599561668272
1969-06-25,1234.759004075861
1969-06-26,1232.068846997323
1969-06-27,1229.3894203429418
1969-06-28,1226.7206600386776
1969-06-29,1224.0625025196132
1969-06-30,1221.414884724906
1969-07-01,1220.1960390471218
1969-07-02,1218.980940643949
1969-07-03,1217.7695722607245
1969-07-04,1216.5619167485577
1969-07-05,1215.3579570635184
1969-07-06,1214.1576762658403
1969-07-07,1212.9610575191211
1969-07-08,1211.7680840895384
1969-07-09,1210.578739345069
1969-07-10,1209.3930067547158
1969-07-11,1208.2108698877405
1969-07-12,1207.0323124129084
1969-07-13,1205.8573180977328
1969-07-14,1204.68587080773
1969-07-15,1203.5179545056835
1969-07-16,1202.3535532509093
1969-07-17,1201.192651198532
1969-07-18,1200.0352325987665
1969-07-19,1198.8812817962034
1969-07-20,1197.7307832291065
1969-07-21,1196.5837214287105
1969-07-22,1195.44008101853
1969-07-23,1194.2998467136695
1969-07-24,1193.1630033201454
1969-07-25,1192.0295357342097
1969-07-26,1190.8994289416803
1969-07-27,1189.7726680172811
1969-07-28,1188.6492381239811
1969-07-29,1187.5291245123449
1969-07-30,1186.4123125198887
1969-07-31,1185.298787570437
1969-08-01,1184.1885351734927
1969-08-02,1183.0815409236047
1969-08-03,1181.9777904997475
1969-08-04,1180.8772696647015
1969-08-05,1179.7799642644432
1969-08-06,1178.6858602275368
1969-08-07,1177.5949435645325
1969-08-08,1176.5072003673715
1969-08-09,1175.4226168087944
1969-08-10,1174.3411791417545
1969-08-11,1173.2628736988381
1969-08-12,1172.1876868916884
1969-08-13,1171.115605210434
1969-08-14,1170.046615223125
1969-08-15,1168.9807035751685
1969-08-16,1167.9178569887774
1969-08-17,1166.8580622624143
1969-08-18,1165.8013062702466
1969-08-19,1164.7475759616075
1969-08-20,1163.6968583604541
1969-08-21,1162.649140564837
1969-08-22,1161.604409746373
1969-08-23,1160.5626531497196
1969-08-24,1159.5238580920573
1969-08-25,1158.4880119625752
1969-08-26,1157.4551022219594
1969-08-27,1156.425116401887
1969-08-28,1155.3980421045258
1969-08-29,1154.3738670020357
1969-08-30,1153.352578836076
1969-08-31,1152.3341654173166
1969-09-01,1151.3186146249518
1969-09-02,1150.3059144062204
1969-09-03,1149.296052775929
1969-09-04,1148.289017815979
1969-09-05,1147.2847976748978
1969-09-06,1146.2833805673731
1969-09-07,1145.2847547737922
1969-09-08,1144.2889086397877
1969-09-09,1143.2958305757777
1969-09-10,1142.3055090565226
1969-09-11,1141.3179326206769
1969-09-12,1140.3330898703446
1969-09-13,1139.3509694706456
1969-09-14,1138.371560149276
1969-09-15,1137.3948506960803
1969-09-16,1136.4208299626223
1969-09-17,1135.44948686176
1969-09-18,1134.480810367228
1969-09-19,1133.5147895132159
1969-09-20,1132.5514133939582
1969-09-21,1131.5906711633224
1969-09-22,1130.632552034402
1969-09-23,1129.6770452791127
1969-09-24,1128.7241402277925
1969-09-25,1127.773826268804
1969-09-26,1126.826092848141
1969-09-27,1125.8809294690366
1969-09-28,1124.9383256915778
1969-09-29,1123.9982711323203
1969-09-30,1123.0607554639043
1969-10-01,1124.069040954976
1969-10-02,1125.0769375720397
1969-10-03,1126.0844455400218
1969-10-04,1127.0915650836766
1969-10-05,1128.0982964275843
1969-10-06,1129.1046397961527
1969-10-07,1130.1105954136158
1969-10-08,1131.1161635040348
1969-10-09,1132.1213442912992
1969-10-10,1133.126137999126
1969-10-11,1134.1305448510589
1969-10-12,1135.1345650704707
1969-10-13,1136.1381988805608
1969-10-14,1137.1414465043588
1969-10-15,1138.1443081647208
1969-10-16,1139.146784084333
1969-10-17,1140.148874485709
1969-10-18,1141.1505795911917
1969-10-19,1142.1518996229543
1969-10-20,1143.152834802997
1969-10-21,1144.1533853531516
1969-10-22,1145.153551495078
1969-10-23,1146.1533334502656
1969-10-24,1147.1527314400355
1969-10-25,1148.1517456855363
