,GBPUSD Curncy_ratio
22316,1013.3715091414235
22317,1013.3715091414235
22318,1013.3715091414235
22319,1013.3715091414235
22320,1013.3715091414235
22321,1013.3715091414235
22322,1013.3715091414235
22323,1013.3715091414235
22324,1013.3715091414235
22325,1013.3715091414235
22326,1013.3715091414235
22327,1013.3715091414235
22328,1013.3715091414235
22329,1013.3715091414235
22330,1013.3715091414235
22331,1013.3715091414235
22332,1013.3715091414235
22333,1013.3715091414235
22334,1013.3715091414235
22335,1013.3715091414235
22336,1013.3715091414235
22337,1013.3715091414235
22338,1013.3715091414235
22339,1013.3715091414235
22340,1013.3715091414235
22341,1013.3715091414235
22342,1013.3715091414235
22343,1013.3715091414235
22344,1013.3715091414235
22345,1013.3715091414235
22346,1013.3715091414235
22347,1013.3715091414235
22348,1013.3715091414235
22349,1013.3715091414235
22350,1013.3715091414235
22351,1013.3715091414235
22352,1013.3715091414235
22353,1013.3715091414235
22354,1013.3715091414235
22355,1013.3715091414235
22356,1013.3715091414235
22357,1013.3715091414235
22358,1013.3715091414235
22359,1013.3715091414235
22360,1013.3715091414235
22361,1013.3715091414235
22362,1013.3715091414235
22363,1013.3715091414235
22364,1013.3715091414235
22365,1013.3715091414235
22366,1013.3715091414235
22367,1013.3715091414235
22368,1013.3715091414235
22369,1018.3171928029461
22370,1018.3171928029461
22371,1018.3171928029461
22372,1018.3171928029461
22373,1018.3171928029461
22374,1018.3171928029461
22375,1018.3171928029461
22376,1018.3171928029461
22377,1018.3171928029461
22378,1018.3171928029461
22379,1018.3171928029461
22380,1018.3171928029461
22381,1018.3171928029461
22382,1018.3171928029461
22383,1018.3171928029461
22384,1018.3171928029461
22385,1018.3171928029461
22386,1018.3171928029461
22387,1018.3171928029461
22388,1018.3171928029461
22389,1018.3171928029461
22390,1018.3171928029461
22391,1018.3171928029461
22392,1018.3171928029461
22393,1018.3171928029461
22394,1018.3171928029461
22395,1018.3171928029461
22396,1018.3171928029461
22397,1018.3171928029461
22398,1018.3171928029461
22399,1018.3171928029461
22400,1018.3171928029461
22401,1018.3171928029461
22402,1018.3171928029461
22403,1018.3171928029461
22404,1018.3171928029461
22405,1018.3171928029461
22406,1018.3171928029461
22407,1018.3171928029461
22408,1018.3171928029461
22409,1018.3171928029461
22410,1018.3171928029461
22411,1018.3171928029461
22412,1018.3171928029461
22413,1018.3171928029461
22414,1018.3171928029461
22415,1018.3171928029461
22416,1018.3171928029461
22417,1018.3171928029461
22418,1018.3171928029461
22419,1018.3171928029461
22420,1018.3171928029461
22421,1018.3171928029461
22422,1018.3171928029461
22423,1018.3171928029461
22424,1018.3171928029461
22425,1018.3171928029461
22426,1018.3171928029461
22427,1018.3171928029461
22428,1018.3171928029461
22429,1018.3171928029461
22430,1018.3171928029461
22431,1018.3171928029461
22432,1018.3171928029461
22433,1018.3171928029461
22434,1018.3171928029461
22435,1018.3171928029461
22436,1018.3171928029461
22437,1018.3171928029461
22438,1018.3171928029461
22439,1018.3171928029461
22440,1018.3171928029461
22441,1018.3171928029461
22442,1018.3171928029461
22443,1018.3171928029461
22444,1018.3171928029461
22445,1018.3171928029461
22446,1018.3171928029461
22447,1018.3171928029461
22448,1018.3171928029461
22449,1018.3171928029461
22450,1018.3171928029461
22451,1018.3171928029461
22452,1018.3171928029461
22453,1018.3171928029461
22454,1018.3171928029461
22455,1018.3171928029461
22456,1018.3171928029461
22457,1018.3171928029461
22458,1018.3171928029461
22459,1018.3171928029461
22460,987.4528935064898
22461,987.4528935064898
22462,987.4528935064898
22463,987.4528935064898
22464,987.4528935064898
22465,987.4528935064898
22466,987.4528935064898
22467,987.4528935064898
22468,987.4528935064898
22469,987.4528935064898
22470,987.4528935064898
22471,987.4528935064898
22472,987.4528935064898
22473,987.4528935064898
22474,987.4528935064898
22475,987.4528935064898
22476,987.4528935064898
22477,987.4528935064898
22478,987.4528935064898
22479,987.4528935064898
22480,987.4528935064898
22481,987.4528935064898
22482,987.4528935064898
22483,987.4528935064898
22484,987.4528935064898
22485,987.4528935064898
22486,987.4528935064898
22487,987.4528935064898
22488,987.4528935064898
22489,987.4528935064898
22490,987.4528935064898
22491,987.4528935064898
22492,987.4528935064898
22493,987.4528935064898
22494,987.4528935064898
22495,987.4528935064898
22496,987.4528935064898
22497,987.4528935064898
22498,987.4528935064898
22499,987.4528935064898
22500,987.4528935064898
22501,987.4528935064898
22502,987.4528935064898
22503,987.4528935064898
22504,987.4528935064898
22505,987.4528935064898
22506,987.4528935064898
22507,987.4528935064898
22508,987.4528935064898
22509,987.4528935064898
22510,987.4528935064898
22511,987.4528935064898
22512,987.4528935064898
22513,987.4528935064898
22514,987.4528935064898
22515,987.4528935064898
22516,987.4528935064898
22517,987.4528935064898
22518,987.4528935064898
22519,987.4528935064898
22520,987.4528935064898
22521,987.4528935064898
22522,987.4528935064898
22523,987.4528935064898
22524,987.4528935064898
22525,987.4528935064898
22526,987.4528935064898
22527,987.4528935064898
22528,987.4528935064898
22529,987.4528935064898
22530,987.4528935064898
22531,987.4528935064898
22532,987.4528935064898
22533,987.4528935064898
22534,987.4528935064898
22535,987.4528935064898
22536,987.4528935064898
22537,987.4528935064898
22538,987.4528935064898
22539,987.4528935064898
22540,987.4528935064898
22541,987.4528935064898
22542,987.4528935064898
22543,987.4528935064898
22544,987.4528935064898
22545,987.4528935064898
22546,987.4528935064898
22547,987.4528935064898
22548,987.4528935064898
22549,987.4528935064898
22550,987.4528935064898
22551,987.4528935064898
22552,976.221399256362
22553,976.221399256362
22554,976.221399256362
22555,976.221399256362
22556,976.221399256362
22557,976.221399256362
22558,976.221399256362
22559,976.221399256362
22560,976.221399256362
22561,976.221399256362
22562,976.221399256362
22563,976.221399256362
22564,976.221399256362
22565,976.221399256362
22566,976.221399256362
22567,976.221399256362
22568,976.221399256362
22569,976.221399256362
22570,976.221399256362
22571,976.221399256362
22572,976.221399256362
22573,976.221399256362
22574,976.221399256362
22575,976.221399256362
22576,976.221399256362
22577,976.221399256362
22578,976.221399256362
22579,976.221399256362
22580,976.221399256362
22581,976.221399256362
22582,976.221399256362
22583,976.221399256362
22584,976.221399256362
22585,976.221399256362
22586,976.221399256362
22587,976.221399256362
22588,976.221399256362
22589,976.221399256362
22590,976.221399256362
22591,976.221399256362
22592,976.221399256362
22593,976.221399256362
22594,976.221399256362
22595,976.221399256362
22596,976.221399256362
22597,976.221399256362
22598,976.221399256362
22599,976.221399256362
22600,976.221399256362
22601,976.221399256362
22602,976.221399256362
22603,976.221399256362
22604,976.221399256362
22605,976.221399256362
22606,976.221399256362
22607,976.221399256362
22608,976.221399256362
22609,976.221399256362
22610,976.221399256362
22611,976.221399256362
22612,976.221399256362
22613,976.221399256362
22614,976.221399256362
22615,976.221399256362
22616,976.221399256362
22617,976.221399256362
22618,976.221399256362
22619,976.221399256362
22620,976.221399256362
22621,976.221399256362
22622,976.221399256362
22623,976.221399256362
22624,976.221399256362
22625,976.221399256362
22626,976.221399256362
22627,976.221399256362
22628,976.221399256362
22629,976.221399256362
22630,976.221399256362
22631,976.221399256362
22632,976.221399256362
22633,976.221399256362
22634,976.221399256362
22635,976.221399256362
22636,976.221399256362
22637,976.221399256362
22638,976.221399256362
22639,976.221399256362
22640,976.221399256362
22641,976.221399256362
22642,976.221399256362
22643,976.221399256362
22644,999.412723600987
22645,999.412723600987
22646,999.412723600987
22647,999.412723600987
22648,999.412723600987
22649,999.412723600987
22650,999.412723600987
22651,999.412723600987
22652,999.412723600987
22653,999.412723600987
22654,999.412723600987
22655,999.412723600987
22656,999.412723600987
22657,999.412723600987
22658,999.412723600987
22659,999.412723600987
22660,999.412723600987
22661,999.412723600987
22662,999.412723600987
22663,999.412723600987
22664,999.412723600987
22665,999.412723600987
22666,999.412723600987
22667,999.412723600987
22668,999.412723600987
22669,999.412723600987
22670,999.412723600987
22671,999.412723600987
22672,999.412723600987
22673,999.412723600987
22674,999.412723600987
22675,999.412723600987
22676,999.412723600987
22677,999.412723600987
22678,999.412723600987
22679,999.412723600987
22680,999.412723600987
22681,999.412723600987
22682,999.412723600987
22683,999.412723600987
22684,999.412723600987
22685,999.412723600987
22686,999.412723600987
22687,999.412723600987
22688,999.412723600987
22689,999.412723600987
22690,999.412723600987
22691,999.412723600987
22692,999.412723600987
22693,999.412723600987
22694,999.412723600987
22695,999.412723600987
22696,999.412723600987
22697,999.412723600987
22698,999.412723600987
22699,999.412723600987
22700,999.412723600987
22701,999.412723600987
22702,999.412723600987
22703,999.412723600987
22704,999.412723600987
22705,999.412723600987
22706,999.412723600987
22707,999.412723600987
22708,999.412723600987
22709,999.412723600987
22710,999.412723600987
22711,999.412723600987
22712,999.412723600987
22713,999.412723600987
22714,999.412723600987
22715,999.412723600987
22716,999.412723600987
22717,999.412723600987
22718,999.412723600987
22719,999.412723600987
22720,999.412723600987
22721,999.412723600987
22722,999.412723600987
22723,999.412723600987
22724,999.412723600987
22725,999.412723600987
22726,999.412723600987
22727,999.412723600987
22728,999.412723600987
22729,999.412723600987
22730,999.412723600987
22731,999.412723600987
22732,999.412723600987
22733,999.412723600987
22734,999.412723600987
22735,1007.0178087909276
22736,1007.0178087909276
22737,1007.0178087909276
22738,1007.0178087909276
22739,1007.0178087909276
22740,1007.0178087909276
22741,1007.0178087909276
22742,1007.0178087909276
22743,1007.0178087909276
22744,1007.0178087909276
22745,1007.0178087909276
22746,1007.0178087909276
22747,1007.0178087909276
22748,1007.0178087909276
22749,1007.0178087909276
22750,1007.0178087909276
22751,1007.0178087909276
22752,1007.0178087909276
22753,1007.0178087909276
22754,1007.0178087909276
22755,1007.0178087909276
22756,1007.0178087909276
22757,1007.0178087909276
22758,1007.0178087909276
22759,1007.0178087909276
22760,1007.0178087909276
22761,1007.0178087909276
22762,1007.0178087909276
22763,1007.0178087909276
22764,1007.0178087909276
22765,1007.0178087909276
22766,1007.0178087909276
22767,1007.0178087909276
22768,1007.0178087909276
22769,1007.0178087909276
22770,1007.0178087909276
22771,1007.0178087909276
22772,1007.0178087909276
22773,1007.0178087909276
22774,1007.0178087909276
22775,1007.0178087909276
22776,1007.0178087909276
22777,1007.0178087909276
22778,1007.0178087909276
22779,1007.0178087909276
22780,1007.0178087909276
22781,1007.0178087909276
22782,1007.0178087909276
22783,1007.0178087909276
22784,1007.0178087909276
22785,1007.0178087909276
22786,1007.0178087909276
22787,1007.0178087909276
22788,1007.0178087909276
22789,1007.0178087909276
22790,1007.0178087909276
22791,1007.0178087909276
22792,1007.0178087909276
22793,1007.0178087909276
22794,1007.0178087909276
22795,1007.0178087909276
22796,1007.0178087909276
22797,1007.0178087909276
22798,1007.0178087909276
22799,1007.0178087909276
22800,1007.0178087909276
22801,1007.0178087909276
22802,1007.0178087909276
22803,1007.0178087909276
22804,1007.0178087909276
22805,1007.0178087909276
22806,1007.0178087909276
22807,1007.0178087909276
22808,1007.0178087909276
22809,1007.0178087909276
22810,1007.0178087909276
22811,1007.0178087909276
22812,1007.0178087909276
22813,1007.0178087909276
22814,1007.0178087909276
22815,1007.0178087909276
22816,1007.0178087909276
22817,1007.0178087909276
22818,1007.0178087909276
22819,1007.0178087909276
22820,1007.0178087909276
22821,1007.0178087909276
22822,1007.0178087909276
22823,1007.0178087909276
22824,1007.0178087909276
22825,1007.0178087909276
22826,998.6110958929046
22827,998.6110958929046
22828,998.6110958929046
22829,998.6110958929046
22830,998.6110958929046
22831,998.6110958929046
22832,998.6110958929046
22833,998.6110958929046
22834,998.6110958929046
22835,998.6110958929046
22836,998.6110958929046
22837,998.6110958929046
22838,998.6110958929046
22839,998.6110958929046
22840,998.6110958929046
22841,998.6110958929046
22842,998.6110958929046
22843,998.6110958929046
22844,998.6110958929046
22845,998.6110958929046
22846,998.6110958929046
22847,998.6110958929046
22848,998.6110958929046
22849,998.6110958929046
22850,998.6110958929046
22851,998.6110958929046
22852,998.6110958929046
22853,998.6110958929046
22854,998.6110958929046
22855,998.6110958929046
22856,998.6110958929046
22857,998.6110958929046
22858,998.6110958929046
22859,998.6110958929046
22860,998.6110958929046
22861,998.6110958929046
22862,998.6110958929046
22863,998.6110958929046
22864,998.6110958929046
22865,998.6110958929046
22866,998.6110958929046
22867,998.6110958929046
22868,998.6110958929046
22869,998.6110958929046
22870,998.6110958929046
22871,998.6110958929046
22872,998.6110958929046
22873,998.6110958929046
22874,998.6110958929046
22875,998.6110958929046
22876,998.6110958929046
22877,998.6110958929046
22878,998.6110958929046
22879,998.6110958929046
22880,998.6110958929046
22881,998.6110958929046
22882,998.6110958929046
22883,998.6110958929046
22884,998.6110958929046
22885,998.6110958929046
22886,998.6110958929046
22887,998.6110958929046
22888,998.6110958929046
22889,998.6110958929046
22890,998.6110958929046
22891,998.6110958929046
22892,998.6110958929046
22893,998.6110958929046
22894,998.6110958929046
22895,998.6110958929046
22896,998.6110958929046
22897,998.6110958929046
22898,998.6110958929046
22899,998.6110958929046
22900,998.6110958929046
22901,998.6110958929046
22902,998.6110958929046
22903,998.6110958929046
22904,998.6110958929046
22905,998.6110958929046
22906,998.6110958929046
22907,998.6110958929046
22908,998.6110958929046
22909,998.6110958929046
22910,998.6110958929046
22911,998.6110958929046
22912,998.6110958929046
22913,998.6110958929046
22914,998.6110958929046
22915,998.6110958929046
22916,998.6110958929046
22917,998.6110958929046
22918,1015.8877187191622
22919,1015.8877187191622
22920,1015.8877187191622
22921,1015.8877187191622
22922,1015.8877187191622
22923,1015.8877187191622
22924,1015.8877187191622
22925,1015.8877187191622
22926,1015.8877187191622
22927,1015.8877187191622
22928,1015.8877187191622
22929,1015.8877187191622
22930,1015.8877187191622
22931,1015.8877187191622
22932,1015.8877187191622
22933,1015.8877187191622
22934,1015.8877187191622
22935,1015.8877187191622
22936,1015.8877187191622
22937,1015.8877187191622
22938,1015.8877187191622
22939,1015.8877187191622
22940,1015.8877187191622
22941,1015.8877187191622
22942,1015.8877187191622
22943,1015.8877187191622
22944,1015.8877187191622
22945,1015.8877187191622
22946,1015.8877187191622
22947,1015.8877187191622
22948,1015.8877187191622
22949,1015.8877187191622
22950,1015.8877187191622
22951,1015.8877187191622
22952,1015.8877187191622
22953,1015.8877187191622
22954,1015.8877187191622
22955,1015.8877187191622
22956,1015.8877187191622
22957,1015.8877187191622
22958,1015.8877187191622
22959,1015.8877187191622
22960,1015.8877187191622
22961,1015.8877187191622
22962,1015.8877187191622
22963,1015.8877187191622
22964,1015.8877187191622
22965,1015.8877187191622
22966,1015.8877187191622
22967,1015.8877187191622
22968,1015.8877187191622
22969,1015.8877187191622
22970,1015.8877187191622
22971,1015.8877187191622
22972,1015.8877187191622
22973,1015.8877187191622
22974,1015.8877187191622
22975,1015.8877187191622
22976,1015.8877187191622
22977,1015.8877187191622
22978,1015.8877187191622
22979,1015.8877187191622
22980,1015.8877187191622
22981,1015.8877187191622
22982,1015.8877187191622
22983,1015.8877187191622
22984,1015.8877187191622
22985,1015.8877187191622
22986,1015.8877187191622
22987,1015.8877187191622
22988,1015.8877187191622
22989,1015.8877187191622
22990,1015.8877187191622
22991,1015.8877187191622
22992,1015.8877187191622
22993,1015.8877187191622
22994,1015.8877187191622
22995,1015.8877187191622
22996,1015.8877187191622
22997,1015.8877187191622
22998,1015.8877187191622
22999,1015.8877187191622
23000,1015.8877187191622
23001,1015.8877187191622
23002,1015.8877187191622
23003,1015.8877187191622
23004,1015.8877187191622
23005,1015.8877187191622
23006,1015.8877187191622
23007,1015.8877187191622
23008,1015.8877187191622
23009,1015.8877187191622
23010,966.3515065418126
23011,966.3515065418126
23012,966.3515065418126
23013,966.3515065418126
23014,966.3515065418126
23015,966.3515065418126
23016,966.3515065418126
23017,966.3515065418126
23018,966.3515065418126
23019,966.3515065418126
23020,966.3515065418126
23021,966.3515065418126
23022,966.3515065418126
23023,966.3515065418126
23024,966.3515065418126
23025,966.3515065418126
23026,966.3515065418126
23027,966.3515065418126
23028,966.3515065418126
23029,966.3515065418126
23030,966.3515065418126
23031,966.3515065418126
23032,966.3515065418126
23033,966.3515065418126
23034,966.3515065418126
23035,966.3515065418126
23036,966.3515065418126
23037,966.3515065418126
23038,966.3515065418126
23039,966.3515065418126
23040,966.3515065418126
23041,966.3515065418126
23042,966.3515065418126
23043,966.3515065418126
23044,966.3515065418126
23045,966.3515065418126
23046,966.3515065418126
23047,966.3515065418126
23048,966.3515065418126
23049,966.3515065418126
23050,966.3515065418126
23051,966.3515065418126
23052,966.3515065418126
23053,966.3515065418126
23054,966.3515065418126
23055,966.3515065418126
23056,966.3515065418126
23057,966.3515065418126
23058,966.3515065418126
23059,966.3515065418126
23060,966.3515065418126
23061,966.3515065418126
23062,966.3515065418126
23063,966.3515065418126
23064,966.3515065418126
23065,966.3515065418126
23066,966.3515065418126
23067,966.3515065418126
23068,966.3515065418126
23069,966.3515065418126
23070,966.3515065418126
23071,966.3515065418126
23072,966.3515065418126
23073,966.3515065418126
23074,966.3515065418126
23075,966.3515065418126
23076,966.3515065418126
23077,966.3515065418126
23078,966.3515065418126
23079,966.3515065418126
23080,966.3515065418126
23081,966.3515065418126
23082,966.3515065418126
23083,966.3515065418126
23084,966.3515065418126
23085,966.3515065418126
23086,966.3515065418126
23087,966.3515065418126
23088,966.3515065418126
23089,966.3515065418126
23090,966.3515065418126
23091,966.3515065418126
23092,966.3515065418126
23093,966.3515065418126
23094,966.3515065418126
23095,966.3515065418126
23096,966.3515065418126
23097,966.3515065418126
23098,966.3515065418126
23099,966.3515065418126
23100,989.8572569124958
23101,989.8572569124958
23102,989.8572569124958
23103,989.8572569124958
23104,989.8572569124958
23105,989.8572569124958
23106,989.8572569124958
23107,989.8572569124958
23108,989.8572569124958
23109,989.8572569124958
23110,989.8572569124958
23111,989.8572569124958
23112,989.8572569124958
23113,989.8572569124958
23114,989.8572569124958
23115,989.8572569124958
23116,989.8572569124958
23117,989.8572569124958
23118,989.8572569124958
23119,989.8572569124958
23120,989.8572569124958
23121,989.8572569124958
23122,989.8572569124958
23123,989.8572569124958
23124,989.8572569124958
23125,989.8572569124958
23126,989.8572569124958
23127,989.8572569124958
23128,989.8572569124958
23129,989.8572569124958
23130,989.8572569124958
23131,989.8572569124958
23132,989.8572569124958
23133,989.8572569124958
23134,989.8572569124958
23135,989.8572569124958
23136,989.8572569124958
23137,989.8572569124958
23138,989.8572569124958
23139,989.8572569124958
23140,989.8572569124958
23141,989.8572569124958
23142,989.8572569124958
23143,989.8572569124958
23144,989.8572569124958
23145,989.8572569124958
23146,989.8572569124958
23147,989.8572569124958
23148,989.8572569124958
23149,989.8572569124958
23150,989.8572569124958
23151,989.8572569124958
23152,989.8572569124958
23153,989.8572569124958
23154,989.8572569124958
23155,989.8572569124958
23156,989.8572569124958
23157,989.8572569124958
23158,989.8572569124958
23159,989.8572569124958
23160,989.8572569124958
23161,989.8572569124958
23162,989.8572569124958
23163,989.8572569124958
23164,989.8572569124958
23165,989.8572569124958
23166,989.8572569124958
23167,989.8572569124958
23168,989.8572569124958
23169,989.8572569124958
23170,989.8572569124958
23171,989.8572569124958
23172,989.8572569124958
23173,989.8572569124958
23174,989.8572569124958
23175,989.8572569124958
23176,989.8572569124958
23177,989.8572569124958
23178,989.8572569124958
23179,989.8572569124958
23180,989.8572569124958
23181,989.8572569124958
23182,989.8572569124958
23183,989.8572569124958
23184,989.8572569124958
23185,989.8572569124958
23186,989.8572569124958
23187,989.8572569124958
23188,989.8572569124958
23189,989.8572569124958
23190,989.8572569124958
23191,1010.0868999094203
23192,1010.0868999094203
23193,1010.0868999094203
23194,1010.0868999094203
23195,1010.0868999094203
23196,1010.0868999094203
23197,1010.0868999094203
23198,1010.0868999094203
23199,1010.0868999094203
23200,1010.0868999094203
23201,1010.0868999094203
23202,1010.0868999094203
23203,1010.0868999094203
23204,1010.0868999094203
23205,1010.0868999094203
23206,1010.0868999094203
23207,1010.0868999094203
23208,1010.0868999094203
23209,1010.0868999094203
23210,1010.0868999094203
23211,1010.0868999094203
23212,1010.0868999094203
23213,1010.0868999094203
23214,1010.0868999094203
23215,1010.0868999094203
23216,1010.0868999094203
23217,1010.0868999094203
23218,1010.0868999094203
23219,1010.0868999094203
23220,1010.0868999094203
23221,1010.0868999094203
23222,1010.0868999094203
23223,1010.0868999094203
23224,1010.0868999094203
23225,1010.0868999094203
23226,1010.0868999094203
23227,1010.0868999094203
23228,1010.0868999094203
23229,1010.0868999094203
23230,1010.0868999094203
23231,1010.0868999094203
23232,1010.0868999094203
23233,1010.0868999094203
23234,1010.0868999094203
23235,1010.0868999094203
23236,1010.0868999094203
23237,1010.0868999094203
23238,1010.0868999094203
23239,1010.0868999094203
23240,1010.0868999094203
23241,1010.0868999094203
23242,1010.0868999094203
23243,1010.0868999094203
23244,1010.0868999094203
23245,1010.0868999094203
23246,1010.0868999094203
23247,1010.0868999094203
23248,1010.0868999094203
23249,1010.0868999094203
23250,1010.0868999094203
23251,1010.0868999094203
23252,1010.0868999094203
23253,1010.0868999094203
23254,1010.0868999094203
23255,1010.0868999094203
23256,1010.0868999094203
23257,1010.0868999094203
23258,1010.0868999094203
23259,1010.0868999094203
23260,1010.0868999094203
23261,1010.0868999094203
23262,1010.0868999094203
23263,1010.0868999094203
23264,1010.0868999094203
23265,1010.0868999094203
23266,1010.0868999094203
23267,1010.0868999094203
23268,1010.0868999094203
23269,1010.0868999094203
23270,1010.0868999094203
23271,1010.0868999094203
23272,1010.0868999094203
23273,1010.0868999094203
23274,1010.0868999094203
23275,1010.0868999094203
23276,1010.0868999094203
23277,1010.0868999094203
23278,1010.0868999094203
23279,1010.0868999094203
23280,1010.0868999094203
23281,1010.0868999094203
23282,1010.0868999094203
23283,1043.6851168649562
23284,1043.6851168649562
23285,1043.6851168649562
23286,1043.6851168649562
23287,1043.6851168649562
23288,1043.6851168649562
23289,1043.6851168649562
23290,1043.6851168649562
23291,1043.6851168649562
23292,1043.6851168649562
23293,1043.6851168649562
23294,1043.6851168649562
23295,1043.6851168649562
23296,1043.6851168649562
23297,1043.6851168649562
23298,1043.6851168649562
23299,1043.6851168649562
23300,1043.6851168649562
23301,1043.6851168649562
23302,1043.6851168649562
23303,1043.6851168649562
23304,1043.6851168649562
23305,1043.6851168649562
23306,1043.6851168649562
23307,1043.6851168649562
23308,1043.6851168649562
23309,1043.6851168649562
23310,1043.6851168649562
23311,1043.6851168649562
23312,1043.6851168649562
23313,1043.6851168649562
23314,1043.6851168649562
23315,1043.6851168649562
23316,1043.6851168649562
23317,1043.6851168649562
23318,1043.6851168649562
23319,1043.6851168649562
23320,1043.6851168649562
23321,1043.6851168649562
23322,1043.6851168649562
23323,1043.6851168649562
23324,1043.6851168649562
23325,1043.6851168649562
23326,1043.6851168649562
23327,1043.6851168649562
23328,1043.6851168649562
23329,1043.6851168649562
23330,1043.6851168649562
23331,1043.6851168649562
23332,1043.6851168649562
23333,1043.6851168649562
23334,1043.6851168649562
23335,1043.6851168649562
23336,1043.6851168649562
23337,1043.6851168649562
23338,1043.6851168649562
23339,1043.6851168649562
23340,1043.6851168649562
23341,1043.6851168649562
23342,1043.6851168649562
23343,1043.6851168649562
23344,1043.6851168649562
23345,1043.6851168649562
23346,1043.6851168649562
23347,1043.6851168649562
23348,1043.6851168649562
23349,1043.6851168649562
23350,1043.6851168649562
23351,1043.6851168649562
23352,1043.6851168649562
23353,1043.6851168649562
23354,1043.6851168649562
23355,1043.6851168649562
23356,1043.6851168649562
23357,1043.6851168649562
23358,1043.6851168649562
23359,1043.6851168649562
23360,1043.6851168649562
23361,1043.6851168649562
23362,1043.6851168649562
23363,1043.6851168649562
23364,1043.6851168649562
23365,1043.6851168649562
23366,1043.6851168649562
23367,1043.6851168649562
23368,1043.6851168649562
23369,1043.6851168649562
23370,1043.6851168649562
23371,1043.6851168649562
23372,1043.6851168649562
23373,1043.6851168649562
23374,1043.6851168649562
23375,1022.1549765837352
23376,1022.1549765837352
23377,1022.1549765837352
23378,1022.1549765837352
23379,1022.1549765837352
23380,1022.1549765837352
23381,1022.1549765837352
23382,1022.1549765837352
23383,1022.1549765837352
23384,1022.1549765837352
23385,1022.1549765837352
23386,1022.1549765837352
23387,1022.1549765837352
23388,1022.1549765837352
23389,1022.1549765837352
23390,1022.1549765837352
23391,1022.1549765837352
23392,1022.1549765837352
23393,1022.1549765837352
23394,1022.1549765837352
23395,1022.1549765837352
23396,1022.1549765837352
23397,1022.1549765837352
23398,1022.1549765837352
23399,1022.1549765837352
23400,1022.1549765837352
23401,1022.1549765837352
23402,1022.1549765837352
23403,1022.1549765837352
23404,1022.1549765837352
23405,1022.1549765837352
23406,1022.1549765837352
23407,1022.1549765837352
23408,1022.1549765837352
23409,1022.1549765837352
23410,1022.1549765837352
23411,1022.1549765837352
23412,1022.1549765837352
23413,1022.1549765837352
23414,1022.1549765837352
23415,1022.1549765837352
23416,1022.1549765837352
23417,1022.1549765837352
23418,1022.1549765837352
23419,1022.1549765837352
23420,1022.1549765837352
23421,1022.1549765837352
23422,1022.1549765837352
23423,1022.1549765837352
23424,1022.1549765837352
23425,1022.1549765837352
23426,1022.1549765837352
23427,1022.1549765837352
23428,1022.1549765837352
23429,1022.1549765837352
23430,1022.1549765837352
23431,1022.1549765837352
23432,1022.1549765837352
23433,1022.1549765837352
23434,1022.1549765837352
23435,1022.1549765837352
23436,1022.1549765837352
23437,1022.1549765837352
23438,1022.1549765837352
23439,1022.1549765837352
23440,1022.1549765837352
23441,1022.1549765837352
23442,1022.1549765837352
23443,1022.1549765837352
23444,1022.1549765837352
23445,1022.1549765837352
23446,1022.1549765837352
23447,1022.1549765837352
23448,1022.1549765837352
23449,1022.1549765837352
23450,1022.1549765837352
23451,1022.1549765837352
23452,1022.1549765837352
23453,1022.1549765837352
23454,1022.1549765837352
23455,1022.1549765837352
23456,1022.1549765837352
23457,1022.1549765837352
23458,1022.1549765837352
23459,1022.1549765837352
23460,1022.1549765837352
23461,1022.1549765837352
23462,1022.1549765837352
23463,1022.1549765837352
23464,1022.1549765837352
23465,1017.0620394293235
23466,1017.0620394293235
23467,1017.0620394293235
23468,1017.0620394293235
23469,1017.0620394293235
23470,1017.0620394293235
23471,1017.0620394293235
23472,1017.0620394293235
23473,1017.0620394293235
23474,1017.0620394293235
23475,1017.0620394293235
23476,1017.0620394293235
23477,1017.0620394293235
23478,1017.0620394293235
23479,1017.0620394293235
23480,1017.0620394293235
23481,1017.0620394293235
23482,1017.0620394293235
23483,1017.0620394293235
23484,1017.0620394293235
23485,1017.0620394293235
23486,1017.0620394293235
23487,1017.0620394293235
23488,1017.0620394293235
23489,1017.0620394293235
23490,1017.0620394293235
23491,1017.0620394293235
23492,1017.0620394293235
23493,1017.0620394293235
23494,1017.0620394293235
23495,1017.0620394293235
23496,1017.0620394293235
23497,1017.0620394293235
23498,1017.0620394293235
23499,1017.0620394293235
23500,1017.0620394293235
23501,1017.0620394293235
23502,1017.0620394293235
23503,1017.0620394293235
23504,1017.0620394293235
23505,1017.0620394293235
23506,1017.0620394293235
23507,1017.0620394293235
23508,1017.0620394293235
23509,1017.0620394293235
23510,1017.0620394293235
23511,1017.0620394293235
23512,1017.0620394293235
23513,1017.0620394293235
23514,1017.0620394293235
23515,1017.0620394293235
23516,1017.0620394293235
23517,1017.0620394293235
23518,1017.0620394293235
23519,1017.0620394293235
23520,1017.0620394293235
23521,1017.0620394293235
23522,1017.0620394293235
23523,1017.0620394293235
23524,1017.0620394293235
23525,1017.0620394293235
23526,1017.0620394293235
23527,1017.0620394293235
23528,1017.0620394293235
23529,1017.0620394293235
23530,1017.0620394293235
23531,1017.0620394293235
23532,1017.0620394293235
23533,1017.0620394293235
23534,1017.0620394293235
23535,1017.0620394293235
23536,1017.0620394293235
23537,1017.0620394293235
23538,1017.0620394293235
23539,1017.0620394293235
23540,1017.0620394293235
23541,1017.0620394293235
