,USDMXN Curncy_ratio
11255,1006.2798054676804
11256,1006.2798054676804
11257,1006.2798054676804
11258,1006.2798054676804
11259,1006.2798054676804
11260,1006.2798054676804
11261,1006.2798054676804
11262,1006.2798054676804
11263,1006.2798054676804
11264,1006.2798054676804
11265,1006.2798054676804
11266,1006.2798054676804
11267,1006.2798054676804
11268,1006.2798054676804
11269,1006.2798054676804
11270,1006.2798054676804
11271,1006.2798054676804
11272,1006.2798054676804
11273,1006.2798054676804
11274,1006.2798054676804
11275,1006.2798054676804
11276,1006.2798054676804
11277,1006.2798054676804
11278,1006.2798054676804
11279,1006.2798054676804
11280,1006.2798054676804
11281,1006.2798054676804
11282,1006.2798054676804
11283,1006.2798054676804
11284,1006.2798054676804
11285,1006.2798054676804
11286,1006.2798054676804
11287,1006.2798054676804
11288,1006.2798054676804
11289,1006.2798054676804
11290,1006.2798054676804
11291,1006.2798054676804
11292,1006.2798054676804
11293,1006.2798054676804
11294,1006.2798054676804
11295,1006.2798054676804
11296,1006.2798054676804
11297,1006.2798054676804
11298,1006.2798054676804
11299,1006.2798054676804
11300,1006.2798054676804
11301,1006.2798054676804
11302,1006.2798054676804
11303,1006.2798054676804
11304,1006.2798054676804
11305,1006.2798054676804
11306,1006.2798054676804
11307,1006.2798054676804
11308,1006.2798054676804
11309,1006.2798054676804
11310,1006.2798054676804
11311,1006.2798054676804
11312,1006.2798054676804
11313,1006.2798054676804
11314,1006.2798054676804
11315,1006.2798054676804
11316,1006.2798054676804
11317,1006.2798054676804
11318,1006.2798054676804
11319,1006.2798054676804
11320,1006.2798054676804
11321,1006.2798054676804
11322,1026.1553219886555
11323,1026.1553219886555
11324,1026.1553219886555
11325,1026.1553219886555
11326,1026.1553219886555
11327,1026.1553219886555
11328,1026.1553219886555
11329,1026.1553219886555
11330,1026.1553219886555
11331,1026.1553219886555
11332,1026.1553219886555
11333,1026.1553219886555
11334,1026.1553219886555
11335,1026.1553219886555
11336,1026.1553219886555
11337,1026.1553219886555
11338,1026.1553219886555
11339,1026.1553219886555
11340,1026.1553219886555
11341,1026.1553219886555
11342,1026.1553219886555
11343,1026.1553219886555
11344,1026.1553219886555
11345,1026.1553219886555
11346,1026.1553219886555
11347,1026.1553219886555
11348,1026.1553219886555
11349,1026.1553219886555
11350,1026.1553219886555
11351,1026.1553219886555
11352,1026.1553219886555
11353,1026.1553219886555
11354,1026.1553219886555
11355,1026.1553219886555
11356,1026.1553219886555
11357,1026.1553219886555
11358,1026.1553219886555
11359,1026.1553219886555
11360,1026.1553219886555
11361,1026.1553219886555
11362,1026.1553219886555
11363,1026.1553219886555
11364,1026.1553219886555
11365,1026.1553219886555
11366,1026.1553219886555
11367,1026.1553219886555
11368,1026.1553219886555
11369,1026.1553219886555
11370,1026.1553219886555
11371,1026.1553219886555
11372,1026.1553219886555
11373,1026.1553219886555
11374,1026.1553219886555
11375,1026.1553219886555
11376,1026.1553219886555
11377,1026.1553219886555
11378,1026.1553219886555
11379,1026.1553219886555
11380,1026.1553219886555
11381,1026.1553219886555
11382,1026.1553219886555
11383,1026.1553219886555
11384,1026.1553219886555
11385,1026.1553219886555
11386,1026.1553219886555
11387,1026.1553219886555
11388,1026.1553219886555
11389,1026.1553219886555
11390,1026.1553219886555
11391,1026.1553219886555
11392,1026.1553219886555
11393,1026.1553219886555
11394,1026.1553219886555
11395,1026.1553219886555
11396,1026.1553219886555
11397,1026.1553219886555
11398,1026.1553219886555
11399,1026.1553219886555
11400,1026.1553219886555
11401,1026.1553219886555
11402,1026.1553219886555
11403,1026.1553219886555
11404,1026.1553219886555
11405,1026.1553219886555
11406,1026.1553219886555
11407,1026.1553219886555
11408,1026.1553219886555
11409,1026.1553219886555
11410,1026.1553219886555
11411,1026.1553219886555
11412,1014.2054822806437
11413,1014.2054822806437
11414,1014.2054822806437
11415,1014.2054822806437
11416,1014.2054822806437
11417,1014.2054822806437
11418,1014.2054822806437
11419,1014.2054822806437
11420,1014.2054822806437
11421,1014.2054822806437
11422,1014.2054822806437
11423,1014.2054822806437
11424,1014.2054822806437
11425,1014.2054822806437
11426,1014.2054822806437
11427,1014.2054822806437
11428,1014.2054822806437
11429,1014.2054822806437
11430,1014.2054822806437
11431,1014.2054822806437
11432,1014.2054822806437
11433,1014.2054822806437
11434,1014.2054822806437
11435,1014.2054822806437
11436,1014.2054822806437
11437,1014.2054822806437
11438,1014.2054822806437
11439,1014.2054822806437
11440,1014.2054822806437
11441,1014.2054822806437
11442,1014.2054822806437
11443,1014.2054822806437
11444,1014.2054822806437
11445,1014.2054822806437
11446,1014.2054822806437
11447,1014.2054822806437
11448,1014.2054822806437
11449,1014.2054822806437
11450,1014.2054822806437
11451,1014.2054822806437
11452,1014.2054822806437
11453,1014.2054822806437
11454,1014.2054822806437
11455,1014.2054822806437
11456,1014.2054822806437
11457,1014.2054822806437
11458,1014.2054822806437
11459,1014.2054822806437
11460,1014.2054822806437
11461,1014.2054822806437
11462,1014.2054822806437
11463,1014.2054822806437
11464,1014.2054822806437
11465,1014.2054822806437
11466,1014.2054822806437
11467,1014.2054822806437
11468,1014.2054822806437
11469,1014.2054822806437
11470,1014.2054822806437
11471,1014.2054822806437
11472,1014.2054822806437
11473,1014.2054822806437
11474,1014.2054822806437
11475,1014.2054822806437
11476,1014.2054822806437
11477,1014.2054822806437
11478,1014.2054822806437
11479,1014.2054822806437
11480,1014.2054822806437
11481,1014.2054822806437
11482,1014.2054822806437
11483,1014.2054822806437
11484,1014.2054822806437
11485,1014.2054822806437
11486,1014.2054822806437
11487,1014.2054822806437
11488,1014.2054822806437
11489,1014.2054822806437
11490,1014.2054822806437
11491,1014.2054822806437
11492,1014.2054822806437
11493,1014.2054822806437
11494,1014.2054822806437
11495,1014.2054822806437
11496,1014.2054822806437
11497,1014.2054822806437
11498,1014.2054822806437
11499,1014.2054822806437
11500,1014.2054822806437
11501,1014.2054822806437
11502,1014.2054822806437
11503,1030.2934817289834
11504,1030.2934817289834
11505,1030.2934817289834
11506,1030.2934817289834
11507,1030.2934817289834
11508,1030.2934817289834
11509,1030.2934817289834
11510,1030.2934817289834
11511,1030.2934817289834
11512,1030.2934817289834
11513,1030.2934817289834
11514,1030.2934817289834
11515,1030.2934817289834
11516,1030.2934817289834
11517,1030.2934817289834
11518,1030.2934817289834
11519,1030.2934817289834
11520,1030.2934817289834
11521,1030.2934817289834
11522,1030.2934817289834
11523,1030.2934817289834
11524,1030.2934817289834
11525,1030.2934817289834
11526,1030.2934817289834
11527,1030.2934817289834
11528,1030.2934817289834
11529,1030.2934817289834
11530,1030.2934817289834
11531,1030.2934817289834
11532,1030.2934817289834
11533,1030.2934817289834
11534,1030.2934817289834
11535,1030.2934817289834
11536,1030.2934817289834
11537,1030.2934817289834
11538,1030.2934817289834
11539,1030.2934817289834
11540,1030.2934817289834
11541,1030.2934817289834
11542,1030.2934817289834
11543,1030.2934817289834
11544,1030.2934817289834
11545,1030.2934817289834
11546,1030.2934817289834
11547,1030.2934817289834
11548,1030.2934817289834
11549,1030.2934817289834
11550,1030.2934817289834
11551,1030.2934817289834
11552,1030.2934817289834
11553,1030.2934817289834
11554,1030.2934817289834
11555,1030.2934817289834
11556,1030.2934817289834
11557,1030.2934817289834
11558,1030.2934817289834
11559,1030.2934817289834
11560,1030.2934817289834
11561,1030.2934817289834
11562,1030.2934817289834
11563,1030.2934817289834
11564,1030.2934817289834
11565,1030.2934817289834
11566,1030.2934817289834
11567,1030.2934817289834
11568,1030.2934817289834
11569,1030.2934817289834
11570,1030.2934817289834
11571,1030.2934817289834
11572,1030.2934817289834
11573,1030.2934817289834
11574,1030.2934817289834
11575,1030.2934817289834
11576,1030.2934817289834
11577,1030.2934817289834
11578,1030.2934817289834
11579,1030.2934817289834
11580,1030.2934817289834
11581,1030.2934817289834
11582,1030.2934817289834
11583,1030.2934817289834
11584,1030.2934817289834
11585,1030.2934817289834
11586,1030.2934817289834
11587,1030.2934817289834
11588,1030.2934817289834
11589,1030.2934817289834
11590,1030.2934817289834
11591,1030.2934817289834
11592,1030.2934817289834
11593,1030.2934817289834
11594,1030.2934817289834
11595,1036.4519516891305
11596,1036.4519516891305
11597,1036.4519516891305
11598,1036.4519516891305
11599,1036.4519516891305
11600,1036.4519516891305
11601,1036.4519516891305
11602,1036.4519516891305
11603,1036.4519516891305
11604,1036.4519516891305
11605,1036.4519516891305
11606,1036.4519516891305
11607,1036.4519516891305
11608,1036.4519516891305
11609,1036.4519516891305
11610,1036.4519516891305
11611,1036.4519516891305
11612,1036.4519516891305
11613,1036.4519516891305
11614,1036.4519516891305
11615,1036.4519516891305
11616,1036.4519516891305
11617,1036.4519516891305
11618,1036.4519516891305
11619,1036.4519516891305
11620,1036.4519516891305
11621,1036.4519516891305
11622,1036.4519516891305
11623,1036.4519516891305
11624,1036.4519516891305
11625,1036.4519516891305
11626,1036.4519516891305
11627,1036.4519516891305
11628,1036.4519516891305
11629,1036.4519516891305
11630,1036.4519516891305
11631,1036.4519516891305
11632,1036.4519516891305
11633,1036.4519516891305
11634,1036.4519516891305
11635,1036.4519516891305
11636,1036.4519516891305
11637,1036.4519516891305
11638,1036.4519516891305
11639,1036.4519516891305
11640,1036.4519516891305
11641,1036.4519516891305
11642,1036.4519516891305
11643,1036.4519516891305
11644,1036.4519516891305
11645,1036.4519516891305
11646,1036.4519516891305
11647,1036.4519516891305
11648,1036.4519516891305
11649,1036.4519516891305
11650,1036.4519516891305
11651,1036.4519516891305
11652,1036.4519516891305
11653,1036.4519516891305
11654,1036.4519516891305
11655,1036.4519516891305
11656,1036.4519516891305
11657,1036.4519516891305
11658,1036.4519516891305
11659,1036.4519516891305
11660,1036.4519516891305
11661,1036.4519516891305
11662,1036.4519516891305
11663,1036.4519516891305
11664,1036.4519516891305
11665,1036.4519516891305
11666,1036.4519516891305
11667,1036.4519516891305
11668,1036.4519516891305
11669,1036.4519516891305
11670,1036.4519516891305
11671,1036.4519516891305
11672,1036.4519516891305
11673,1036.4519516891305
11674,1036.4519516891305
11675,1036.4519516891305
11676,1036.4519516891305
11677,1036.4519516891305
11678,1036.4519516891305
11679,1036.4519516891305
11680,1036.4519516891305
11681,1036.4519516891305
11682,1036.4519516891305
11683,1036.4519516891305
11684,1036.4519516891305
11685,1036.4519516891305
11686,1036.4519516891305
11687,1348.5046794736465
11688,1348.5046794736465
11689,1348.5046794736465
11690,1348.5046794736465
11691,1348.5046794736465
11692,1348.5046794736465
11693,1348.5046794736465
11694,1348.5046794736465
11695,1348.5046794736465
11696,1348.5046794736465
11697,1348.5046794736465
11698,1348.5046794736465
11699,1348.5046794736465
11700,1348.5046794736465
11701,1348.5046794736465
11702,1348.5046794736465
11703,1348.5046794736465
11704,1348.5046794736465
11705,1348.5046794736465
11706,1348.5046794736465
11707,1348.5046794736465
11708,1348.5046794736465
11709,1348.5046794736465
11710,1348.5046794736465
11711,1348.5046794736465
11712,1348.5046794736465
11713,1348.5046794736465
11714,1348.5046794736465
11715,1348.5046794736465
11716,1348.5046794736465
11717,1348.5046794736465
11718,1348.5046794736465
11719,1348.5046794736465
11720,1348.5046794736465
11721,1348.5046794736465
11722,1348.5046794736465
11723,1348.5046794736465
11724,1348.5046794736465
11725,1348.5046794736465
11726,1348.5046794736465
11727,1348.5046794736465
11728,1348.5046794736465
11729,1348.5046794736465
11730,1348.5046794736465
11731,1348.5046794736465
11732,1348.5046794736465
11733,1348.5046794736465
11734,1348.5046794736465
11735,1348.5046794736465
11736,1348.5046794736465
11737,1348.5046794736465
11738,1348.5046794736465
11739,1348.5046794736465
11740,1348.5046794736465
11741,1348.5046794736465
11742,1348.5046794736465
11743,1348.5046794736465
11744,1348.5046794736465
11745,1348.5046794736465
11746,1348.5046794736465
11747,1348.5046794736465
11748,1348.5046794736465
11749,1348.5046794736465
11750,1348.5046794736465
11751,1348.5046794736465
11752,1348.5046794736465
11753,1348.5046794736465
11754,1348.5046794736465
11755,1348.5046794736465
11756,1348.5046794736465
11757,1348.5046794736465
11758,1348.5046794736465
11759,1348.5046794736465
11760,1348.5046794736465
11761,1348.5046794736465
11762,1348.5046794736465
11763,1348.5046794736465
11764,1348.5046794736465
11765,1348.5046794736465
11766,1348.5046794736465
11767,1348.5046794736465
11768,1348.5046794736465
11769,1348.5046794736465
11770,1348.5046794736465
11771,1348.5046794736465
11772,1348.5046794736465
11773,1348.5046794736465
11774,1348.5046794736465
11775,1348.5046794736465
11776,1348.5046794736465
11777,1352.7087410908825
11778,1352.7087410908825
11779,1352.7087410908825
11780,1352.7087410908825
11781,1352.7087410908825
11782,1352.7087410908825
11783,1352.7087410908825
11784,1352.7087410908825
11785,1352.7087410908825
11786,1352.7087410908825
11787,1352.7087410908825
11788,1352.7087410908825
11789,1352.7087410908825
11790,1352.7087410908825
11791,1352.7087410908825
11792,1352.7087410908825
11793,1352.7087410908825
11794,1352.7087410908825
11795,1352.7087410908825
11796,1352.7087410908825
11797,1352.7087410908825
11798,1352.7087410908825
11799,1352.7087410908825
11800,1352.7087410908825
11801,1352.7087410908825
11802,1352.7087410908825
11803,1352.7087410908825
11804,1352.7087410908825
11805,1352.7087410908825
11806,1352.7087410908825
11807,1352.7087410908825
11808,1352.7087410908825
11809,1352.7087410908825
11810,1352.7087410908825
11811,1352.7087410908825
11812,1352.7087410908825
11813,1352.7087410908825
11814,1352.7087410908825
11815,1352.7087410908825
11816,1352.7087410908825
11817,1352.7087410908825
11818,1352.7087410908825
11819,1352.7087410908825
11820,1352.7087410908825
11821,1352.7087410908825
11822,1352.7087410908825
11823,1352.7087410908825
11824,1352.7087410908825
11825,1352.7087410908825
11826,1352.7087410908825
11827,1352.7087410908825
11828,1352.7087410908825
11829,1352.7087410908825
11830,1352.7087410908825
11831,1352.7087410908825
11832,1352.7087410908825
11833,1352.7087410908825
11834,1352.7087410908825
11835,1352.7087410908825
11836,1352.7087410908825
11837,1352.7087410908825
11838,1352.7087410908825
11839,1352.7087410908825
11840,1352.7087410908825
11841,1352.7087410908825
11842,1352.7087410908825
11843,1352.7087410908825
11844,1352.7087410908825
11845,1352.7087410908825
11846,1352.7087410908825
11847,1352.7087410908825
11848,1352.7087410908825
11849,1352.7087410908825
11850,1352.7087410908825
11851,1352.7087410908825
11852,1352.7087410908825
11853,1352.7087410908825
11854,1352.7087410908825
11855,1352.7087410908825
11856,1352.7087410908825
11857,1352.7087410908825
11858,1352.7087410908825
11859,1352.7087410908825
11860,1352.7087410908825
11861,1352.7087410908825
11862,1352.7087410908825
