,NHSLTOT Index_ratio
11280,929.7694290455846
11281,929.7694290455846
11282,929.7694290455846
11283,929.7694290455846
11284,929.7694290455846
11285,929.7694290455846
11286,929.7694290455846
11287,929.7694290455846
11288,929.7694290455846
11289,929.7694290455846
11290,929.7694290455846
11291,929.7694290455846
11292,929.7694290455846
11293,929.7694290455846
11294,929.7694290455846
11295,929.7694290455846
11296,929.7694290455846
11297,929.7694290455846
11298,929.7694290455846
11299,929.7694290455846
11300,929.7694290455846
11301,929.7694290455846
11302,929.7694290455846
11303,929.7694290455846
11304,929.7694290455846
11305,929.7694290455846
11306,929.7694290455846
11307,929.7694290455846
11308,929.7694290455846
11309,929.7694290455846
11310,929.7694290455846
11311,929.7694290455846
11312,929.7694290455846
11313,929.7694290455846
11314,929.7694290455846
11315,929.7694290455846
11316,929.7694290455846
11317,929.7694290455846
11318,929.7694290455846
11319,929.7694290455846
11320,929.7694290455846
11321,929.7694290455846
11322,904.3630901142674
11323,904.3630901142674
11324,904.3630901142674
11325,904.3630901142674
11326,904.3630901142674
11327,904.3630901142674
11328,904.3630901142674
11329,904.3630901142674
11330,904.3630901142674
11331,904.3630901142674
11332,904.3630901142674
11333,904.3630901142674
11334,904.3630901142674
11335,904.3630901142674
11336,904.3630901142674
11337,904.3630901142674
11338,904.3630901142674
11339,904.3630901142674
11340,904.3630901142674
11341,904.3630901142674
11342,904.3630901142674
11343,904.3630901142674
11344,904.3630901142674
11345,904.3630901142674
11346,904.3630901142674
11347,904.3630901142674
11348,904.3630901142674
11349,904.3630901142674
11350,904.3630901142674
11351,904.3630901142674
11352,904.3630901142674
11353,904.3630901142674
11354,904.3630901142674
11355,904.3630901142674
11356,904.3630901142674
11357,904.3630901142674
11358,904.3630901142674
11359,904.3630901142674
11360,904.3630901142674
11361,904.3630901142674
11362,904.3630901142674
11363,904.3630901142674
11364,904.3630901142674
11365,904.3630901142674
11366,904.3630901142674
11367,904.3630901142674
11368,904.3630901142674
11369,904.3630901142674
11370,904.3630901142674
11371,904.3630901142674
11372,904.3630901142674
11373,904.3630901142674
11374,904.3630901142674
11375,904.3630901142674
11376,904.3630901142674
11377,904.3630901142674
11378,904.3630901142674
11379,904.3630901142674
11380,904.3630901142674
11381,904.3630901142674
11382,904.3630901142674
11383,904.3630901142674
11384,904.3630901142674
11385,904.3630901142674
11386,904.3630901142674
11387,904.3630901142674
11388,904.3630901142674
11389,904.3630901142674
11390,904.3630901142674
11391,904.3630901142674
11392,904.3630901142674
11393,904.3630901142674
11394,904.3630901142674
11395,904.3630901142674
11396,904.3630901142674
11397,904.3630901142674
11398,904.3630901142674
11399,904.3630901142674
11400,904.3630901142674
11401,904.3630901142674
11402,904.3630901142674
11403,904.3630901142674
11404,904.3630901142674
11405,904.3630901142674
11406,904.3630901142674
11407,904.3630901142674
11408,904.3630901142674
11409,904.3630901142674
11410,904.3630901142674
11411,904.3630901142674
11412,931.8889815541602
11413,931.8889815541602
11414,931.8889815541602
11415,931.8889815541602
11416,931.8889815541602
11417,931.8889815541602
11418,931.8889815541602
11419,931.8889815541602
11420,931.8889815541602
11421,931.8889815541602
11422,931.8889815541602
11423,931.8889815541602
11424,931.8889815541602
11425,931.8889815541602
11426,931.8889815541602
11427,931.8889815541602
11428,931.8889815541602
11429,931.8889815541602
11430,931.8889815541602
11431,931.8889815541602
11432,931.8889815541602
11433,931.8889815541602
11434,931.8889815541602
11435,931.8889815541602
11436,931.8889815541602
11437,931.8889815541602
11438,931.8889815541602
11439,931.8889815541602
11440,931.8889815541602
11441,931.8889815541602
11442,931.8889815541602
11443,931.8889815541602
11444,931.8889815541602
11445,931.8889815541602
11446,931.8889815541602
11447,931.8889815541602
11448,931.8889815541602
11449,931.8889815541602
11450,931.8889815541602
11451,931.8889815541602
11452,931.8889815541602
11453,931.8889815541602
11454,931.8889815541602
11455,931.8889815541602
11456,931.8889815541602
11457,931.8889815541602
11458,931.8889815541602
11459,931.8889815541602
11460,931.8889815541602
11461,931.8889815541602
11462,931.8889815541602
11463,931.8889815541602
11464,931.8889815541602
11465,931.8889815541602
11466,931.8889815541602
11467,931.8889815541602
11468,931.8889815541602
11469,931.8889815541602
11470,931.8889815541602
11471,931.8889815541602
11472,931.8889815541602
11473,931.8889815541602
11474,931.8889815541602
11475,931.8889815541602
11476,931.8889815541602
11477,931.8889815541602
11478,931.8889815541602
11479,931.8889815541602
11480,931.8889815541602
11481,931.8889815541602
11482,931.8889815541602
11483,931.8889815541602
11484,931.8889815541602
11485,931.8889815541602
11486,931.8889815541602
11487,931.8889815541602
11488,931.8889815541602
11489,931.8889815541602
11490,931.8889815541602
11491,931.8889815541602
11492,931.8889815541602
11493,931.8889815541602
11494,931.8889815541602
11495,931.8889815541602
11496,931.8889815541602
11497,931.8889815541602
11498,931.8889815541602
11499,931.8889815541602
11500,931.8889815541602
11501,931.8889815541602
11502,931.8889815541602
11503,844.662100397832
11504,844.662100397832
11505,844.662100397832
11506,844.662100397832
11507,844.662100397832
11508,844.662100397832
11509,844.662100397832
11510,844.662100397832
11511,844.662100397832
11512,844.662100397832
11513,844.662100397832
11514,844.662100397832
11515,844.662100397832
11516,844.662100397832
11517,844.662100397832
11518,844.662100397832
11519,844.662100397832
11520,844.662100397832
11521,844.662100397832
11522,844.662100397832
11523,844.662100397832
11524,844.662100397832
11525,844.662100397832
11526,844.662100397832
11527,844.662100397832
11528,844.662100397832
11529,844.662100397832
11530,844.662100397832
11531,844.662100397832
11532,844.662100397832
11533,844.662100397832
11534,844.662100397832
11535,844.662100397832
11536,844.662100397832
11537,844.662100397832
11538,844.662100397832
11539,844.662100397832
11540,844.662100397832
11541,844.662100397832
11542,844.662100397832
11543,844.662100397832
11544,844.662100397832
11545,844.662100397832
11546,844.662100397832
11547,844.662100397832
11548,844.662100397832
11549,844.662100397832
11550,844.662100397832
11551,844.662100397832
11552,844.662100397832
11553,844.662100397832
11554,844.662100397832
11555,844.662100397832
11556,844.662100397832
11557,844.662100397832
11558,844.662100397832
11559,844.662100397832
11560,844.662100397832
11561,844.662100397832
11562,844.662100397832
11563,844.662100397832
11564,844.662100397832
11565,844.662100397832
11566,844.662100397832
11567,844.662100397832
11568,844.662100397832
11569,844.662100397832
11570,844.662100397832
11571,844.662100397832
11572,844.662100397832
11573,844.662100397832
11574,844.662100397832
11575,844.662100397832
11576,844.662100397832
11577,844.662100397832
11578,844.662100397832
11579,844.662100397832
11580,844.662100397832
11581,844.662100397832
11582,844.662100397832
11583,844.662100397832
11584,844.662100397832
11585,844.662100397832
11586,844.662100397832
11587,844.662100397832
11588,844.662100397832
11589,844.662100397832
11590,844.662100397832
11591,844.662100397832
11592,844.662100397832
11593,844.662100397832
11594,844.662100397832
11595,883.4324735255676
11596,883.4324735255676
11597,883.4324735255676
11598,883.4324735255676
11599,883.4324735255676
11600,883.4324735255676
11601,883.4324735255676
11602,883.4324735255676
11603,883.4324735255676
11604,883.4324735255676
11605,883.4324735255676
11606,883.4324735255676
11607,883.4324735255676
11608,883.4324735255676
11609,883.4324735255676
11610,883.4324735255676
11611,883.4324735255676
11612,883.4324735255676
11613,883.4324735255676
11614,883.4324735255676
11615,883.4324735255676
11616,883.4324735255676
11617,883.4324735255676
11618,883.4324735255676
11619,883.4324735255676
11620,883.4324735255676
11621,883.4324735255676
11622,883.4324735255676
11623,883.4324735255676
11624,883.4324735255676
11625,883.4324735255676
11626,883.4324735255676
11627,883.4324735255676
11628,883.4324735255676
11629,883.4324735255676
11630,883.4324735255676
11631,883.4324735255676
11632,883.4324735255676
11633,883.4324735255676
11634,883.4324735255676
11635,883.4324735255676
11636,883.4324735255676
11637,883.4324735255676
11638,883.4324735255676
11639,883.4324735255676
11640,883.4324735255676
11641,883.4324735255676
11642,883.4324735255676
11643,883.4324735255676
11644,883.4324735255676
11645,883.4324735255676
11646,883.4324735255676
11647,883.4324735255676
11648,883.4324735255676
11649,883.4324735255676
11650,883.4324735255676
11651,883.4324735255676
11652,883.4324735255676
11653,883.4324735255676
11654,883.4324735255676
11655,883.4324735255676
11656,883.4324735255676
11657,883.4324735255676
11658,883.4324735255676
11659,883.4324735255676
11660,883.4324735255676
11661,883.4324735255676
11662,883.4324735255676
11663,883.4324735255676
11664,883.4324735255676
11665,883.4324735255676
11666,883.4324735255676
11667,883.4324735255676
11668,883.4324735255676
11669,883.4324735255676
11670,883.4324735255676
11671,883.4324735255676
11672,883.4324735255676
11673,883.4324735255676
11674,883.4324735255676
11675,883.4324735255676
11676,883.4324735255676
11677,883.4324735255676
11678,883.4324735255676
11679,883.4324735255676
11680,883.4324735255676
11681,883.4324735255676
11682,883.4324735255676
11683,883.4324735255676
11684,883.4324735255676
11685,883.4324735255676
11686,883.4324735255676
11687,1101.9777167185
11688,1101.9777167185
11689,1101.9777167185
11690,1101.9777167185
11691,1101.9777167185
11692,1101.9777167185
11693,1101.9777167185
11694,1101.9777167185
11695,1101.9777167185
11696,1101.9777167185
11697,1101.9777167185
11698,1101.9777167185
11699,1101.9777167185
11700,1101.9777167185
11701,1101.9777167185
11702,1101.9777167185
11703,1101.9777167185
11704,1101.9777167185
11705,1101.9777167185
11706,1101.9777167185
11707,1101.9777167185
11708,1101.9777167185
11709,1101.9777167185
11710,1101.9777167185
11711,1101.9777167185
11712,1101.9777167185
11713,1101.9777167185
11714,1101.9777167185
11715,1101.9777167185
11716,1101.9777167185
11717,1101.9777167185
11718,1101.9777167185
11719,1101.9777167185
11720,1101.9777167185
11721,1101.9777167185
11722,1101.9777167185
11723,1101.9777167185
11724,1101.9777167185
11725,1101.9777167185
11726,1101.9777167185
11727,1101.9777167185
11728,1101.9777167185
11729,1101.9777167185
11730,1101.9777167185
11731,1101.9777167185
11732,1101.9777167185
11733,1101.9777167185
11734,1101.9777167185
11735,1101.9777167185
11736,1101.9777167185
11737,1101.9777167185
11738,1101.9777167185
11739,1101.9777167185
11740,1101.9777167185
11741,1101.9777167185
11742,1101.9777167185
11743,1101.9777167185
11744,1101.9777167185
11745,1101.9777167185
11746,1101.9777167185
11747,1101.9777167185
11748,1101.9777167185
11749,1101.9777167185
11750,1101.9777167185
11751,1101.9777167185
11752,1101.9777167185
11753,1101.9777167185
11754,1101.9777167185
11755,1101.9777167185
11756,1101.9777167185
11757,1101.9777167185
11758,1101.9777167185
11759,1101.9777167185
11760,1101.9777167185
11761,1101.9777167185
11762,1101.9777167185
11763,1101.9777167185
11764,1101.9777167185
11765,1101.9777167185
11766,1101.9777167185
11767,1101.9777167185
11768,1101.9777167185
11769,1101.9777167185
11770,1101.9777167185
11771,1101.9777167185
11772,1101.9777167185
11773,1101.9777167185
11774,1101.9777167185
11775,1101.9777167185
11776,1101.9777167185
11777,920.9217805134115
11778,920.9217805134115
11779,920.9217805134115
11780,920.9217805134115
11781,920.9217805134115
11782,920.9217805134115
11783,920.9217805134115
11784,920.9217805134115
11785,920.9217805134115
11786,920.9217805134115
11787,920.9217805134115
11788,920.9217805134115
11789,920.9217805134115
11790,920.9217805134115
11791,920.9217805134115
11792,920.9217805134115
11793,920.9217805134115
11794,920.9217805134115
11795,920.9217805134115
11796,920.9217805134115
11797,920.9217805134115
11798,920.9217805134115
11799,920.9217805134115
11800,920.9217805134115
11801,920.9217805134115
11802,920.9217805134115
11803,920.9217805134115
11804,920.9217805134115
11805,920.9217805134115
11806,920.9217805134115
11807,920.9217805134115
11808,920.9217805134115
11809,920.9217805134115
11810,920.9217805134115
11811,920.9217805134115
11812,920.9217805134115
11813,920.9217805134115
11814,920.9217805134115
11815,920.9217805134115
11816,920.9217805134115
11817,920.9217805134115
11818,920.9217805134115
11819,920.9217805134115
11820,920.9217805134115
11821,920.9217805134115
11822,920.9217805134115
11823,920.9217805134115
11824,920.9217805134115
11825,920.9217805134115
11826,920.9217805134115
11827,920.9217805134115
11828,920.9217805134115
11829,920.9217805134115
11830,920.9217805134115
11831,920.9217805134115
11832,920.9217805134115
11833,920.9217805134115
11834,920.9217805134115
11835,920.9217805134115
11836,920.9217805134115
11837,920.9217805134115
11838,920.9217805134115
11839,920.9217805134115
11840,920.9217805134115
11841,920.9217805134115
11842,920.9217805134115
11843,920.9217805134115
11844,920.9217805134115
11845,920.9217805134115
11846,920.9217805134115
11847,920.9217805134115
11848,920.9217805134115
11849,920.9217805134115
11850,920.9217805134115
11851,920.9217805134115
11852,920.9217805134115
11853,920.9217805134115
11854,920.9217805134115
11855,920.9217805134115
11856,920.9217805134115
11857,920.9217805134115
11858,920.9217805134115
11859,920.9217805134115
11860,920.9217805134115
11861,920.9217805134115
11862,920.9217805134115
11863,920.9217805134115
11864,920.9217805134115
11865,920.9217805134115
11866,920.9217805134115
11867,920.9217805134115
11868,1053.723672078835
11869,1053.723672078835
11870,1053.723672078835
11871,1053.723672078835
11872,1053.723672078835
11873,1053.723672078835
11874,1053.723672078835
11875,1053.723672078835
11876,1053.723672078835
11877,1053.723672078835
11878,1053.723672078835
11879,1053.723672078835
11880,1053.723672078835
11881,1053.723672078835
11882,1053.723672078835
11883,1053.723672078835
11884,1053.723672078835
11885,1053.723672078835
11886,1053.723672078835
11887,1053.723672078835
11888,1053.723672078835
11889,1053.723672078835
11890,1053.723672078835
11891,1053.723672078835
11892,1053.723672078835
11893,1053.723672078835
11894,1053.723672078835
11895,1053.723672078835
11896,1053.723672078835
11897,1053.723672078835
11898,1053.723672078835
11899,1053.723672078835
11900,1053.723672078835
11901,1053.723672078835
11902,1053.723672078835
11903,1053.723672078835
11904,1053.723672078835
11905,1053.723672078835
11906,1053.723672078835
11907,1053.723672078835
11908,1053.723672078835
11909,1053.723672078835
11910,1053.723672078835
11911,1053.723672078835
