,PCE DEFY Index_ratio
11228,950.1103224777737
11229,950.1103224777737
11230,1009.3901558146738
11231,1009.3901558146738
11232,1009.3901558146738
11233,1009.3901558146738
11234,1009.3901558146738
11235,1009.3901558146738
11236,1009.3901558146738
11237,1009.3901558146738
11238,1009.3901558146738
11239,1009.3901558146738
11240,1009.3901558146738
11241,1009.3901558146738
11242,1009.3901558146738
11243,1009.3901558146738
11244,1009.3901558146738
11245,1009.3901558146738
11246,1009.3901558146738
11247,1009.3901558146738
11248,1009.3901558146738
11249,1009.3901558146738
11250,1009.3901558146738
11251,1009.3901558146738
11252,1009.3901558146738
11253,1009.3901558146738
11254,1009.3901558146738
11255,1009.3901558146738
11256,1009.3901558146738
11257,1009.3901558146738
11258,1009.3901558146738
11259,1009.3901558146738
11260,1009.3901558146738
11261,1009.3901558146738
11262,1009.3901558146738
11263,1009.3901558146738
11264,1009.3901558146738
11265,1009.3901558146738
11266,1009.3901558146738
11267,1009.3901558146738
11268,1009.3901558146738
11269,1009.3901558146738
11270,1009.3901558146738
11271,1009.3901558146738
11272,1009.3901558146738
11273,1009.3901558146738
11274,1009.3901558146738
11275,1009.3901558146738
11276,1009.3901558146738
11277,1009.3901558146738
11278,1009.3901558146738
11279,1009.3901558146738
11280,1009.3901558146738
11281,1009.3901558146738
11282,1009.3901558146738
11283,1009.3901558146738
11284,1009.3901558146738
11285,1009.3901558146738
11286,1009.3901558146738
11287,1009.3901558146738
11288,1009.3901558146738
11289,1009.3901558146738
11290,1009.3901558146738
11291,1009.3901558146738
11292,1009.3901558146738
11293,1009.3901558146738
11294,1009.3901558146738
11295,1009.3901558146738
11296,1009.3901558146738
11297,1009.3901558146738
11298,1009.3901558146738
11299,1009.3901558146738
11300,1009.3901558146738
11301,1009.3901558146738
11302,1009.3901558146738
11303,1009.3901558146738
11304,1009.3901558146738
11305,1009.3901558146738
11306,1009.3901558146738
11307,1009.3901558146738
11308,1009.3901558146738
11309,1009.3901558146738
11310,1009.3901558146738
11311,1009.3901558146738
11312,1009.3901558146738
11313,1009.3901558146738
11314,1009.3901558146738
11315,1009.3901558146738
11316,1009.3901558146738
11317,1009.3901558146738
11318,1009.3901558146738
11319,1009.3901558146738
11320,1009.3901558146738
11321,1009.3901558146738
11322,983.5571003430335
11323,983.5571003430335
11324,983.5571003430335
11325,983.5571003430335
11326,983.5571003430335
11327,983.5571003430335
11328,983.5571003430335
11329,983.5571003430335
11330,983.5571003430335
11331,983.5571003430335
11332,983.5571003430335
11333,983.5571003430335
11334,983.5571003430335
11335,983.5571003430335
11336,983.5571003430335
11337,983.5571003430335
11338,983.5571003430335
11339,983.5571003430335
11340,983.5571003430335
11341,983.5571003430335
11342,983.5571003430335
11343,983.5571003430335
11344,983.5571003430335
11345,983.5571003430335
11346,983.5571003430335
11347,983.5571003430335
11348,983.5571003430335
11349,983.5571003430335
11350,983.5571003430335
11351,983.5571003430335
11352,983.5571003430335
11353,983.5571003430335
11354,983.5571003430335
11355,983.5571003430335
11356,983.5571003430335
11357,983.5571003430335
11358,983.5571003430335
11359,983.5571003430335
11360,983.5571003430335
11361,983.5571003430335
11362,983.5571003430335
11363,983.5571003430335
11364,983.5571003430335
11365,983.5571003430335
11366,983.5571003430335
11367,983.5571003430335
11368,983.5571003430335
11369,983.5571003430335
11370,983.5571003430335
11371,983.5571003430335
11372,983.5571003430335
11373,983.5571003430335
11374,983.5571003430335
11375,983.5571003430335
11376,983.5571003430335
11377,983.5571003430335
11378,983.5571003430335
11379,983.5571003430335
11380,983.5571003430335
11381,983.5571003430335
11382,983.5571003430335
11383,983.5571003430335
11384,983.5571003430335
11385,983.5571003430335
11386,983.5571003430335
11387,983.5571003430335
11388,983.5571003430335
11389,983.5571003430335
11390,983.5571003430335
11391,983.5571003430335
11392,983.5571003430335
11393,983.5571003430335
11394,983.5571003430335
11395,983.5571003430335
11396,983.5571003430335
11397,983.5571003430335
11398,983.5571003430335
11399,983.5571003430335
11400,983.5571003430335
11401,983.5571003430335
11402,983.5571003430335
11403,983.5571003430335
11404,983.5571003430335
11405,983.5571003430335
11406,983.5571003430335
11407,983.5571003430335
11408,983.5571003430335
11409,983.5571003430335
11410,983.5571003430335
11411,983.5571003430335
11412,917.3465718302093
11413,917.3465718302093
11414,917.3465718302093
11415,917.3465718302093
11416,917.3465718302093
11417,917.3465718302093
11418,917.3465718302093
11419,917.3465718302093
11420,917.3465718302093
11421,917.3465718302093
11422,917.3465718302093
11423,917.3465718302093
11424,917.3465718302093
11425,917.3465718302093
11426,917.3465718302093
11427,917.3465718302093
11428,917.3465718302093
11429,917.3465718302093
11430,917.3465718302093
11431,917.3465718302093
11432,917.3465718302093
11433,917.3465718302093
11434,917.3465718302093
11435,917.3465718302093
11436,917.3465718302093
11437,917.3465718302093
11438,917.3465718302093
11439,917.3465718302093
11440,917.3465718302093
11441,917.3465718302093
11442,917.3465718302093
11443,917.3465718302093
11444,917.3465718302093
11445,917.3465718302093
11446,917.3465718302093
11447,917.3465718302093
11448,917.3465718302093
11449,917.3465718302093
11450,917.3465718302093
11451,917.3465718302093
11452,917.3465718302093
11453,917.3465718302093
11454,917.3465718302093
11455,917.3465718302093
11456,917.3465718302093
11457,917.3465718302093
11458,917.3465718302093
11459,917.3465718302093
11460,917.3465718302093
11461,917.3465718302093
11462,917.3465718302093
11463,917.3465718302093
11464,917.3465718302093
11465,917.3465718302093
11466,917.3465718302093
11467,917.3465718302093
11468,917.3465718302093
11469,917.3465718302093
11470,917.3465718302093
11471,917.3465718302093
11472,917.3465718302093
11473,917.3465718302093
11474,917.3465718302093
11475,917.3465718302093
11476,917.3465718302093
11477,917.3465718302093
11478,917.3465718302093
11479,917.3465718302093
11480,917.3465718302093
11481,917.3465718302093
11482,917.3465718302093
11483,917.3465718302093
11484,917.3465718302093
11485,917.3465718302093
11486,917.3465718302093
11487,917.3465718302093
11488,917.3465718302093
11489,917.3465718302093
11490,917.3465718302093
11491,917.3465718302093
11492,917.3465718302093
11493,917.3465718302093
11494,917.3465718302093
11495,917.3465718302093
11496,917.3465718302093
11497,917.3465718302093
11498,917.3465718302093
11499,917.3465718302093
11500,917.3465718302093
11501,917.3465718302093
11502,917.3465718302093
11503,927.0406892773548
11504,927.0406892773548
11505,927.0406892773548
11506,927.0406892773548
11507,927.0406892773548
11508,927.0406892773548
11509,927.0406892773548
11510,927.0406892773548
11511,927.0406892773548
11512,927.0406892773548
11513,927.0406892773548
11514,927.0406892773548
11515,927.0406892773548
11516,927.0406892773548
11517,927.0406892773548
11518,927.0406892773548
11519,927.0406892773548
11520,927.0406892773548
11521,927.0406892773548
11522,927.0406892773548
11523,927.0406892773548
11524,927.0406892773548
11525,927.0406892773548
11526,927.0406892773548
11527,927.0406892773548
11528,927.0406892773548
11529,927.0406892773548
11530,927.0406892773548
11531,927.0406892773548
11532,927.0406892773548
11533,927.0406892773548
11534,927.0406892773548
11535,927.0406892773548
11536,927.0406892773548
11537,927.0406892773548
11538,927.0406892773548
11539,927.0406892773548
11540,927.0406892773548
11541,927.0406892773548
11542,927.0406892773548
11543,927.0406892773548
11544,927.0406892773548
11545,927.0406892773548
11546,927.0406892773548
11547,927.0406892773548
11548,927.0406892773548
11549,927.0406892773548
11550,927.0406892773548
11551,927.0406892773548
11552,927.0406892773548
11553,927.0406892773548
11554,927.0406892773548
11555,927.0406892773548
11556,927.0406892773548
11557,927.0406892773548
11558,927.0406892773548
11559,927.0406892773548
11560,927.0406892773548
11561,927.0406892773548
11562,927.0406892773548
11563,927.0406892773548
11564,927.0406892773548
11565,927.0406892773548
11566,927.0406892773548
11567,927.0406892773548
11568,927.0406892773548
11569,927.0406892773548
11570,927.0406892773548
11571,927.0406892773548
11572,927.0406892773548
11573,927.0406892773548
11574,927.0406892773548
11575,927.0406892773548
11576,927.0406892773548
11577,927.0406892773548
11578,927.0406892773548
11579,927.0406892773548
11580,927.0406892773548
11581,927.0406892773548
11582,927.0406892773548
11583,927.0406892773548
11584,927.0406892773548
11585,927.0406892773548
11586,927.0406892773548
11587,927.0406892773548
11588,927.0406892773548
11589,927.0406892773548
11590,927.0406892773548
11591,927.0406892773548
11592,927.0406892773548
11593,927.0406892773548
11594,927.0406892773548
11595,898.313370813982
11596,898.313370813982
11597,898.313370813982
11598,898.313370813982
11599,898.313370813982
11600,898.313370813982
11601,898.313370813982
11602,898.313370813982
11603,898.313370813982
11604,898.313370813982
11605,898.313370813982
11606,898.313370813982
11607,898.313370813982
11608,898.313370813982
11609,898.313370813982
11610,898.313370813982
11611,898.313370813982
11612,898.313370813982
11613,898.313370813982
11614,898.313370813982
11615,898.313370813982
11616,898.313370813982
11617,898.313370813982
11618,898.313370813982
11619,898.313370813982
11620,898.313370813982
11621,898.313370813982
11622,898.313370813982
11623,898.313370813982
11624,898.313370813982
11625,898.313370813982
11626,898.313370813982
11627,898.313370813982
11628,898.313370813982
11629,898.313370813982
11630,898.313370813982
11631,898.313370813982
11632,898.313370813982
11633,898.313370813982
11634,898.313370813982
11635,898.313370813982
11636,898.313370813982
11637,898.313370813982
11638,898.313370813982
11639,898.313370813982
11640,898.313370813982
11641,898.313370813982
11642,898.313370813982
11643,898.313370813982
11644,898.313370813982
11645,898.313370813982
11646,898.313370813982
11647,898.313370813982
11648,898.313370813982
11649,898.313370813982
11650,898.313370813982
11651,898.313370813982
11652,898.313370813982
11653,898.313370813982
11654,898.313370813982
11655,898.313370813982
11656,898.313370813982
11657,898.313370813982
11658,898.313370813982
11659,898.313370813982
11660,898.313370813982
11661,898.313370813982
11662,898.313370813982
11663,898.313370813982
11664,898.313370813982
11665,898.313370813982
11666,898.313370813982
11667,898.313370813982
11668,898.313370813982
11669,898.313370813982
11670,898.313370813982
11671,898.313370813982
11672,898.313370813982
11673,898.313370813982
11674,898.313370813982
11675,898.313370813982
11676,898.313370813982
11677,898.313370813982
11678,898.313370813982
11679,898.313370813982
11680,898.313370813982
11681,898.313370813982
11682,898.313370813982
11683,898.313370813982
11684,898.313370813982
11685,898.313370813982
11686,898.313370813982
11687,844.2025699168554
11688,844.2025699168554
11689,844.2025699168554
11690,844.2025699168554
11691,844.2025699168554
11692,844.2025699168554
11693,844.2025699168554
11694,844.2025699168554
11695,844.2025699168554
11696,844.2025699168554
11697,844.2025699168554
11698,844.2025699168554
11699,844.2025699168554
11700,844.2025699168554
11701,844.2025699168554
11702,844.2025699168554
11703,844.2025699168554
11704,844.2025699168554
11705,844.2025699168554
11706,844.2025699168554
11707,844.2025699168554
11708,844.2025699168554
11709,844.2025699168554
11710,844.2025699168554
11711,844.2025699168554
11712,844.2025699168554
11713,844.2025699168554
11714,844.2025699168554
11715,844.2025699168554
11716,844.2025699168554
11717,844.2025699168554
11718,844.2025699168554
11719,844.2025699168554
11720,844.2025699168554
11721,844.2025699168554
11722,844.2025699168554
11723,844.2025699168554
11724,844.2025699168554
11725,844.2025699168554
11726,844.2025699168554
11727,844.2025699168554
11728,844.2025699168554
11729,844.2025699168554
11730,844.2025699168554
11731,844.2025699168554
11732,844.2025699168554
11733,844.2025699168554
11734,844.2025699168554
11735,844.2025699168554
11736,844.2025699168554
11737,844.2025699168554
11738,844.2025699168554
11739,844.2025699168554
11740,844.2025699168554
11741,844.2025699168554
11742,844.2025699168554
11743,844.2025699168554
11744,844.2025699168554
11745,844.2025699168554
11746,844.2025699168554
11747,844.2025699168554
11748,844.2025699168554
11749,844.2025699168554
11750,844.2025699168554
11751,844.2025699168554
11752,844.2025699168554
11753,844.2025699168554
11754,844.2025699168554
11755,844.2025699168554
11756,844.2025699168554
11757,844.2025699168554
11758,844.2025699168554
11759,844.2025699168554
11760,844.2025699168554
11761,844.2025699168554
11762,844.2025699168554
11763,844.2025699168554
11764,844.2025699168554
11765,844.2025699168554
11766,844.2025699168554
11767,844.2025699168554
11768,844.2025699168554
11769,844.2025699168554
11770,844.2025699168554
11771,844.2025699168554
11772,844.2025699168554
11773,844.2025699168554
11774,844.2025699168554
11775,844.2025699168554
11776,844.2025699168554
11777,810.4350344877527
11778,810.4350344877527
11779,810.4350344877527
11780,810.4350344877527
11781,810.4350344877527
11782,810.4350344877527
11783,810.4350344877527
11784,810.4350344877527
11785,810.4350344877527
11786,810.4350344877527
11787,810.4350344877527
11788,810.4350344877527
11789,810.4350344877527
11790,810.4350344877527
11791,810.4350344877527
11792,810.4350344877527
11793,810.4350344877527
11794,810.4350344877527
11795,810.4350344877527
11796,810.4350344877527
11797,810.4350344877527
11798,810.4350344877527
11799,810.4350344877527
11800,810.4350344877527
11801,810.4350344877527
11802,810.4350344877527
11803,810.4350344877527
11804,810.4350344877527
11805,810.4350344877527
11806,810.4350344877527
11807,810.4350344877527
11808,810.4350344877527
11809,810.4350344877527
11810,810.4350344877527
11811,810.4350344877527
11812,810.4350344877527
11813,810.4350344877527
11814,810.4350344877527
11815,810.4350344877527
11816,810.4350344877527
11817,810.4350344877527
11818,810.4350344877527
11819,810.4350344877527
11820,810.4350344877527
11821,810.4350344877527
11822,810.4350344877527
11823,810.4350344877527
11824,810.4350344877527
11825,810.4350344877527
11826,810.4350344877527
11827,810.4350344877527
11828,810.4350344877527
11829,810.4350344877527
11830,810.4350344877527
11831,810.4350344877527
11832,810.4350344877527
11833,810.4350344877527
11834,810.4350344877527
11835,810.4350344877527
11836,810.4350344877527
11837,810.4350344877527
11838,810.4350344877527
11839,810.4350344877527
11840,810.4350344877527
11841,810.4350344877527
11842,810.4350344877527
11843,810.4350344877527
11844,810.4350344877527
11845,810.4350344877527
11846,810.4350344877527
11847,810.4350344877527
11848,810.4350344877527
11849,810.4350344877527
11850,810.4350344877527
11851,810.4350344877527
11852,810.4350344877527
11853,810.4350344877527
11854,810.4350344877527
11855,810.4350344877527
11856,810.4350344877527
11857,810.4350344877527
11858,810.4350344877527
11859,810.4350344877527
11860,810.4350344877527
11861,810.4350344877527
11862,810.4350344877527
11863,810.4350344877527
11864,810.4350344877527
11865,810.4350344877527
11866,810.4350344877527
11867,810.4350344877527
11868,1029.6979073792418
11869,1029.6979073792418
11870,1029.6979073792418
11871,1029.6979073792418
11872,1029.6979073792418
11873,1029.6979073792418
