,LEI CHNG Index_ratio
11277,867.3139158576053
11278,867.3139158576053
11279,867.3139158576053
11280,867.3139158576053
11281,867.3139158576053
11282,867.3139158576053
11283,867.3139158576053
11284,867.3139158576053
11285,867.3139158576053
11286,867.3139158576053
11287,867.3139158576053
11288,867.3139158576053
11289,867.3139158576053
11290,867.3139158576053
11291,867.3139158576053
11292,867.3139158576053
11293,867.3139158576053
11294,867.3139158576053
11295,867.3139158576053
11296,867.3139158576053
11297,867.3139158576053
11298,867.3139158576053
11299,867.3139158576053
11300,867.3139158576053
11301,867.3139158576053
11302,867.3139158576053
11303,867.3139158576053
11304,867.3139158576053
11305,867.3139158576053
11306,867.3139158576053
11307,867.3139158576053
11308,867.3139158576053
11309,867.3139158576053
11310,867.3139158576053
11311,867.3139158576053
11312,867.3139158576053
11313,867.3139158576053
11314,867.3139158576053
11315,867.3139158576053
11316,867.3139158576053
11317,867.3139158576053
11318,867.3139158576053
11319,867.3139158576053
11320,867.3139158576053
11321,867.3139158576053
11322,-1449.419568822554
11323,-1449.419568822554
11324,-1449.419568822554
11325,-1449.419568822554
11326,-1449.419568822554
11327,-1449.419568822554
11328,-1449.419568822554
11329,-1449.419568822554
11330,-1449.419568822554
11331,-1449.419568822554
11332,-1449.419568822554
11333,-1449.419568822554
11334,-1449.419568822554
11335,-1449.419568822554
11336,-1449.419568822554
11337,-1449.419568822554
11338,-1449.419568822554
11339,-1449.419568822554
11340,-1449.419568822554
11341,-1449.419568822554
11342,-1449.419568822554
11343,-1449.419568822554
11344,-1449.419568822554
11345,-1449.419568822554
11346,-1449.419568822554
11347,-1449.419568822554
11348,-1449.419568822554
11349,-1449.419568822554
11350,-1449.419568822554
11351,-1449.419568822554
11352,-1449.419568822554
11353,-1449.419568822554
11354,-1449.419568822554
11355,-1449.419568822554
11356,-1449.419568822554
11357,-1449.419568822554
11358,-1449.419568822554
11359,-1449.419568822554
11360,-1449.419568822554
11361,-1449.419568822554
11362,-1449.419568822554
11363,-1449.419568822554
11364,-1449.419568822554
11365,-1449.419568822554
11366,-1449.419568822554
11367,-1449.419568822554
11368,-1449.419568822554
11369,-1449.419568822554
11370,-1449.419568822554
11371,-1449.419568822554
11372,-1449.419568822554
11373,-1449.419568822554
11374,-1449.419568822554
11375,-1449.419568822554
11376,-1449.419568822554
11377,-1449.419568822554
11378,-1449.419568822554
11379,-1449.419568822554
11380,-1449.419568822554
11381,-1449.419568822554
11382,-1449.419568822554
11383,-1449.419568822554
11384,-1449.419568822554
11385,-1449.419568822554
11386,-1449.419568822554
11387,-1449.419568822554
11388,-1449.419568822554
11389,-1449.419568822554
11390,-1449.419568822554
11391,-1449.419568822554
11392,-1449.419568822554
11393,-1449.419568822554
11394,-1449.419568822554
11395,-1449.419568822554
11396,-1449.419568822554
11397,-1449.419568822554
11398,-1449.419568822554
11399,-1449.419568822554
11400,-1449.419568822554
11401,-1449.419568822554
11402,-1449.419568822554
11403,-1449.419568822554
11404,-1449.419568822554
11405,-1449.419568822554
11406,-1449.419568822554
11407,-1449.419568822554
11408,-1449.419568822554
11409,-1449.419568822554
11410,-1449.419568822554
11411,-1449.419568822554
11412,-70.27183342972822
11413,-70.27183342972822
11414,-70.27183342972822
11415,-70.27183342972822
11416,-70.27183342972822
11417,-70.27183342972822
11418,-70.27183342972822
11419,-70.27183342972822
11420,-70.27183342972822
11421,-70.27183342972822
11422,-70.27183342972822
11423,-70.27183342972822
11424,-70.27183342972822
11425,-70.27183342972822
11426,-70.27183342972822
11427,-70.27183342972822
11428,-70.27183342972822
11429,-70.27183342972822
11430,-70.27183342972822
11431,-70.27183342972822
11432,-70.27183342972822
11433,-70.27183342972822
11434,-70.27183342972822
11435,-70.27183342972822
11436,-70.27183342972822
11437,-70.27183342972822
11438,-70.27183342972822
11439,-70.27183342972822
11440,-70.27183342972822
11441,-70.27183342972822
11442,-70.27183342972822
11443,-70.27183342972822
11444,-70.27183342972822
11445,-70.27183342972822
11446,-70.27183342972822
11447,-70.27183342972822
11448,-70.27183342972822
11449,-70.27183342972822
11450,-70.27183342972822
11451,-70.27183342972822
11452,-70.27183342972822
11453,-70.27183342972822
11454,-70.27183342972822
11455,-70.27183342972822
11456,-70.27183342972822
11457,-70.27183342972822
11458,-70.27183342972822
11459,-70.27183342972822
11460,-70.27183342972822
11461,-70.27183342972822
11462,-70.27183342972822
11463,-70.27183342972822
11464,-70.27183342972822
11465,-70.27183342972822
11466,-70.27183342972822
11467,-70.27183342972822
11468,-70.27183342972822
11469,-70.27183342972822
11470,-70.27183342972822
11471,-70.27183342972822
11472,-70.27183342972822
11473,-70.27183342972822
11474,-70.27183342972822
11475,-70.27183342972822
11476,-70.27183342972822
11477,-70.27183342972822
11478,-70.27183342972822
11479,-70.27183342972822
11480,-70.27183342972822
11481,-70.27183342972822
11482,-70.27183342972822
11483,-70.27183342972822
11484,-70.27183342972822
11485,-70.27183342972822
11486,-70.27183342972822
11487,-70.27183342972822
11488,-70.27183342972822
11489,-70.27183342972822
11490,-70.27183342972822
11491,-70.27183342972822
11492,-70.27183342972822
11493,-70.27183342972822
11494,-70.27183342972822
11495,-70.27183342972822
11496,-70.27183342972822
11497,-70.27183342972822
11498,-70.27183342972822
11499,-70.27183342972822
11500,-70.27183342972822
11501,-70.27183342972822
11502,-70.27183342972822
11503,-11393.317230273742
11504,-11393.317230273742
11505,-11393.317230273742
11506,-11393.317230273742
11507,-11393.317230273742
11508,-11393.317230273742
11509,-11393.317230273742
11510,-11393.317230273742
11511,-11393.317230273742
11512,-11393.317230273742
11513,-11393.317230273742
11514,-11393.317230273742
11515,-11393.317230273742
11516,-11393.317230273742
11517,-11393.317230273742
11518,-11393.317230273742
11519,-11393.317230273742
11520,-11393.317230273742
11521,-11393.317230273742
11522,-11393.317230273742
11523,-11393.317230273742
11524,-11393.317230273742
11525,-11393.317230273742
11526,-11393.317230273742
11527,-11393.317230273742
11528,-11393.317230273742
11529,-11393.317230273742
11530,-11393.317230273742
11531,-11393.317230273742
11532,-11393.317230273742
11533,-11393.317230273742
11534,-11393.317230273742
11535,-11393.317230273742
11536,-11393.317230273742
11537,-11393.317230273742
11538,-11393.317230273742
11539,-11393.317230273742
11540,-11393.317230273742
11541,-11393.317230273742
11542,-11393.317230273742
11543,-11393.317230273742
11544,-11393.317230273742
11545,-11393.317230273742
11546,-11393.317230273742
11547,-11393.317230273742
11548,-11393.317230273742
11549,-11393.317230273742
11550,-11393.317230273742
11551,-11393.317230273742
11552,-11393.317230273742
11553,-11393.317230273742
11554,-11393.317230273742
11555,-11393.317230273742
11556,-11393.317230273742
11557,-11393.317230273742
11558,-11393.317230273742
11559,-11393.317230273742
11560,-11393.317230273742
11561,-11393.317230273742
11562,-11393.317230273742
11563,-11393.317230273742
11564,-11393.317230273742
11565,-11393.317230273742
11566,-11393.317230273742
11567,-11393.317230273742
11568,-11393.317230273742
11569,-11393.317230273742
11570,-11393.317230273742
11571,-11393.317230273742
11572,-11393.317230273742
11573,-11393.317230273742
11574,-11393.317230273742
11575,-11393.317230273742
11576,-11393.317230273742
11577,-11393.317230273742
11578,-11393.317230273742
11579,-11393.317230273742
11580,-11393.317230273742
11581,-11393.317230273742
11582,-11393.317230273742
11583,-11393.317230273742
11584,-11393.317230273742
11585,-11393.317230273742
11586,-11393.317230273742
11587,-11393.317230273742
11588,-11393.317230273742
11589,-11393.317230273742
11590,-11393.317230273742
11591,-11393.317230273742
11592,-11393.317230273742
11593,-11393.317230273742
11594,-11393.317230273742
11595,1167.202572347267
11596,1167.202572347267
11597,1167.202572347267
11598,1167.202572347267
11599,1167.202572347267
11600,1167.202572347267
11601,1167.202572347267
11602,1167.202572347267
11603,1167.202572347267
11604,1167.202572347267
11605,1167.202572347267
11606,1167.202572347267
11607,1167.202572347267
11608,1167.202572347267
11609,1167.202572347267
11610,1167.202572347267
11611,1167.202572347267
11612,1167.202572347267
11613,1167.202572347267
11614,1167.202572347267
11615,1167.202572347267
11616,1167.202572347267
11617,1167.202572347267
11618,1167.202572347267
11619,1167.202572347267
11620,1167.202572347267
11621,1167.202572347267
11622,1167.202572347267
11623,1167.202572347267
11624,1167.202572347267
11625,1167.202572347267
11626,1167.202572347267
11627,1167.202572347267
11628,1167.202572347267
11629,1167.202572347267
11630,1167.202572347267
11631,1167.202572347267
11632,1167.202572347267
11633,1167.202572347267
11634,1167.202572347267
11635,1167.202572347267
11636,1167.202572347267
11637,1167.202572347267
11638,1167.202572347267
11639,1167.202572347267
11640,1167.202572347267
11641,1167.202572347267
11642,1167.202572347267
11643,1167.202572347267
11644,1167.202572347267
11645,1167.202572347267
11646,1167.202572347267
11647,1167.202572347267
11648,1167.202572347267
11649,1167.202572347267
11650,1167.202572347267
11651,1167.202572347267
11652,1167.202572347267
11653,1167.202572347267
11654,1167.202572347267
11655,1167.202572347267
11656,1167.202572347267
11657,1167.202572347267
11658,1167.202572347267
11659,1167.202572347267
11660,1167.202572347267
11661,1167.202572347267
11662,1167.202572347267
11663,1167.202572347267
11664,1167.202572347267
11665,1167.202572347267
11666,1167.202572347267
11667,1167.202572347267
11668,1167.202572347267
11669,1167.202572347267
11670,1167.202572347267
11671,1167.202572347267
11672,1167.202572347267
11673,1167.202572347267
11674,1167.202572347267
11675,1167.202572347267
11676,1167.202572347267
11677,1167.202572347267
11678,1167.202572347267
11679,1167.202572347267
11680,1167.202572347267
11681,1167.202572347267
11682,1167.202572347267
11683,1167.202572347267
11684,1167.202572347267
11685,1167.202572347267
11686,1167.202572347267
11687,309.7643097643097
11688,309.7643097643097
11689,309.7643097643097
11690,309.7643097643097
11691,309.7643097643097
11692,309.7643097643097
11693,309.7643097643097
11694,309.7643097643097
11695,309.7643097643097
11696,309.7643097643097
11697,309.7643097643097
11698,309.7643097643097
11699,309.7643097643097
11700,309.7643097643097
11701,309.7643097643097
11702,309.7643097643097
11703,309.7643097643097
11704,309.7643097643097
11705,309.7643097643097
11706,309.7643097643097
11707,309.7643097643097
11708,309.7643097643097
11709,309.7643097643097
11710,309.7643097643097
11711,309.7643097643097
11712,309.7643097643097
11713,309.7643097643097
11714,309.7643097643097
11715,309.7643097643097
11716,309.7643097643097
11717,309.7643097643097
11718,309.7643097643097
11719,309.7643097643097
11720,309.7643097643097
11721,309.7643097643097
11722,309.7643097643097
11723,309.7643097643097
11724,309.7643097643097
11725,309.7643097643097
11726,309.7643097643097
11727,309.7643097643097
11728,309.7643097643097
11729,309.7643097643097
11730,309.7643097643097
11731,309.7643097643097
11732,309.7643097643097
11733,309.7643097643097
11734,309.7643097643097
11735,309.7643097643097
11736,309.7643097643097
11737,309.7643097643097
11738,309.7643097643097
11739,309.7643097643097
11740,309.7643097643097
11741,309.7643097643097
11742,309.7643097643097
11743,309.7643097643097
11744,309.7643097643097
11745,309.7643097643097
11746,309.7643097643097
11747,309.7643097643097
11748,309.7643097643097
11749,309.7643097643097
11750,309.7643097643097
11751,309.7643097643097
11752,309.7643097643097
11753,309.7643097643097
11754,309.7643097643097
11755,309.7643097643097
11756,309.7643097643097
11757,309.7643097643097
11758,309.7643097643097
11759,309.7643097643097
11760,309.7643097643097
11761,309.7643097643097
11762,309.7643097643097
11763,309.7643097643097
11764,309.7643097643097
11765,309.7643097643097
11766,309.7643097643097
11767,309.7643097643097
11768,309.7643097643097
11769,309.7643097643097
11770,309.7643097643097
11771,309.7643097643097
11772,309.7643097643097
11773,309.7643097643097
11774,309.7643097643097
11775,309.7643097643097
11776,309.7643097643097
11777,1357.642357642358
11778,1357.642357642358
11779,1357.642357642358
11780,1357.642357642358
11781,1357.642357642358
11782,1357.642357642358
11783,1357.642357642358
11784,1357.642357642358
11785,1357.642357642358
11786,1357.642357642358
11787,1357.642357642358
11788,1357.642357642358
11789,1357.642357642358
11790,1357.642357642358
11791,1357.642357642358
11792,1357.642357642358
11793,1357.642357642358
11794,1357.642357642358
11795,1357.642357642358
11796,1357.642357642358
11797,1357.642357642358
11798,1357.642357642358
11799,1357.642357642358
11800,1357.642357642358
11801,1357.642357642358
11802,1357.642357642358
11803,1357.642357642358
11804,1357.642357642358
11805,1357.642357642358
11806,1357.642357642358
11807,1357.642357642358
11808,1357.642357642358
11809,1357.642357642358
11810,1357.642357642358
11811,1357.642357642358
11812,1357.642357642358
11813,1357.642357642358
11814,1357.642357642358
11815,1357.642357642358
11816,1357.642357642358
11817,1357.642357642358
11818,1357.642357642358
11819,1357.642357642358
11820,1357.642357642358
11821,1357.642357642358
11822,1357.642357642358
11823,1357.642357642358
11824,1357.642357642358
11825,1357.642357642358
11826,1357.642357642358
11827,1357.642357642358
11828,1357.642357642358
11829,1357.642357642358
11830,1357.642357642358
11831,1357.642357642358
11832,1357.642357642358
11833,1357.642357642358
11834,1357.642357642358
11835,1357.642357642358
11836,1357.642357642358
11837,1357.642357642358
11838,1357.642357642358
11839,1357.642357642358
11840,1357.642357642358
11841,1357.642357642358
11842,1357.642357642358
11843,1357.642357642358
11844,1357.642357642358
11845,1357.642357642358
11846,1357.642357642358
11847,1357.642357642358
11848,1357.642357642358
11849,1357.642357642358
11850,1357.642357642358
11851,1357.642357642358
11852,1357.642357642358
11853,1357.642357642358
11854,1357.642357642358
11855,1357.642357642358
11856,1357.642357642358
11857,1357.642357642358
11858,1357.642357642358
11859,1357.642357642358
11860,1357.642357642358
11861,1357.642357642358
11862,1357.642357642358
11863,1357.642357642358
11864,1357.642357642358
11865,1357.642357642358
