,PCE DEFM Index_ratio
22221,1673.9130434782608
22222,1673.9130434782608
22223,1673.9130434782608
22224,1673.9130434782608
22225,1673.9130434782608
22226,1673.9130434782608
22227,1673.9130434782608
22228,1673.9130434782608
22229,1673.9130434782608
22230,1673.9130434782608
22231,1673.9130434782608
22232,1673.9130434782608
22233,1673.9130434782608
22234,1673.9130434782608
22235,1673.9130434782608
22236,1673.9130434782608
22237,1673.9130434782608
22238,1673.9130434782608
22239,1673.9130434782608
22240,1673.9130434782608
22241,1673.9130434782608
22242,1673.9130434782608
22243,1673.9130434782608
22244,1673.9130434782608
22245,1673.9130434782608
22246,1673.9130434782608
22247,1673.9130434782608
22248,1673.9130434782608
22249,1673.9130434782608
22250,1673.9130434782608
22251,1673.9130434782608
22252,1673.9130434782608
22253,1673.9130434782608
22254,1673.9130434782608
22255,1673.9130434782608
22256,1673.9130434782608
22257,1673.9130434782608
22258,1673.9130434782608
22259,1673.9130434782608
22260,1673.9130434782608
22261,1673.9130434782608
22262,1673.9130434782608
22263,1673.9130434782608
22264,1673.9130434782608
22265,1673.9130434782608
22266,1673.9130434782608
22267,1673.9130434782608
22268,1673.9130434782608
22269,1673.9130434782608
22270,1673.9130434782608
22271,1673.9130434782608
22272,1673.9130434782608
22273,1673.9130434782608
22274,1673.9130434782608
22275,1673.9130434782608
22276,1673.9130434782608
22277,1673.9130434782608
22278,1673.9130434782608
22279,1413.852813852814
22280,1413.852813852814
22281,1413.852813852814
22282,1413.852813852814
22283,1413.852813852814
22284,1413.852813852814
22285,1413.852813852814
22286,1413.852813852814
22287,1413.852813852814
22288,1413.852813852814
22289,1413.852813852814
22290,1413.852813852814
22291,1413.852813852814
22292,1413.852813852814
22293,1413.852813852814
22294,1413.852813852814
22295,1413.852813852814
22296,1413.852813852814
22297,1413.852813852814
22298,1413.852813852814
22299,1413.852813852814
22300,1413.852813852814
22301,1413.852813852814
22302,1413.852813852814
22303,1413.852813852814
22304,1413.852813852814
22305,1413.852813852814
22306,1413.852813852814
22307,1413.852813852814
22308,1413.852813852814
22309,1413.852813852814
22310,1413.852813852814
22311,1413.852813852814
22312,1413.852813852814
22313,1413.852813852814
22314,1413.852813852814
22315,1413.852813852814
22316,1413.852813852814
22317,1413.852813852814
22318,1413.852813852814
22319,1413.852813852814
22320,1413.852813852814
22321,1413.852813852814
22322,1413.852813852814
22323,1413.852813852814
22324,1413.852813852814
22325,1413.852813852814
22326,1413.852813852814
22327,1413.852813852814
22328,1413.852813852814
22329,1413.852813852814
22330,1413.852813852814
22331,1413.852813852814
22332,1413.852813852814
22333,1413.852813852814
22334,1413.852813852814
22335,1413.852813852814
22336,1413.852813852814
22337,1413.852813852814
22338,1413.852813852814
22339,1413.852813852814
22340,1413.852813852814
22341,1413.852813852814
22342,1413.852813852814
22343,1413.852813852814
22344,1413.852813852814
22345,1413.852813852814
22346,1413.852813852814
22347,1413.852813852814
22348,1413.852813852814
22349,1413.852813852814
22350,1413.852813852814
22351,1413.852813852814
22352,1413.852813852814
22353,1413.852813852814
22354,1413.852813852814
22355,1413.852813852814
22356,1413.852813852814
22357,1413.852813852814
22358,1413.852813852814
22359,1413.852813852814
22360,1413.852813852814
22361,1413.852813852814
22362,1413.852813852814
22363,1413.852813852814
22364,1413.852813852814
22365,1413.852813852814
22366,1413.852813852814
22367,1413.852813852814
22368,1413.852813852814
22369,1532.2705463550528
22370,1532.2705463550528
22371,1532.2705463550528
22372,1532.2705463550528
22373,1532.2705463550528
22374,1532.2705463550528
22375,1532.2705463550528
22376,1532.2705463550528
22377,1532.2705463550528
22378,1532.2705463550528
22379,1532.2705463550528
22380,1532.2705463550528
22381,1532.2705463550528
22382,1532.2705463550528
22383,1532.2705463550528
22384,1532.2705463550528
22385,1532.2705463550528
22386,1532.2705463550528
22387,1532.2705463550528
22388,1532.2705463550528
22389,1532.2705463550528
22390,1532.2705463550528
22391,1532.2705463550528
22392,1532.2705463550528
22393,1532.2705463550528
22394,1532.2705463550528
22395,1532.2705463550528
22396,1532.2705463550528
22397,1532.2705463550528
22398,1532.2705463550528
22399,1532.2705463550528
22400,1532.2705463550528
22401,1532.2705463550528
22402,1532.2705463550528
22403,1532.2705463550528
22404,1532.2705463550528
22405,1532.2705463550528
22406,1532.2705463550528
22407,1532.2705463550528
22408,1532.2705463550528
22409,1532.2705463550528
22410,1532.2705463550528
22411,1532.2705463550528
22412,1532.2705463550528
22413,1532.2705463550528
22414,1532.2705463550528
22415,1532.2705463550528
22416,1532.2705463550528
22417,1532.2705463550528
22418,1532.2705463550528
22419,1532.2705463550528
22420,1532.2705463550528
22421,1532.2705463550528
22422,1532.2705463550528
22423,1532.2705463550528
22424,1532.2705463550528
22425,1532.2705463550528
22426,1532.2705463550528
22427,1532.2705463550528
22428,1532.2705463550528
22429,1532.2705463550528
22430,1532.2705463550528
22431,1532.2705463550528
22432,1532.2705463550528
22433,1532.2705463550528
22434,1532.2705463550528
22435,1532.2705463550528
22436,1532.2705463550528
22437,1532.2705463550528
22438,1532.2705463550528
22439,1532.2705463550528
22440,1532.2705463550528
22441,1532.2705463550528
22442,1532.2705463550528
22443,1532.2705463550528
22444,1532.2705463550528
22445,1532.2705463550528
22446,1532.2705463550528
22447,1532.2705463550528
22448,1532.2705463550528
22449,1532.2705463550528
22450,1532.2705463550528
22451,1532.2705463550528
22452,1532.2705463550528
22453,1532.2705463550528
22454,1532.2705463550528
22455,1532.2705463550528
22456,1532.2705463550528
22457,1532.2705463550528
22458,1532.2705463550528
22459,1532.2705463550528
22460,371.67325428195005
22461,371.67325428195005
22462,371.67325428195005
22463,371.67325428195005
22464,371.67325428195005
22465,371.67325428195005
22466,371.67325428195005
22467,371.67325428195005
22468,371.67325428195005
22469,371.67325428195005
22470,371.67325428195005
22471,371.67325428195005
22472,371.67325428195005
22473,371.67325428195005
22474,371.67325428195005
22475,371.67325428195005
22476,371.67325428195005
22477,371.67325428195005
22478,371.67325428195005
22479,371.67325428195005
22480,371.67325428195005
22481,371.67325428195005
22482,371.67325428195005
22483,371.67325428195005
22484,371.67325428195005
22485,371.67325428195005
22486,371.67325428195005
22487,371.67325428195005
22488,371.67325428195005
22489,371.67325428195005
22490,371.67325428195005
22491,371.67325428195005
22492,371.67325428195005
22493,371.67325428195005
22494,371.67325428195005
22495,371.67325428195005
22496,371.67325428195005
22497,371.67325428195005
22498,371.67325428195005
22499,371.67325428195005
22500,371.67325428195005
22501,371.67325428195005
22502,371.67325428195005
22503,371.67325428195005
22504,371.67325428195005
22505,371.67325428195005
22506,371.67325428195005
22507,371.67325428195005
22508,371.67325428195005
22509,371.67325428195005
22510,371.67325428195005
22511,371.67325428195005
22512,371.67325428195005
22513,371.67325428195005
22514,371.67325428195005
22515,371.67325428195005
22516,371.67325428195005
22517,371.67325428195005
22518,371.67325428195005
22519,371.67325428195005
22520,371.67325428195005
22521,371.67325428195005
22522,371.67325428195005
22523,371.67325428195005
22524,371.67325428195005
22525,371.67325428195005
22526,371.67325428195005
22527,371.67325428195005
22528,371.67325428195005
22529,371.67325428195005
22530,371.67325428195005
22531,371.67325428195005
22532,371.67325428195005
22533,371.67325428195005
22534,371.67325428195005
22535,371.67325428195005
22536,371.67325428195005
22537,371.67325428195005
22538,371.67325428195005
22539,371.67325428195005
22540,371.67325428195005
22541,371.67325428195005
22542,371.67325428195005
22543,371.67325428195005
22544,371.67325428195005
22545,371.67325428195005
22546,371.67325428195005
22547,371.67325428195005
22548,371.67325428195005
22549,371.67325428195005
22550,371.67325428195005
22551,371.67325428195005
22552,975.8064516129039
22553,975.8064516129039
22554,975.8064516129039
22555,975.8064516129039
22556,975.8064516129039
22557,975.8064516129039
22558,975.8064516129039
22559,975.8064516129039
22560,975.8064516129039
22561,975.8064516129039
22562,975.8064516129039
22563,975.8064516129039
22564,975.8064516129039
22565,975.8064516129039
22566,975.8064516129039
22567,975.8064516129039
22568,975.8064516129039
22569,975.8064516129039
22570,975.8064516129039
22571,975.8064516129039
22572,975.8064516129039
22573,975.8064516129039
22574,975.8064516129039
22575,975.8064516129039
22576,975.8064516129039
22577,975.8064516129039
22578,975.8064516129039
22579,975.8064516129039
22580,975.8064516129039
22581,975.8064516129039
22582,975.8064516129039
22583,975.8064516129039
22584,975.8064516129039
22585,975.8064516129039
22586,975.8064516129039
22587,975.8064516129039
22588,975.8064516129039
22589,975.8064516129039
22590,975.8064516129039
22591,975.8064516129039
22592,975.8064516129039
22593,975.8064516129039
22594,975.8064516129039
22595,975.8064516129039
22596,975.8064516129039
22597,975.8064516129039
22598,975.8064516129039
22599,975.8064516129039
22600,975.8064516129039
22601,975.8064516129039
22602,975.8064516129039
22603,975.8064516129039
22604,975.8064516129039
22605,975.8064516129039
22606,975.8064516129039
22607,975.8064516129039
22608,975.8064516129039
22609,975.8064516129039
22610,975.8064516129039
22611,975.8064516129039
22612,975.8064516129039
22613,975.8064516129039
22614,975.8064516129039
22615,975.8064516129039
22616,975.8064516129039
22617,975.8064516129039
22618,975.8064516129039
22619,975.8064516129039
22620,975.8064516129039
22621,975.8064516129039
22622,975.8064516129039
22623,975.8064516129039
22624,975.8064516129039
22625,975.8064516129039
22626,975.8064516129039
22627,975.8064516129039
22628,975.8064516129039
22629,975.8064516129039
22630,975.8064516129039
22631,975.8064516129039
22632,975.8064516129039
22633,975.8064516129039
22634,975.8064516129039
22635,975.8064516129039
22636,975.8064516129039
22637,975.8064516129039
22638,975.8064516129039
22639,975.8064516129039
22640,975.8064516129039
22641,975.8064516129039
22642,975.8064516129039
22643,975.8064516129039
22644,1261.6474434656245
22645,1261.6474434656245
22646,1261.6474434656245
22647,1261.6474434656245
22648,1261.6474434656245
22649,1261.6474434656245
22650,1261.6474434656245
22651,1261.6474434656245
22652,1261.6474434656245
22653,1261.6474434656245
22654,1261.6474434656245
22655,1261.6474434656245
22656,1261.6474434656245
22657,1261.6474434656245
22658,1261.6474434656245
22659,1261.6474434656245
22660,1261.6474434656245
22661,1261.6474434656245
22662,1261.6474434656245
22663,1261.6474434656245
22664,1261.6474434656245
22665,1261.6474434656245
22666,1261.6474434656245
22667,1261.6474434656245
22668,1261.6474434656245
22669,1261.6474434656245
22670,1261.6474434656245
22671,1261.6474434656245
22672,1261.6474434656245
22673,1261.6474434656245
22674,1261.6474434656245
22675,1261.6474434656245
22676,1261.6474434656245
22677,1261.6474434656245
22678,1261.6474434656245
22679,1261.6474434656245
22680,1261.6474434656245
22681,1261.6474434656245
22682,1261.6474434656245
22683,1261.6474434656245
22684,1261.6474434656245
22685,1261.6474434656245
22686,1261.6474434656245
22687,1261.6474434656245
22688,1261.6474434656245
22689,1261.6474434656245
22690,1261.6474434656245
22691,1261.6474434656245
22692,1261.6474434656245
22693,1261.6474434656245
22694,1261.6474434656245
22695,1261.6474434656245
22696,1261.6474434656245
22697,1261.6474434656245
22698,1261.6474434656245
22699,1261.6474434656245
22700,1261.6474434656245
22701,1261.6474434656245
22702,1261.6474434656245
22703,1261.6474434656245
22704,1261.6474434656245
22705,1261.6474434656245
22706,1261.6474434656245
22707,1261.6474434656245
22708,1261.6474434656245
22709,1261.6474434656245
22710,1261.6474434656245
22711,1261.6474434656245
22712,1261.6474434656245
22713,1261.6474434656245
22714,1261.6474434656245
22715,1261.6474434656245
22716,1261.6474434656245
22717,1261.6474434656245
22718,1261.6474434656245
22719,1261.6474434656245
22720,1261.6474434656245
22721,1261.6474434656245
22722,1261.6474434656245
22723,1261.6474434656245
22724,1261.6474434656245
22725,1261.6474434656245
22726,1261.6474434656245
22727,1261.6474434656245
22728,1261.6474434656245
22729,1261.6474434656245
22730,1261.6474434656245
22731,1261.6474434656245
22732,1261.6474434656245
22733,1261.6474434656245
22734,1261.6474434656245
22735,390.72847682119226
22736,390.72847682119226
22737,390.72847682119226
22738,390.72847682119226
22739,390.72847682119226
22740,390.72847682119226
22741,390.72847682119226
22742,390.72847682119226
22743,390.72847682119226
22744,390.72847682119226
22745,390.72847682119226
22746,390.72847682119226
22747,390.72847682119226
22748,390.72847682119226
22749,390.72847682119226
22750,390.72847682119226
22751,390.72847682119226
22752,390.72847682119226
22753,390.72847682119226
22754,390.72847682119226
22755,390.72847682119226
22756,390.72847682119226
22757,390.72847682119226
22758,390.72847682119226
22759,390.72847682119226
22760,390.72847682119226
22761,390.72847682119226
22762,390.72847682119226
22763,390.72847682119226
22764,390.72847682119226
22765,390.72847682119226
22766,390.72847682119226
22767,390.72847682119226
22768,390.72847682119226
22769,390.72847682119226
22770,390.72847682119226
22771,390.72847682119226
22772,390.72847682119226
22773,390.72847682119226
22774,390.72847682119226
22775,390.72847682119226
22776,390.72847682119226
22777,390.72847682119226
22778,390.72847682119226
22779,390.72847682119226
22780,390.72847682119226
22781,390.72847682119226
22782,390.72847682119226
22783,390.72847682119226
22784,390.72847682119226
22785,390.72847682119226
22786,390.72847682119226
22787,390.72847682119226
22788,390.72847682119226
22789,390.72847682119226
22790,390.72847682119226
22791,390.72847682119226
22792,390.72847682119226
22793,390.72847682119226
22794,390.72847682119226
22795,390.72847682119226
22796,390.72847682119226
22797,390.72847682119226
22798,390.72847682119226
22799,390.72847682119226
22800,390.72847682119226
22801,390.72847682119226
22802,390.72847682119226
22803,390.72847682119226
22804,390.72847682119226
22805,390.72847682119226
22806,390.72847682119226
22807,390.72847682119226
22808,390.72847682119226
22809,390.72847682119226
22810,390.72847682119226
22811,390.72847682119226
22812,390.72847682119226
22813,390.72847682119226
22814,390.72847682119226
22815,390.72847682119226
22816,390.72847682119226
22817,390.72847682119226
22818,390.72847682119226
22819,390.72847682119226
22820,390.72847682119226
22821,390.72847682119226
22822,390.72847682119226
22823,390.72847682119226
22824,390.72847682119226
22825,390.72847682119226
22826,1559.1378039793663
22827,1559.1378039793663
22828,1559.1378039793663
22829,1559.1378039793663
22830,1559.1378039793663
22831,1559.1378039793663
22832,1559.1378039793663
22833,1559.1378039793663
22834,1559.1378039793663
22835,1559.1378039793663
22836,1559.1378039793663
22837,1559.1378039793663
22838,1559.1378039793663
22839,1559.1378039793663
22840,1559.1378039793663
22841,1559.1378039793663
22842,1559.1378039793663
22843,1559.1378039793663
22844,1559.1378039793663
22845,1559.1378039793663
22846,1559.1378039793663
22847,1559.1378039793663
22848,1559.1378039793663
22849,1559.1378039793663
22850,1559.1378039793663
22851,1559.1378039793663
22852,1559.1378039793663
22853,1559.1378039793663
22854,1559.1378039793663
22855,1559.1378039793663
22856,1559.1378039793663
22857,1559.1378039793663
22858,1559.1378039793663
22859,1559.1378039793663
22860,1559.1378039793663
22861,1559.1378039793663
22862,1559.1378039793663
22863,1559.1378039793663
22864,1559.1378039793663
22865,1559.1378039793663
22866,1559.1378039793663
22867,1559.1378039793663
22868,1559.1378039793663
22869,1559.1378039793663
22870,1559.1378039793663
22871,1559.1378039793663
22872,1559.1378039793663
22873,1559.1378039793663
22874,1559.1378039793663
22875,1559.1378039793663
22876,1559.1378039793663
22877,1559.1378039793663
22878,1559.1378039793663
22879,1559.1378039793663
22880,1559.1378039793663
22881,1559.1378039793663
22882,1559.1378039793663
22883,1559.1378039793663
22884,1559.1378039793663
22885,1559.1378039793663
22886,1559.1378039793663
22887,1559.1378039793663
22888,1559.1378039793663
22889,1559.1378039793663
22890,1559.1378039793663
22891,1559.1378039793663
22892,1559.1378039793663
22893,1559.1378039793663
22894,1559.1378039793663
22895,1559.1378039793663
22896,1559.1378039793663
22897,1559.1378039793663
22898,1559.1378039793663
22899,1559.1378039793663
22900,1559.1378039793663
22901,1559.1378039793663
22902,1559.1378039793663
22903,1559.1378039793663
22904,1559.1378039793663
22905,1559.1378039793663
22906,1559.1378039793663
22907,1559.1378039793663
22908,1559.1378039793663
22909,1559.1378039793663
22910,1559.1378039793663
22911,1559.1378039793663
22912,1559.1378039793663
22913,1559.1378039793663
22914,1559.1378039793663
22915,1559.1378039793663
22916,1559.1378039793663
22917,1559.1378039793663
22918,1602.150537634408
22919,1602.150537634408
22920,1602.150537634408
22921,1602.150537634408
22922,1602.150537634408
22923,1602.150537634408
22924,1602.150537634408
22925,1602.150537634408
22926,1602.150537634408
22927,1602.150537634408
22928,1602.150537634408
22929,1602.150537634408
22930,1602.150537634408
22931,1602.150537634408
22932,1602.150537634408
22933,1602.150537634408
22934,1602.150537634408
22935,1602.150537634408
22936,1602.150537634408
22937,1602.150537634408
22938,1602.150537634408
22939,1602.150537634408
22940,1602.150537634408
22941,1602.150537634408
22942,1602.150537634408
22943,1602.150537634408
22944,1602.150537634408
22945,1602.150537634408
22946,1602.150537634408
22947,1602.150537634408
22948,1602.150537634408
22949,1602.150537634408
22950,1602.150537634408
22951,1602.150537634408
22952,1602.150537634408
22953,1602.150537634408
22954,1602.150537634408
22955,1602.150537634408
22956,1602.150537634408
22957,1602.150537634408
22958,1602.150537634408
22959,1602.150537634408
22960,1602.150537634408
22961,1602.150537634408
22962,1602.150537634408
22963,1602.150537634408
22964,1602.150537634408
22965,1602.150537634408
22966,1602.150537634408
22967,1602.150537634408
22968,1602.150537634408
22969,1602.150537634408
22970,1602.150537634408
22971,1602.150537634408
22972,1602.150537634408
22973,1602.150537634408
22974,1602.150537634408
22975,1602.150537634408
22976,1602.150537634408
22977,1602.150537634408
22978,1602.150537634408
22979,1602.150537634408
22980,1602.150537634408
22981,1602.150537634408
22982,1602.150537634408
22983,1602.150537634408
22984,1602.150537634408
22985,1602.150537634408
22986,1602.150537634408
22987,1602.150537634408
22988,1602.150537634408
22989,1602.150537634408
22990,1602.150537634408
22991,1602.150537634408
22992,1602.150537634408
22993,1602.150537634408
22994,1602.150537634408
22995,1602.150537634408
22996,1602.150537634408
22997,1602.150537634408
22998,1602.150537634408
22999,1602.150537634408
23000,1602.150537634408
23001,1602.150537634408
23002,1602.150537634408
23003,1602.150537634408
23004,1602.150537634408
23005,1602.150537634408
23006,1602.150537634408
23007,1602.150537634408
23008,1602.150537634408
23009,1602.150537634408
23010,1228.0387770320654
23011,1228.0387770320654
23012,1228.0387770320654
23013,1228.0387770320654
23014,1228.0387770320654
23015,1228.0387770320654
23016,1228.0387770320654
23017,1228.0387770320654
23018,1228.0387770320654
23019,1228.0387770320654
23020,1228.0387770320654
23021,1228.0387770320654
23022,1228.0387770320654
23023,1228.0387770320654
23024,1228.0387770320654
23025,1228.0387770320654
23026,1228.0387770320654
23027,1228.0387770320654
23028,1228.0387770320654
23029,1228.0387770320654
23030,1228.0387770320654
23031,1228.0387770320654
23032,1228.0387770320654
23033,1228.0387770320654
23034,1228.0387770320654
23035,1228.0387770320654
23036,1228.0387770320654
23037,1228.0387770320654
23038,1228.0387770320654
23039,1228.0387770320654
23040,1228.0387770320654
23041,1228.0387770320654
23042,1228.0387770320654
23043,1228.0387770320654
23044,1228.0387770320654
23045,1228.0387770320654
23046,1228.0387770320654
23047,1228.0387770320654
23048,1228.0387770320654
23049,1228.0387770320654
23050,1228.0387770320654
23051,1228.0387770320654
23052,1228.0387770320654
23053,1228.0387770320654
23054,1228.0387770320654
23055,1228.0387770320654
23056,1228.0387770320654
23057,1228.0387770320654
23058,1228.0387770320654
23059,1228.0387770320654
23060,1228.0387770320654
23061,1228.0387770320654
23062,1228.0387770320654
23063,1228.0387770320654
23064,1228.0387770320654
23065,1228.0387770320654
23066,1228.0387770320654
23067,1228.0387770320654
23068,1228.0387770320654
23069,1228.0387770320654
23070,1228.0387770320654
23071,1228.0387770320654
23072,1228.0387770320654
23073,1228.0387770320654
23074,1228.0387770320654
23075,1228.0387770320654
23076,1228.0387770320654
23077,1228.0387770320654
23078,1228.0387770320654
23079,1228.0387770320654
23080,1228.0387770320654
23081,1228.0387770320654
23082,1228.0387770320654
23083,1228.0387770320654
23084,1228.0387770320654
23085,1228.0387770320654
23086,1228.0387770320654
23087,1228.0387770320654
23088,1228.0387770320654
23089,1228.0387770320654
23090,1228.0387770320654
23091,1228.0387770320654
23092,1228.0387770320654
23093,1228.0387770320654
23094,1228.0387770320654
23095,1228.0387770320654
23096,1228.0387770320654
23097,1228.0387770320654
23098,1228.0387770320654
23099,1228.0387770320654
23100,-320.4616612437842
23101,-320.4616612437842
23102,-320.4616612437842
23103,-320.4616612437842
23104,-320.4616612437842
23105,-320.4616612437842
23106,-320.4616612437842
23107,-320.4616612437842
23108,-320.4616612437842
23109,-320.4616612437842
23110,-320.4616612437842
23111,-320.4616612437842
23112,-320.4616612437842
23113,-320.4616612437842
23114,-320.4616612437842
23115,-320.4616612437842
23116,-320.4616612437842
23117,-320.4616612437842
23118,-320.4616612437842
23119,-320.4616612437842
23120,-320.4616612437842
23121,-320.4616612437842
23122,-320.4616612437842
23123,-320.4616612437842
23124,-320.4616612437842
23125,-320.4616612437842
23126,-320.4616612437842
23127,-320.4616612437842
23128,-320.4616612437842
23129,-320.4616612437842
23130,-320.4616612437842
23131,-320.4616612437842
23132,-320.4616612437842
23133,-320.4616612437842
23134,-320.4616612437842
23135,-320.4616612437842
23136,-320.4616612437842
23137,-320.4616612437842
23138,-320.4616612437842
23139,-320.4616612437842
23140,-320.4616612437842
23141,-320.4616612437842
23142,-320.4616612437842
23143,-320.4616612437842
23144,-320.4616612437842
23145,-320.4616612437842
23146,-320.4616612437842
23147,-320.4616612437842
23148,-320.4616612437842
23149,-320.4616612437842
23150,-320.4616612437842
23151,-320.4616612437842
23152,-320.4616612437842
23153,-320.4616612437842
23154,-320.4616612437842
23155,-320.4616612437842
23156,-320.4616612437842
23157,-320.4616612437842
23158,-320.4616612437842
23159,-320.4616612437842
23160,-320.4616612437842
23161,-320.4616612437842
23162,-320.4616612437842
23163,-320.4616612437842
23164,-320.4616612437842
23165,-320.4616612437842
23166,-320.4616612437842
23167,-320.4616612437842
23168,-320.4616612437842
23169,-320.4616612437842
23170,-320.4616612437842
23171,-320.4616612437842
23172,-320.4616612437842
23173,-320.4616612437842
23174,-320.4616612437842
23175,-320.4616612437842
23176,-320.4616612437842
23177,-320.4616612437842
23178,-320.4616612437842
23179,-320.4616612437842
23180,-320.4616612437842
23181,-320.4616612437842
23182,-320.4616612437842
23183,-320.4616612437842
23184,-320.4616612437842
23185,-320.4616612437842
23186,-320.4616612437842
23187,-320.4616612437842
23188,-320.4616612437842
23189,-320.4616612437842
23190,-320.4616612437842
23191,-2080.584707646178
23192,-2080.584707646178
23193,-2080.584707646178
23194,-2080.584707646178
23195,-2080.584707646178
23196,-2080.584707646178
23197,-2080.584707646178
23198,-2080.584707646178
23199,-2080.584707646178
23200,-2080.584707646178
23201,-2080.584707646178
23202,-2080.584707646178
23203,-2080.584707646178
23204,-2080.584707646178
23205,-2080.584707646178
23206,-2080.584707646178
23207,-2080.584707646178
23208,-2080.584707646178
23209,-2080.584707646178
23210,-2080.584707646178
23211,-2080.584707646178
23212,-2080.584707646178
23213,-2080.584707646178
23214,-2080.584707646178
23215,-2080.584707646178
23216,-2080.584707646178
23217,-2080.584707646178
23218,-2080.584707646178
23219,-2080.584707646178
23220,-2080.584707646178
23221,-2080.584707646178
23222,-2080.584707646178
23223,-2080.584707646178
23224,-2080.584707646178
23225,-2080.584707646178
23226,-2080.584707646178
23227,-2080.584707646178
23228,-2080.584707646178
23229,-2080.584707646178
23230,-2080.584707646178
23231,-2080.584707646178
23232,-2080.584707646178
23233,-2080.584707646178
23234,-2080.584707646178
23235,-2080.584707646178
23236,-2080.584707646178
23237,-2080.584707646178
23238,-2080.584707646178
23239,-2080.584707646178
23240,-2080.584707646178
23241,-2080.584707646178
23242,-2080.584707646178
23243,-2080.584707646178
23244,-2080.584707646178
23245,-2080.584707646178
23246,-2080.584707646178
23247,-2080.584707646178
23248,-2080.584707646178
23249,-2080.584707646178
23250,-2080.584707646178
23251,-2080.584707646178
23252,-2080.584707646178
23253,-2080.584707646178
23254,-2080.584707646178
23255,-2080.584707646178
23256,-2080.584707646178
23257,-2080.584707646178
23258,-2080.584707646178
23259,-2080.584707646178
23260,-2080.584707646178
23261,-2080.584707646178
23262,-2080.584707646178
23263,-2080.584707646178
23264,-2080.584707646178
23265,-2080.584707646178
23266,-2080.584707646178
23267,-2080.584707646178
23268,-2080.584707646178
23269,-2080.584707646178
23270,-2080.584707646178
23271,-2080.584707646178
23272,-2080.584707646178
23273,-2080.584707646178
23274,-2080.584707646178
23275,-2080.584707646178
23276,-2080.584707646178
23277,-2080.584707646178
23278,-2080.584707646178
23279,-2080.584707646178
23280,-2080.584707646178
23281,-2080.584707646178
23282,-2080.584707646178
23283,1016.3934426229501
23284,1016.3934426229501
23285,1016.3934426229501
23286,1016.3934426229501
23287,1016.3934426229501
23288,1016.3934426229501
23289,1016.3934426229501
23290,1016.3934426229501
23291,1016.3934426229501
23292,1016.3934426229501
23293,1016.3934426229501
23294,1016.3934426229501
23295,1016.3934426229501
23296,1016.3934426229501
23297,1016.3934426229501
23298,1016.3934426229501
23299,1016.3934426229501
23300,1016.3934426229501
23301,1016.3934426229501
23302,1016.3934426229501
23303,1016.3934426229501
23304,1016.3934426229501
23305,1016.3934426229501
23306,1016.3934426229501
23307,1016.3934426229501
23308,1016.3934426229501
23309,1016.3934426229501
23310,1016.3934426229501
23311,1016.3934426229501
23312,1016.3934426229501
23313,1016.3934426229501
23314,1016.3934426229501
23315,1016.3934426229501
23316,1016.3934426229501
23317,1016.3934426229501
23318,1016.3934426229501
23319,1016.3934426229501
23320,1016.3934426229501
23321,1016.3934426229501
23322,1016.3934426229501
23323,1016.3934426229501
23324,1016.3934426229501
23325,1016.3934426229501
23326,1016.3934426229501
23327,1016.3934426229501
23328,1016.3934426229501
23329,1016.3934426229501
23330,1016.3934426229501
23331,1016.3934426229501
23332,1016.3934426229501
23333,1016.3934426229501
23334,1016.3934426229501
23335,1016.3934426229501
23336,1016.3934426229501
23337,1016.3934426229501
23338,1016.3934426229501
23339,1016.3934426229501
23340,1016.3934426229501
23341,1016.3934426229501
23342,1016.3934426229501
23343,1016.3934426229501
23344,1016.3934426229501
23345,1016.3934426229501
23346,1016.3934426229501
23347,1016.3934426229501
23348,1016.3934426229501
23349,1016.3934426229501
23350,1016.3934426229501
23351,1016.3934426229501
23352,1016.3934426229501
23353,1016.3934426229501
23354,1016.3934426229501
23355,1016.3934426229501
23356,1016.3934426229501
23357,1016.3934426229501
23358,1016.3934426229501
23359,1016.3934426229501
23360,1016.3934426229501
23361,1016.3934426229501
23362,1016.3934426229501
23363,1016.3934426229501
23364,1016.3934426229501
23365,1016.3934426229501
23366,1016.3934426229501
23367,1016.3934426229501
23368,1016.3934426229501
23369,1016.3934426229501
23370,1016.3934426229501
23371,1016.3934426229501
23372,1016.3934426229501
23373,1016.3934426229501
23374,1016.3934426229501
23375,1228.3154121863806
23376,1228.3154121863806
23377,1228.3154121863806
23378,1228.3154121863806
23379,1228.3154121863806
23380,1228.3154121863806
23381,1228.3154121863806
23382,1228.3154121863806
23383,1228.3154121863806
23384,1228.3154121863806
23385,1228.3154121863806
23386,1228.3154121863806
23387,1228.3154121863806
23388,1228.3154121863806
23389,1228.3154121863806
23390,1228.3154121863806
23391,1228.3154121863806
23392,1228.3154121863806
23393,1228.3154121863806
23394,1228.3154121863806
23395,1228.3154121863806
23396,1228.3154121863806
23397,1228.3154121863806
23398,1228.3154121863806
23399,1228.3154121863806
23400,1228.3154121863806
23401,1228.3154121863806
23402,1228.3154121863806
23403,1228.3154121863806
23404,1228.3154121863806
23405,1228.3154121863806
23406,1228.3154121863806
23407,1228.3154121863806
23408,1228.3154121863806
23409,1228.3154121863806
23410,1228.3154121863806
23411,1228.3154121863806
23412,1228.3154121863806
23413,1228.3154121863806
23414,1228.3154121863806
23415,1228.3154121863806
23416,1228.3154121863806
23417,1228.3154121863806
23418,1228.3154121863806
23419,1228.3154121863806
23420,1228.3154121863806
23421,1228.3154121863806
23422,1228.3154121863806
23423,1228.3154121863806
