,DGNOXTCH Index_ratio
13219,3681.4814814814818
13220,3681.4814814814818
13221,3681.4814814814818
13222,3681.4814814814818
13223,3681.4814814814818
13224,3681.4814814814818
13225,3681.4814814814818
13226,3681.4814814814818
13227,3681.4814814814818
13228,3681.4814814814818
13229,3681.4814814814818
13230,3681.4814814814818
13231,3681.4814814814818
13232,3681.4814814814818
13233,3681.4814814814818
13234,3681.4814814814818
13235,3681.4814814814818
13236,3681.4814814814818
13237,3681.4814814814818
13238,-2887.434497092446
13239,-2887.434497092446
13240,-2887.434497092446
13241,-2887.434497092446
13242,-2887.434497092446
13243,-2887.434497092446
13244,-2887.434497092446
13245,-2887.434497092446
13246,-2887.434497092446
13247,-2887.434497092446
13248,-2887.434497092446
13249,-2887.434497092446
13250,-2887.434497092446
13251,-2887.434497092446
13252,-2887.434497092446
13253,-2887.434497092446
13254,-2887.434497092446
13255,-2887.434497092446
13256,-2887.434497092446
13257,-2887.434497092446
13258,-2887.434497092446
13259,-2887.434497092446
13260,-2887.434497092446
13261,-2887.434497092446
13262,-2887.434497092446
13263,-2887.434497092446
13264,-2887.434497092446
13265,-2887.434497092446
13266,-2887.434497092446
13267,-2887.434497092446
13268,-2887.434497092446
13269,-2887.434497092446
13270,-2887.434497092446
13271,-2887.434497092446
13272,-2887.434497092446
13273,-2887.434497092446
13274,-2887.434497092446
13275,-2887.434497092446
13276,-2887.434497092446
13277,-2887.434497092446
13278,-2887.434497092446
13279,-2887.434497092446
13280,-2887.434497092446
13281,-2887.434497092446
13282,-2887.434497092446
13283,-2887.434497092446
13284,-2887.434497092446
13285,-2887.434497092446
13286,-2887.434497092446
13287,-2887.434497092446
13288,-2887.434497092446
13289,-2887.434497092446
13290,-2887.434497092446
13291,-2887.434497092446
13292,-2887.434497092446
13293,-2887.434497092446
13294,-2887.434497092446
13295,-2887.434497092446
13296,-2887.434497092446
13297,-2887.434497092446
13298,-2887.434497092446
13299,-2887.434497092446
13300,-2887.434497092446
13301,-2887.434497092446
13302,-2887.434497092446
13303,-2887.434497092446
13304,-2887.434497092446
13305,-2887.434497092446
13306,-2887.434497092446
13307,-2887.434497092446
13308,-2887.434497092446
13309,-2887.434497092446
13310,-2887.434497092446
13311,-2887.434497092446
13312,-2887.434497092446
13313,-2887.434497092446
13314,-2887.434497092446
13315,-2887.434497092446
13316,-2887.434497092446
13317,-2887.434497092446
13318,-2887.434497092446
13319,-2887.434497092446
13320,-2887.434497092446
13321,-2887.434497092446
13322,-2887.434497092446
13323,-2887.434497092446
13324,-2887.434497092446
13325,-2887.434497092446
13326,-2887.434497092446
13327,-2887.434497092446
13328,-2887.434497092446
13329,-364.70350283163026
13330,-364.70350283163026
13331,-364.70350283163026
13332,-364.70350283163026
13333,-364.70350283163026
13334,-364.70350283163026
13335,-364.70350283163026
13336,-364.70350283163026
13337,-364.70350283163026
13338,-364.70350283163026
13339,-364.70350283163026
13340,-364.70350283163026
13341,-364.70350283163026
13342,-364.70350283163026
13343,-364.70350283163026
13344,-364.70350283163026
13345,-364.70350283163026
13346,-364.70350283163026
13347,-364.70350283163026
13348,-364.70350283163026
13349,-364.70350283163026
13350,-364.70350283163026
13351,-364.70350283163026
13352,-364.70350283163026
13353,-364.70350283163026
13354,-364.70350283163026
13355,-364.70350283163026
13356,-364.70350283163026
13357,-364.70350283163026
13358,-364.70350283163026
13359,-364.70350283163026
13360,-364.70350283163026
13361,-364.70350283163026
13362,-364.70350283163026
13363,-364.70350283163026
13364,-364.70350283163026
13365,-364.70350283163026
13366,-364.70350283163026
13367,-364.70350283163026
13368,-364.70350283163026
13369,-364.70350283163026
13370,-364.70350283163026
13371,-364.70350283163026
13372,-364.70350283163026
13373,-364.70350283163026
13374,-364.70350283163026
13375,-364.70350283163026
13376,-364.70350283163026
13377,-364.70350283163026
13378,-364.70350283163026
13379,-364.70350283163026
13380,-364.70350283163026
13381,-364.70350283163026
13382,-364.70350283163026
13383,-364.70350283163026
13384,-364.70350283163026
13385,-364.70350283163026
13386,-364.70350283163026
13387,-364.70350283163026
13388,-364.70350283163026
13389,-364.70350283163026
13390,-364.70350283163026
13391,-364.70350283163026
13392,-364.70350283163026
13393,-364.70350283163026
13394,-364.70350283163026
13395,-364.70350283163026
13396,-364.70350283163026
13397,-364.70350283163026
13398,-364.70350283163026
13399,-364.70350283163026
13400,-364.70350283163026
13401,-364.70350283163026
13402,-364.70350283163026
13403,-364.70350283163026
13404,-364.70350283163026
13405,-364.70350283163026
13406,-364.70350283163026
13407,-364.70350283163026
13408,-364.70350283163026
13409,-364.70350283163026
13410,-364.70350283163026
13411,-364.70350283163026
13412,-364.70350283163026
13413,-364.70350283163026
13414,-364.70350283163026
13415,-364.70350283163026
13416,-364.70350283163026
13417,-364.70350283163026
13418,-364.70350283163026
13419,-364.70350283163026
13420,-364.70350283163026
13421,158.8785046728972
13422,158.8785046728972
13423,158.8785046728972
13424,158.8785046728972
13425,158.8785046728972
13426,158.8785046728972
13427,158.8785046728972
13428,158.8785046728972
13429,158.8785046728972
13430,158.8785046728972
13431,158.8785046728972
13432,158.8785046728972
13433,158.8785046728972
13434,158.8785046728972
13435,158.8785046728972
13436,158.8785046728972
13437,158.8785046728972
13438,158.8785046728972
13439,158.8785046728972
13440,158.8785046728972
13441,158.8785046728972
13442,158.8785046728972
13443,158.8785046728972
13444,158.8785046728972
13445,158.8785046728972
13446,158.8785046728972
13447,158.8785046728972
13448,158.8785046728972
13449,158.8785046728972
13450,158.8785046728972
13451,158.8785046728972
13452,158.8785046728972
13453,158.8785046728972
13454,158.8785046728972
13455,158.8785046728972
13456,158.8785046728972
13457,158.8785046728972
13458,158.8785046728972
13459,158.8785046728972
13460,158.8785046728972
13461,158.8785046728972
13462,158.8785046728972
13463,158.8785046728972
13464,158.8785046728972
13465,158.8785046728972
13466,158.8785046728972
13467,158.8785046728972
13468,158.8785046728972
13469,158.8785046728972
13470,158.8785046728972
13471,158.8785046728972
13472,158.8785046728972
13473,158.8785046728972
13474,158.8785046728972
13475,158.8785046728972
13476,158.8785046728972
13477,158.8785046728972
13478,158.8785046728972
13479,158.8785046728972
13480,158.8785046728972
13481,158.8785046728972
13482,158.8785046728972
13483,158.8785046728972
13484,158.8785046728972
13485,158.8785046728972
13486,158.8785046728972
13487,158.8785046728972
13488,158.8785046728972
13489,158.8785046728972
13490,158.8785046728972
13491,158.8785046728972
13492,158.8785046728972
13493,158.8785046728972
13494,158.8785046728972
13495,158.8785046728972
13496,158.8785046728972
13497,158.8785046728972
13498,158.8785046728972
13499,158.8785046728972
13500,158.8785046728972
13501,158.8785046728972
13502,158.8785046728972
13503,158.8785046728972
13504,158.8785046728972
13505,158.8785046728972
13506,158.8785046728972
13507,158.8785046728972
13508,158.8785046728972
13509,158.8785046728972
13510,158.8785046728972
13511,158.8785046728972
13512,158.8785046728972
13513,13433.202614379086
13514,13433.202614379086
13515,13433.202614379086
13516,13433.202614379086
13517,13433.202614379086
13518,13433.202614379086
13519,13433.202614379086
13520,13433.202614379086
13521,13433.202614379086
13522,13433.202614379086
13523,13433.202614379086
13524,13433.202614379086
13525,13433.202614379086
13526,13433.202614379086
13527,13433.202614379086
13528,13433.202614379086
13529,13433.202614379086
13530,13433.202614379086
13531,13433.202614379086
13532,13433.202614379086
13533,13433.202614379086
13534,13433.202614379086
13535,13433.202614379086
13536,13433.202614379086
13537,13433.202614379086
13538,13433.202614379086
13539,13433.202614379086
13540,13433.202614379086
13541,13433.202614379086
13542,13433.202614379086
13543,13433.202614379086
13544,13433.202614379086
13545,13433.202614379086
13546,13433.202614379086
13547,13433.202614379086
13548,13433.202614379086
13549,13433.202614379086
13550,13433.202614379086
13551,13433.202614379086
13552,13433.202614379086
13553,13433.202614379086
13554,13433.202614379086
13555,13433.202614379086
13556,13433.202614379086
13557,13433.202614379086
13558,13433.202614379086
13559,13433.202614379086
13560,13433.202614379086
13561,13433.202614379086
13562,13433.202614379086
13563,13433.202614379086
13564,13433.202614379086
13565,13433.202614379086
13566,13433.202614379086
13567,13433.202614379086
13568,13433.202614379086
13569,13433.202614379086
13570,13433.202614379086
13571,13433.202614379086
13572,13433.202614379086
13573,13433.202614379086
13574,13433.202614379086
13575,13433.202614379086
13576,13433.202614379086
13577,13433.202614379086
13578,13433.202614379086
13579,13433.202614379086
13580,13433.202614379086
13581,13433.202614379086
13582,13433.202614379086
13583,13433.202614379086
13584,13433.202614379086
13585,13433.202614379086
13586,13433.202614379086
13587,13433.202614379086
13588,13433.202614379086
13589,13433.202614379086
13590,13433.202614379086
13591,13433.202614379086
13592,13433.202614379086
13593,13433.202614379086
13594,13433.202614379086
13595,13433.202614379086
13596,13433.202614379086
13597,13433.202614379086
13598,13433.202614379086
13599,13433.202614379086
13600,13433.202614379086
13601,13433.202614379086
13602,13433.202614379086
13603,698.5941542790243
13604,698.5941542790243
13605,698.5941542790243
13606,698.5941542790243
13607,698.5941542790243
13608,698.5941542790243
13609,698.5941542790243
13610,698.5941542790243
13611,698.5941542790243
13612,698.5941542790243
13613,698.5941542790243
13614,698.5941542790243
13615,698.5941542790243
13616,698.5941542790243
13617,698.5941542790243
13618,698.5941542790243
13619,698.5941542790243
13620,698.5941542790243
13621,698.5941542790243
13622,698.5941542790243
13623,698.5941542790243
13624,698.5941542790243
13625,698.5941542790243
13626,698.5941542790243
13627,698.5941542790243
13628,698.5941542790243
13629,698.5941542790243
13630,698.5941542790243
13631,698.5941542790243
13632,698.5941542790243
13633,698.5941542790243
13634,698.5941542790243
13635,698.5941542790243
13636,698.5941542790243
13637,698.5941542790243
13638,698.5941542790243
13639,698.5941542790243
13640,698.5941542790243
13641,698.5941542790243
13642,698.5941542790243
13643,698.5941542790243
13644,698.5941542790243
13645,698.5941542790243
13646,698.5941542790243
13647,698.5941542790243
13648,698.5941542790243
13649,698.5941542790243
13650,698.5941542790243
13651,698.5941542790243
13652,698.5941542790243
13653,698.5941542790243
13654,698.5941542790243
13655,698.5941542790243
13656,698.5941542790243
13657,698.5941542790243
13658,698.5941542790243
13659,698.5941542790243
13660,698.5941542790243
13661,698.5941542790243
13662,698.5941542790243
13663,698.5941542790243
13664,698.5941542790243
13665,698.5941542790243
13666,698.5941542790243
13667,698.5941542790243
13668,698.5941542790243
13669,698.5941542790243
13670,698.5941542790243
13671,698.5941542790243
13672,698.5941542790243
13673,698.5941542790243
13674,698.5941542790243
13675,698.5941542790243
13676,698.5941542790243
13677,698.5941542790243
13678,698.5941542790243
13679,698.5941542790243
13680,698.5941542790243
13681,698.5941542790243
13682,698.5941542790243
13683,698.5941542790243
13684,698.5941542790243
13685,698.5941542790243
13686,698.5941542790243
13687,698.5941542790243
13688,698.5941542790243
13689,698.5941542790243
13690,698.5941542790243
13691,698.5941542790243
13692,698.5941542790243
13693,698.5941542790243
13694,1231.0850278282912
13695,1231.0850278282912
13696,1231.0850278282912
13697,1231.0850278282912
13698,1231.0850278282912
13699,1231.0850278282912
13700,1231.0850278282912
13701,1231.0850278282912
13702,1231.0850278282912
13703,1231.0850278282912
13704,1231.0850278282912
13705,1231.0850278282912
13706,1231.0850278282912
13707,1231.0850278282912
13708,1231.0850278282912
13709,1231.0850278282912
13710,1231.0850278282912
13711,1231.0850278282912
13712,1231.0850278282912
13713,1231.0850278282912
13714,1231.0850278282912
13715,1231.0850278282912
13716,1231.0850278282912
13717,1231.0850278282912
13718,1231.0850278282912
13719,1231.0850278282912
13720,1231.0850278282912
13721,1231.0850278282912
13722,1231.0850278282912
13723,1231.0850278282912
13724,1231.0850278282912
13725,1231.0850278282912
13726,1231.0850278282912
13727,1231.0850278282912
13728,1231.0850278282912
13729,1231.0850278282912
13730,1231.0850278282912
13731,1231.0850278282912
13732,1231.0850278282912
13733,1231.0850278282912
13734,1231.0850278282912
13735,1231.0850278282912
13736,1231.0850278282912
13737,1231.0850278282912
13738,1231.0850278282912
13739,1231.0850278282912
13740,1231.0850278282912
13741,1231.0850278282912
13742,1231.0850278282912
13743,1231.0850278282912
13744,1231.0850278282912
13745,1231.0850278282912
13746,1231.0850278282912
13747,1231.0850278282912
13748,1231.0850278282912
13749,1231.0850278282912
13750,1231.0850278282912
13751,1231.0850278282912
13752,1231.0850278282912
13753,1231.0850278282912
13754,1231.0850278282912
13755,1231.0850278282912
13756,1231.0850278282912
13757,1231.0850278282912
13758,1231.0850278282912
13759,1231.0850278282912
13760,1231.0850278282912
13761,1231.0850278282912
13762,1231.0850278282912
13763,1231.0850278282912
13764,1231.0850278282912
13765,1231.0850278282912
13766,1231.0850278282912
13767,1231.0850278282912
13768,1231.0850278282912
13769,1231.0850278282912
13770,1231.0850278282912
13771,1231.0850278282912
13772,1231.0850278282912
13773,1231.0850278282912
13774,1231.0850278282912
13775,1231.0850278282912
13776,1231.0850278282912
13777,1231.0850278282912
13778,1231.0850278282912
13779,1231.0850278282912
13780,1231.0850278282912
13781,1231.0850278282912
13782,1231.0850278282912
13783,1231.0850278282912
13784,1231.0850278282912
13785,1231.0850278282912
13786,1073.319755600815
13787,1073.319755600815
13788,1073.319755600815
13789,1073.319755600815
13790,1073.319755600815
13791,1073.319755600815
13792,1073.319755600815
13793,1073.319755600815
13794,1073.319755600815
13795,1073.319755600815
13796,1073.319755600815
13797,1073.319755600815
13798,1073.319755600815
13799,1073.319755600815
13800,1073.319755600815
13801,1073.319755600815
13802,1073.319755600815
13803,1073.319755600815
13804,1073.319755600815
13805,1073.319755600815
13806,1073.319755600815
13807,1073.319755600815
13808,1073.319755600815
13809,1073.319755600815
13810,1073.319755600815
13811,1073.319755600815
13812,1073.319755600815
13813,1073.319755600815
13814,1073.319755600815
13815,1073.319755600815
13816,1073.319755600815
13817,1073.319755600815
13818,1073.319755600815
13819,1073.319755600815
13820,1073.319755600815
13821,1073.319755600815
13822,1073.319755600815
13823,1073.319755600815
13824,1073.319755600815
13825,1073.319755600815
13826,1073.319755600815
13827,1073.319755600815
13828,1073.319755600815
13829,1073.319755600815
13830,1073.319755600815
