,NAPMPMI Index_ratio
21041,996.0577806651445
21042,996.0577806651445
21043,996.0577806651445
21044,996.0577806651445
21045,996.0577806651445
21046,996.0577806651445
21047,996.0577806651445
21048,996.0577806651445
21049,996.0577806651445
21050,996.0577806651445
21051,996.0577806651445
21052,996.0577806651445
21053,996.0577806651445
21054,996.0577806651445
21055,996.0577806651445
21056,996.0577806651445
21057,996.0577806651445
21058,996.0577806651445
21059,996.0577806651445
21060,996.0577806651445
21061,996.0577806651445
21062,996.0577806651445
21063,996.0577806651445
21064,996.0577806651445
21065,996.0577806651445
21066,996.0577806651445
21067,996.0577806651445
21068,996.0577806651445
21069,996.0577806651445
21070,996.0577806651445
21071,996.0577806651445
21072,996.0577806651445
21073,996.0577806651445
21074,996.0577806651445
21075,996.0577806651445
21076,996.0577806651445
21077,996.0577806651445
21078,996.0577806651445
21079,996.0577806651445
21080,996.0577806651445
21081,996.0577806651445
21082,996.0577806651445
21083,996.0577806651445
21084,996.0577806651445
21085,996.0577806651445
21086,996.0577806651445
21087,996.0577806651445
21088,996.0577806651445
21089,996.0577806651445
21090,996.0577806651445
21091,999.7936272081889
21092,999.7936272081889
21093,999.7936272081889
21094,999.7936272081889
21095,999.7936272081889
21096,999.7936272081889
21097,999.7936272081889
21098,999.7936272081889
21099,999.7936272081889
21100,999.7936272081889
21101,999.7936272081889
21102,999.7936272081889
21103,999.7936272081889
21104,999.7936272081889
21105,999.7936272081889
21106,999.7936272081889
21107,999.7936272081889
21108,999.7936272081889
21109,999.7936272081889
21110,999.7936272081889
21111,999.7936272081889
21112,999.7936272081889
21113,999.7936272081889
21114,999.7936272081889
21115,999.7936272081889
21116,999.7936272081889
21117,999.7936272081889
21118,999.7936272081889
21119,999.7936272081889
21120,999.7936272081889
21121,999.7936272081889
21122,999.7936272081889
21123,999.7936272081889
21124,999.7936272081889
21125,999.7936272081889
21126,999.7936272081889
21127,999.7936272081889
21128,999.7936272081889
21129,999.7936272081889
21130,999.7936272081889
21131,999.7936272081889
21132,999.7936272081889
21133,999.7936272081889
21134,999.7936272081889
21135,999.7936272081889
21136,999.7936272081889
21137,999.7936272081889
21138,999.7936272081889
21139,999.7936272081889
21140,999.7936272081889
21141,999.7936272081889
21142,999.7936272081889
21143,999.7936272081889
21144,999.7936272081889
21145,999.7936272081889
21146,999.7936272081889
21147,999.7936272081889
21148,999.7936272081889
21149,999.7936272081889
21150,999.7936272081889
21151,999.7936272081889
21152,999.7936272081889
21153,999.7936272081889
21154,999.7936272081889
21155,999.7936272081889
21156,999.7936272081889
21157,999.7936272081889
21158,999.7936272081889
21159,999.7936272081889
21160,999.7936272081889
21161,999.7936272081889
21162,999.7936272081889
21163,999.7936272081889
21164,999.7936272081889
21165,999.7936272081889
21166,999.7936272081889
21167,999.7936272081889
21168,999.7936272081889
21169,999.7936272081889
21170,999.7936272081889
21171,999.7936272081889
21172,999.7936272081889
21173,999.7936272081889
21174,999.7936272081889
21175,999.7936272081889
21176,999.7936272081889
21177,999.7936272081889
21178,999.7936272081889
21179,999.7936272081889
21180,999.7936272081889
21181,999.7936272081889
21182,999.7936272081889
21183,947.7578525177914
21184,947.7578525177914
21185,947.7578525177914
21186,947.7578525177914
21187,947.7578525177914
21188,947.7578525177914
21189,947.7578525177914
21190,947.7578525177914
21191,947.7578525177914
21192,947.7578525177914
21193,947.7578525177914
21194,947.7578525177914
21195,947.7578525177914
21196,947.7578525177914
21197,947.7578525177914
21198,947.7578525177914
21199,947.7578525177914
21200,947.7578525177914
21201,947.7578525177914
21202,947.7578525177914
21203,947.7578525177914
21204,947.7578525177914
21205,947.7578525177914
21206,947.7578525177914
21207,947.7578525177914
21208,947.7578525177914
21209,947.7578525177914
21210,947.7578525177914
21211,947.7578525177914
21212,947.7578525177914
21213,947.7578525177914
21214,947.7578525177914
21215,947.7578525177914
21216,947.7578525177914
21217,947.7578525177914
21218,947.7578525177914
21219,947.7578525177914
21220,947.7578525177914
21221,947.7578525177914
21222,947.7578525177914
21223,947.7578525177914
21224,947.7578525177914
21225,947.7578525177914
21226,947.7578525177914
21227,947.7578525177914
21228,947.7578525177914
21229,947.7578525177914
21230,947.7578525177914
21231,947.7578525177914
21232,947.7578525177914
21233,947.7578525177914
21234,947.7578525177914
21235,947.7578525177914
21236,947.7578525177914
21237,947.7578525177914
21238,947.7578525177914
21239,947.7578525177914
21240,947.7578525177914
21241,947.7578525177914
21242,947.7578525177914
21243,947.7578525177914
21244,947.7578525177914
21245,947.7578525177914
21246,947.7578525177914
21247,947.7578525177914
21248,947.7578525177914
21249,947.7578525177914
21250,947.7578525177914
21251,947.7578525177914
21252,947.7578525177914
21253,947.7578525177914
21254,947.7578525177914
21255,947.7578525177914
21256,947.7578525177914
21257,947.7578525177914
21258,947.7578525177914
21259,947.7578525177914
21260,947.7578525177914
21261,947.7578525177914
21262,947.7578525177914
21263,947.7578525177914
21264,947.7578525177914
21265,947.7578525177914
21266,947.7578525177914
21267,947.7578525177914
21268,947.7578525177914
21269,947.7578525177914
21270,947.7578525177914
21271,947.7578525177914
21272,947.7578525177914
21273,947.7578525177914
21274,982.4070812048614
21275,982.4070812048614
21276,982.4070812048614
21277,982.4070812048614
21278,982.4070812048614
21279,982.4070812048614
21280,982.4070812048614
21281,982.4070812048614
21282,982.4070812048614
21283,982.4070812048614
21284,982.4070812048614
21285,982.4070812048614
21286,982.4070812048614
21287,982.4070812048614
21288,982.4070812048614
21289,982.4070812048614
21290,982.4070812048614
21291,982.4070812048614
21292,982.4070812048614
21293,982.4070812048614
21294,982.4070812048614
21295,982.4070812048614
21296,982.4070812048614
21297,982.4070812048614
21298,982.4070812048614
21299,982.4070812048614
21300,982.4070812048614
21301,982.4070812048614
21302,982.4070812048614
21303,982.4070812048614
21304,982.4070812048614
21305,982.4070812048614
21306,982.4070812048614
21307,982.4070812048614
21308,982.4070812048614
21309,982.4070812048614
21310,982.4070812048614
21311,982.4070812048614
21312,982.4070812048614
21313,982.4070812048614
21314,982.4070812048614
21315,982.4070812048614
21316,982.4070812048614
21317,982.4070812048614
21318,982.4070812048614
21319,982.4070812048614
21320,982.4070812048614
21321,982.4070812048614
21322,982.4070812048614
21323,982.4070812048614
21324,982.4070812048614
21325,982.4070812048614
21326,982.4070812048614
21327,982.4070812048614
21328,982.4070812048614
21329,982.4070812048614
21330,982.4070812048614
21331,982.4070812048614
21332,982.4070812048614
21333,982.4070812048614
21334,982.4070812048614
21335,982.4070812048614
21336,982.4070812048614
21337,982.4070812048614
21338,982.4070812048614
21339,982.4070812048614
21340,982.4070812048614
21341,982.4070812048614
21342,982.4070812048614
21343,982.4070812048614
21344,982.4070812048614
21345,982.4070812048614
21346,982.4070812048614
21347,982.4070812048614
21348,982.4070812048614
21349,982.4070812048614
21350,982.4070812048614
21351,982.4070812048614
21352,982.4070812048614
21353,982.4070812048614
21354,982.4070812048614
21355,982.4070812048614
21356,982.4070812048614
21357,982.4070812048614
21358,982.4070812048614
21359,982.4070812048614
21360,982.4070812048614
21361,982.4070812048614
21362,982.4070812048614
21363,982.4070812048614
21364,982.4070812048614
21365,1024.6679224432883
21366,1024.6679224432883
21367,1024.6679224432883
21368,1024.6679224432883
21369,1024.6679224432883
21370,1024.6679224432883
21371,1024.6679224432883
21372,1024.6679224432883
21373,1024.6679224432883
21374,1024.6679224432883
21375,1024.6679224432883
21376,1024.6679224432883
21377,1024.6679224432883
21378,1024.6679224432883
21379,1024.6679224432883
21380,1024.6679224432883
21381,1024.6679224432883
21382,1024.6679224432883
21383,1024.6679224432883
21384,1024.6679224432883
21385,1024.6679224432883
21386,1024.6679224432883
21387,1024.6679224432883
21388,1024.6679224432883
21389,1024.6679224432883
21390,1024.6679224432883
21391,1024.6679224432883
21392,1024.6679224432883
21393,1024.6679224432883
21394,1024.6679224432883
21395,1024.6679224432883
21396,1024.6679224432883
21397,1024.6679224432883
21398,1024.6679224432883
21399,1024.6679224432883
21400,1024.6679224432883
21401,1024.6679224432883
21402,1024.6679224432883
21403,1024.6679224432883
21404,1024.6679224432883
21405,1024.6679224432883
21406,1024.6679224432883
21407,1024.6679224432883
21408,1024.6679224432883
21409,1024.6679224432883
21410,1024.6679224432883
21411,1024.6679224432883
21412,1024.6679224432883
21413,1024.6679224432883
21414,1024.6679224432883
21415,1024.6679224432883
21416,1024.6679224432883
21417,1024.6679224432883
21418,1024.6679224432883
21419,1024.6679224432883
21420,1024.6679224432883
21421,1024.6679224432883
21422,1024.6679224432883
21423,1024.6679224432883
21424,1024.6679224432883
21425,1024.6679224432883
21426,1024.6679224432883
21427,1024.6679224432883
21428,1024.6679224432883
21429,1024.6679224432883
21430,1024.6679224432883
21431,1024.6679224432883
21432,1024.6679224432883
21433,1024.6679224432883
21434,1024.6679224432883
21435,1024.6679224432883
21436,1024.6679224432883
21437,1024.6679224432883
21438,1024.6679224432883
21439,1024.6679224432883
21440,1024.6679224432883
21441,1024.6679224432883
21442,1024.6679224432883
21443,1024.6679224432883
21444,1024.6679224432883
21445,1024.6679224432883
21446,1024.6679224432883
21447,1024.6679224432883
21448,1024.6679224432883
21449,1024.6679224432883
21450,1024.6679224432883
21451,1024.6679224432883
21452,1024.6679224432883
21453,1024.6679224432883
21454,1024.6679224432883
21455,1024.6679224432883
21456,1024.6679224432883
21457,823.344872349632
21458,823.344872349632
21459,823.344872349632
21460,823.344872349632
21461,823.344872349632
21462,823.344872349632
21463,823.344872349632
21464,823.344872349632
21465,823.344872349632
21466,823.344872349632
21467,823.344872349632
21468,823.344872349632
21469,823.344872349632
21470,823.344872349632
21471,823.344872349632
21472,823.344872349632
21473,823.344872349632
21474,823.344872349632
21475,823.344872349632
21476,823.344872349632
21477,823.344872349632
21478,823.344872349632
21479,823.344872349632
21480,823.344872349632
21481,823.344872349632
21482,823.344872349632
21483,823.344872349632
21484,823.344872349632
21485,823.344872349632
21486,823.344872349632
21487,823.344872349632
21488,823.344872349632
21489,823.344872349632
21490,823.344872349632
21491,823.344872349632
21492,823.344872349632
21493,823.344872349632
21494,823.344872349632
21495,823.344872349632
21496,823.344872349632
21497,823.344872349632
21498,823.344872349632
21499,823.344872349632
21500,823.344872349632
21501,823.344872349632
21502,823.344872349632
21503,823.344872349632
21504,823.344872349632
21505,823.344872349632
21506,823.344872349632
21507,823.344872349632
21508,823.344872349632
21509,823.344872349632
21510,823.344872349632
21511,823.344872349632
21512,823.344872349632
21513,823.344872349632
21514,823.344872349632
21515,823.344872349632
21516,823.344872349632
21517,823.344872349632
21518,823.344872349632
21519,823.344872349632
21520,823.344872349632
21521,823.344872349632
21522,823.344872349632
21523,823.344872349632
21524,823.344872349632
21525,823.344872349632
21526,823.344872349632
21527,823.344872349632
21528,823.344872349632
21529,823.344872349632
21530,823.344872349632
21531,823.344872349632
21532,823.344872349632
21533,823.344872349632
21534,823.344872349632
21535,823.344872349632
21536,823.344872349632
21537,823.344872349632
21538,823.344872349632
21539,823.344872349632
21540,823.344872349632
21541,823.344872349632
21542,823.344872349632
21543,823.344872349632
21544,823.344872349632
21545,823.344872349632
21546,823.344872349632
21547,823.344872349632
21548,823.344872349632
21549,866.5586358924947
21550,866.5586358924947
21551,866.5586358924947
21552,866.5586358924947
21553,866.5586358924947
21554,866.5586358924947
21555,866.5586358924947
21556,866.5586358924947
21557,866.5586358924947
21558,866.5586358924947
21559,866.5586358924947
21560,866.5586358924947
21561,866.5586358924947
21562,866.5586358924947
21563,866.5586358924947
21564,866.5586358924947
21565,866.5586358924947
21566,866.5586358924947
21567,866.5586358924947
21568,866.5586358924947
21569,866.5586358924947
21570,866.5586358924947
21571,866.5586358924947
21572,866.5586358924947
21573,866.5586358924947
21574,866.5586358924947
21575,866.5586358924947
21576,866.5586358924947
21577,866.5586358924947
21578,866.5586358924947
21579,866.5586358924947
21580,866.5586358924947
21581,866.5586358924947
21582,866.5586358924947
21583,866.5586358924947
21584,866.5586358924947
21585,866.5586358924947
21586,866.5586358924947
21587,866.5586358924947
21588,866.5586358924947
21589,866.5586358924947
21590,866.5586358924947
21591,866.5586358924947
21592,866.5586358924947
21593,866.5586358924947
21594,866.5586358924947
21595,866.5586358924947
21596,866.5586358924947
21597,866.5586358924947
21598,866.5586358924947
21599,866.5586358924947
21600,866.5586358924947
21601,866.5586358924947
21602,866.5586358924947
21603,866.5586358924947
21604,866.5586358924947
21605,866.5586358924947
21606,866.5586358924947
21607,866.5586358924947
21608,866.5586358924947
21609,866.5586358924947
21610,866.5586358924947
21611,866.5586358924947
21612,866.5586358924947
21613,866.5586358924947
21614,866.5586358924947
21615,866.5586358924947
21616,866.5586358924947
21617,866.5586358924947
21618,866.5586358924947
21619,866.5586358924947
21620,866.5586358924947
21621,866.5586358924947
21622,866.5586358924947
21623,866.5586358924947
21624,866.5586358924947
21625,866.5586358924947
21626,866.5586358924947
21627,866.5586358924947
21628,866.5586358924947
21629,866.5586358924947
21630,866.5586358924947
21631,866.5586358924947
21632,866.5586358924947
21633,866.5586358924947
21634,866.5586358924947
21635,866.5586358924947
21636,866.5586358924947
21637,866.5586358924947
21638,866.5586358924947
21639,1129.7289195615294
21640,1129.7289195615294
21641,1129.7289195615294
21642,1129.7289195615294
21643,1129.7289195615294
21644,1129.7289195615294
21645,1129.7289195615294
21646,1129.7289195615294
21647,1129.7289195615294
21648,1129.7289195615294
21649,1129.7289195615294
21650,1129.7289195615294
21651,1129.7289195615294
21652,1129.7289195615294
21653,1129.7289195615294
21654,1129.7289195615294
21655,1129.7289195615294
21656,1129.7289195615294
21657,1129.7289195615294
21658,1129.7289195615294
21659,1129.7289195615294
21660,1129.7289195615294
21661,1129.7289195615294
21662,1129.7289195615294
21663,1129.7289195615294
21664,1129.7289195615294
21665,1129.7289195615294
21666,1129.7289195615294
21667,1129.7289195615294
21668,1129.7289195615294
21669,1129.7289195615294
21670,1129.7289195615294
21671,1129.7289195615294
21672,1129.7289195615294
21673,1129.7289195615294
21674,1129.7289195615294
21675,1129.7289195615294
21676,1129.7289195615294
21677,1129.7289195615294
21678,1129.7289195615294
21679,1129.7289195615294
21680,1129.7289195615294
21681,1129.7289195615294
21682,1129.7289195615294
21683,1129.7289195615294
21684,1129.7289195615294
21685,1129.7289195615294
21686,1129.7289195615294
21687,1129.7289195615294
21688,1129.7289195615294
21689,1129.7289195615294
21690,1129.7289195615294
21691,1129.7289195615294
21692,1129.7289195615294
21693,1129.7289195615294
21694,1129.7289195615294
21695,1129.7289195615294
21696,1129.7289195615294
21697,1129.7289195615294
21698,1129.7289195615294
21699,1129.7289195615294
21700,1129.7289195615294
21701,1129.7289195615294
21702,1129.7289195615294
21703,1129.7289195615294
21704,1129.7289195615294
21705,1129.7289195615294
21706,1129.7289195615294
21707,1129.7289195615294
21708,1129.7289195615294
21709,1129.7289195615294
21710,1129.7289195615294
21711,1129.7289195615294
21712,1129.7289195615294
21713,1129.7289195615294
21714,1129.7289195615294
21715,1129.7289195615294
21716,1129.7289195615294
21717,1129.7289195615294
21718,1129.7289195615294
21719,1129.7289195615294
21720,1129.7289195615294
21721,1129.7289195615294
21722,1129.7289195615294
21723,1129.7289195615294
21724,1129.7289195615294
21725,1129.7289195615294
21726,1129.7289195615294
21727,1129.7289195615294
21728,1129.7289195615294
21729,1129.7289195615294
21730,1231.1385758952272
21731,1231.1385758952272
21732,1231.1385758952272
21733,1231.1385758952272
21734,1231.1385758952272
21735,1231.1385758952272
21736,1231.1385758952272
21737,1231.1385758952272
21738,1231.1385758952272
21739,1231.1385758952272
21740,1231.1385758952272
21741,1231.1385758952272
21742,1231.1385758952272
21743,1231.1385758952272
21744,1231.1385758952272
21745,1231.1385758952272
21746,1231.1385758952272
21747,1231.1385758952272
21748,1231.1385758952272
21749,1231.1385758952272
21750,1231.1385758952272
21751,1231.1385758952272
21752,1231.1385758952272
21753,1231.1385758952272
21754,1231.1385758952272
21755,1231.1385758952272
21756,1231.1385758952272
21757,1231.1385758952272
21758,1231.1385758952272
21759,1231.1385758952272
21760,1231.1385758952272
21761,1231.1385758952272
21762,1231.1385758952272
21763,1231.1385758952272
21764,1231.1385758952272
21765,1231.1385758952272
21766,1231.1385758952272
21767,1231.1385758952272
21768,1231.1385758952272
21769,1231.1385758952272
21770,1231.1385758952272
21771,1231.1385758952272
21772,1231.1385758952272
21773,1231.1385758952272
21774,1231.1385758952272
21775,1231.1385758952272
21776,1231.1385758952272
21777,1231.1385758952272
21778,1231.1385758952272
21779,1231.1385758952272
21780,1231.1385758952272
21781,1231.1385758952272
21782,1231.1385758952272
21783,1231.1385758952272
21784,1231.1385758952272
21785,1231.1385758952272
21786,1231.1385758952272
21787,1231.1385758952272
21788,1231.1385758952272
21789,1231.1385758952272
21790,1231.1385758952272
21791,1231.1385758952272
21792,1231.1385758952272
21793,1231.1385758952272
21794,1231.1385758952272
21795,1231.1385758952272
21796,1231.1385758952272
21797,1231.1385758952272
21798,1231.1385758952272
21799,1231.1385758952272
21800,1231.1385758952272
21801,1231.1385758952272
21802,1231.1385758952272
21803,1231.1385758952272
21804,1231.1385758952272
21805,1231.1385758952272
21806,1231.1385758952272
21807,1231.1385758952272
21808,1231.1385758952272
21809,1231.1385758952272
21810,1231.1385758952272
21811,1231.1385758952272
21812,1231.1385758952272
21813,1231.1385758952272
21814,1231.1385758952272
21815,1231.1385758952272
21816,1231.1385758952272
21817,1231.1385758952272
21818,1231.1385758952272
21819,1231.1385758952272
21820,1231.1385758952272
21821,1231.1385758952272
21822,1122.4436401691887
21823,1122.4436401691887
21824,1122.4436401691887
21825,1122.4436401691887
21826,1122.4436401691887
21827,1122.4436401691887
21828,1122.4436401691887
21829,1122.4436401691887
21830,1122.4436401691887
21831,1122.4436401691887
21832,1122.4436401691887
21833,1122.4436401691887
21834,1122.4436401691887
21835,1122.4436401691887
21836,1122.4436401691887
21837,1122.4436401691887
21838,1122.4436401691887
21839,1122.4436401691887
21840,1122.4436401691887
21841,1122.4436401691887
21842,1122.4436401691887
21843,1122.4436401691887
21844,1122.4436401691887
21845,1122.4436401691887
21846,1122.4436401691887
21847,1122.4436401691887
21848,1122.4436401691887
21849,1122.4436401691887
21850,1122.4436401691887
21851,1122.4436401691887
21852,1122.4436401691887
21853,1122.4436401691887
21854,1122.4436401691887
21855,1122.4436401691887
21856,1122.4436401691887
21857,1122.4436401691887
21858,1122.4436401691887
21859,1122.4436401691887
21860,1122.4436401691887
21861,1122.4436401691887
21862,1122.4436401691887
21863,1122.4436401691887
21864,1122.4436401691887
21865,1122.4436401691887
21866,1122.4436401691887
21867,1122.4436401691887
21868,1122.4436401691887
21869,1122.4436401691887
21870,1122.4436401691887
21871,1122.4436401691887
21872,1122.4436401691887
21873,1122.4436401691887
21874,1122.4436401691887
21875,1122.4436401691887
21876,1122.4436401691887
21877,1122.4436401691887
21878,1122.4436401691887
21879,1122.4436401691887
21880,1122.4436401691887
21881,1122.4436401691887
21882,1122.4436401691887
21883,1122.4436401691887
21884,1122.4436401691887
21885,1122.4436401691887
21886,1122.4436401691887
21887,1122.4436401691887
21888,1122.4436401691887
21889,1122.4436401691887
21890,1122.4436401691887
21891,1122.4436401691887
21892,1122.4436401691887
21893,1122.4436401691887
21894,1122.4436401691887
21895,1122.4436401691887
21896,1122.4436401691887
21897,1122.4436401691887
21898,1122.4436401691887
21899,1122.4436401691887
21900,1122.4436401691887
21901,1122.4436401691887
21902,1122.4436401691887
21903,1122.4436401691887
21904,1122.4436401691887
21905,1122.4436401691887
21906,1122.4436401691887
21907,1122.4436401691887
21908,1122.4436401691887
21909,1122.4436401691887
21910,1122.4436401691887
21911,1122.4436401691887
21912,1122.4436401691887
21913,1122.4436401691887
21914,998.6929628046913
21915,998.6929628046913
21916,998.6929628046913
21917,998.6929628046913
21918,998.6929628046913
21919,998.6929628046913
21920,998.6929628046913
21921,998.6929628046913
21922,998.6929628046913
21923,998.6929628046913
21924,998.6929628046913
21925,998.6929628046913
21926,998.6929628046913
21927,998.6929628046913
21928,998.6929628046913
21929,998.6929628046913
21930,998.6929628046913
21931,998.6929628046913
21932,998.6929628046913
21933,998.6929628046913
21934,998.6929628046913
21935,998.6929628046913
21936,998.6929628046913
21937,998.6929628046913
21938,998.6929628046913
21939,998.6929628046913
21940,998.6929628046913
21941,998.6929628046913
21942,998.6929628046913
21943,998.6929628046913
21944,998.6929628046913
21945,998.6929628046913
21946,998.6929628046913
21947,998.6929628046913
21948,998.6929628046913
21949,998.6929628046913
21950,998.6929628046913
21951,998.6929628046913
21952,998.6929628046913
21953,998.6929628046913
21954,998.6929628046913
21955,998.6929628046913
21956,998.6929628046913
21957,998.6929628046913
21958,998.6929628046913
21959,998.6929628046913
21960,998.6929628046913
21961,998.6929628046913
21962,998.6929628046913
21963,998.6929628046913
21964,998.6929628046913
21965,998.6929628046913
21966,998.6929628046913
21967,998.6929628046913
21968,998.6929628046913
21969,998.6929628046913
21970,998.6929628046913
21971,998.6929628046913
21972,998.6929628046913
21973,998.6929628046913
21974,998.6929628046913
21975,998.6929628046913
21976,998.6929628046913
21977,998.6929628046913
21978,998.6929628046913
21979,998.6929628046913
21980,998.6929628046913
21981,998.6929628046913
21982,998.6929628046913
21983,998.6929628046913
21984,998.6929628046913
21985,998.6929628046913
21986,998.6929628046913
21987,998.6929628046913
21988,998.6929628046913
21989,998.6929628046913
21990,998.6929628046913
21991,998.6929628046913
21992,998.6929628046913
21993,998.6929628046913
21994,998.6929628046913
21995,998.6929628046913
21996,998.6929628046913
21997,998.6929628046913
21998,998.6929628046913
21999,998.6929628046913
22000,998.6929628046913
22001,998.6929628046913
22002,998.6929628046913
22003,998.6929628046913
22004,1039.1723710609526
22005,1039.1723710609526
22006,1039.1723710609526
22007,1039.1723710609526
22008,1039.1723710609526
22009,1039.1723710609526
22010,1039.1723710609526
22011,1039.1723710609526
22012,1039.1723710609526
22013,1039.1723710609526
22014,1039.1723710609526
22015,1039.1723710609526
22016,1039.1723710609526
22017,1039.1723710609526
22018,1039.1723710609526
22019,1039.1723710609526
22020,1039.1723710609526
22021,1039.1723710609526
22022,1039.1723710609526
22023,1039.1723710609526
22024,1039.1723710609526
22025,1039.1723710609526
22026,1039.1723710609526
22027,1039.1723710609526
22028,1039.1723710609526
22029,1039.1723710609526
22030,1039.1723710609526
22031,1039.1723710609526
22032,1039.1723710609526
22033,1039.1723710609526
22034,1039.1723710609526
22035,1039.1723710609526
22036,1039.1723710609526
22037,1039.1723710609526
22038,1039.1723710609526
22039,1039.1723710609526
22040,1039.1723710609526
22041,1039.1723710609526
22042,1039.1723710609526
22043,1039.1723710609526
22044,1039.1723710609526
22045,1039.1723710609526
22046,1039.1723710609526
22047,1039.1723710609526
22048,1039.1723710609526
22049,1039.1723710609526
22050,1039.1723710609526
22051,1039.1723710609526
22052,1039.1723710609526
22053,1039.1723710609526
22054,1039.1723710609526
22055,1039.1723710609526
22056,1039.1723710609526
22057,1039.1723710609526
22058,1039.1723710609526
22059,1039.1723710609526
22060,1039.1723710609526
22061,1039.1723710609526
22062,1039.1723710609526
22063,1039.1723710609526
22064,1039.1723710609526
22065,1039.1723710609526
22066,1039.1723710609526
22067,1039.1723710609526
22068,1039.1723710609526
22069,1039.1723710609526
22070,1039.1723710609526
22071,1039.1723710609526
22072,1039.1723710609526
22073,1039.1723710609526
22074,1039.1723710609526
22075,1039.1723710609526
22076,1039.1723710609526
22077,1039.1723710609526
22078,1039.1723710609526
22079,1039.1723710609526
22080,1039.1723710609526
22081,1039.1723710609526
22082,1039.1723710609526
22083,1039.1723710609526
22084,1039.1723710609526
22085,1039.1723710609526
22086,1039.1723710609526
22087,1039.1723710609526
22088,1039.1723710609526
22089,1039.1723710609526
22090,1039.1723710609526
22091,1039.1723710609526
22092,1039.1723710609526
22093,1039.1723710609526
22094,1039.1723710609526
22095,969.7775572931064
22096,969.7775572931064
22097,969.7775572931064
22098,969.7775572931064
22099,969.7775572931064
22100,969.7775572931064
22101,969.7775572931064
22102,969.7775572931064
22103,969.7775572931064
22104,969.7775572931064
22105,969.7775572931064
22106,969.7775572931064
22107,969.7775572931064
22108,969.7775572931064
22109,969.7775572931064
22110,969.7775572931064
22111,969.7775572931064
22112,969.7775572931064
22113,969.7775572931064
22114,969.7775572931064
22115,969.7775572931064
22116,969.7775572931064
22117,969.7775572931064
22118,969.7775572931064
22119,969.7775572931064
22120,969.7775572931064
22121,969.7775572931064
22122,969.7775572931064
22123,969.7775572931064
22124,969.7775572931064
22125,969.7775572931064
22126,969.7775572931064
22127,969.7775572931064
22128,969.7775572931064
22129,969.7775572931064
22130,969.7775572931064
22131,969.7775572931064
22132,969.7775572931064
22133,969.7775572931064
22134,969.7775572931064
22135,969.7775572931064
22136,969.7775572931064
22137,969.7775572931064
22138,969.7775572931064
22139,969.7775572931064
22140,969.7775572931064
22141,969.7775572931064
22142,969.7775572931064
22143,969.7775572931064
22144,969.7775572931064
22145,969.7775572931064
22146,969.7775572931064
22147,969.7775572931064
22148,969.7775572931064
22149,969.7775572931064
22150,969.7775572931064
22151,969.7775572931064
22152,969.7775572931064
22153,969.7775572931064
22154,969.7775572931064
22155,969.7775572931064
22156,969.7775572931064
22157,969.7775572931064
22158,969.7775572931064
22159,969.7775572931064
22160,969.7775572931064
22161,969.7775572931064
22162,969.7775572931064
22163,969.7775572931064
22164,969.7775572931064
22165,969.7775572931064
22166,969.7775572931064
22167,969.7775572931064
22168,969.7775572931064
22169,969.7775572931064
22170,969.7775572931064
22171,969.7775572931064
22172,969.7775572931064
22173,969.7775572931064
22174,969.7775572931064
22175,969.7775572931064
22176,969.7775572931064
22177,969.7775572931064
22178,969.7775572931064
22179,969.7775572931064
22180,969.7775572931064
22181,969.7775572931064
22182,969.7775572931064
22183,969.7775572931064
22184,969.7775572931064
22185,969.7775572931064
22186,969.7775572931064
22187,1003.3774655498515
22188,1003.3774655498515
22189,1003.3774655498515
22190,1003.3774655498515
22191,1003.3774655498515
22192,1003.3774655498515
22193,1003.3774655498515
22194,1003.3774655498515
22195,1003.3774655498515
22196,1003.3774655498515
22197,1003.3774655498515
22198,1003.3774655498515
22199,1003.3774655498515
22200,1003.3774655498515
22201,1003.3774655498515
22202,1003.3774655498515
22203,1003.3774655498515
22204,1003.3774655498515
22205,1003.3774655498515
22206,1003.3774655498515
22207,1003.3774655498515
22208,1003.3774655498515
22209,1003.3774655498515
22210,1003.3774655498515
22211,1003.3774655498515
22212,1003.3774655498515
22213,1003.3774655498515
22214,1003.3774655498515
22215,1003.3774655498515
22216,1003.3774655498515
22217,1003.3774655498515
22218,1003.3774655498515
22219,1003.3774655498515
22220,1003.3774655498515
22221,1003.3774655498515
22222,1003.3774655498515
22223,1003.3774655498515
22224,1003.3774655498515
22225,1003.3774655498515
22226,1003.3774655498515
22227,1003.3774655498515
22228,1003.3774655498515
22229,1003.3774655498515
22230,1003.3774655498515
22231,1003.3774655498515
22232,1003.3774655498515
22233,1003.3774655498515
22234,1003.3774655498515
22235,1003.3774655498515
22236,1003.3774655498515
22237,1003.3774655498515
22238,1003.3774655498515
22239,1003.3774655498515
22240,1003.3774655498515
22241,1003.3774655498515
22242,1003.3774655498515
22243,1003.3774655498515
22244,1003.3774655498515
22245,1003.3774655498515
22246,1003.3774655498515
22247,1003.3774655498515
22248,1003.3774655498515
22249,1003.3774655498515
22250,1003.3774655498515
22251,1003.3774655498515
22252,1003.3774655498515
22253,1003.3774655498515
22254,1003.3774655498515
22255,1003.3774655498515
22256,1003.3774655498515
22257,1003.3774655498515
22258,1003.3774655498515
22259,1003.3774655498515
22260,1003.3774655498515
22261,1003.3774655498515
22262,1003.3774655498515
22263,1003.3774655498515
22264,1003.3774655498515
22265,1003.3774655498515
22266,1003.3774655498515
22267,1003.3774655498515
22268,1003.3774655498515
22269,1003.3774655498515
22270,1003.3774655498515
